Config,Problem,M,IGD
IVFSPEA2_V1_DISSIM,WFG5,3,0.22023460212809354
IVFSPEA2_V1_DISSIM,WFG5,3,0.21930980813269482
IVFSPEA2_V1_DISSIM,WFG5,3,0.22274240589885572
IVFSPEA2_V1_DISSIM,WFG5,3,0.2185887964202379
IVFSPEA2_V1_DISSIM,WFG5,3,0.22093263259165463
IVFSPEA2_V1_DISSIM,WFG5,3,0.22276625907963316
IVFSPEA2_V1_DISSIM,WFG9,2,0.015588543571169476
IVFSPEA2_V1_DISSIM,WFG9,2,0.01834509613280856
IVFSPEA2_V1_DISSIM,WFG9,2,0.01577910547035834
IVFSPEA2_V1_DISSIM,WFG9,2,0.014232816116254324
IVFSPEA2_V1_DISSIM,WFG9,2,0.015109516656586976
IVFSPEA2_V1_DISSIM,WFG9,2,0.016114025962577015
IVFSPEA2_V1_DISSIM,WFG9,2,0.01812540021168906
IVFSPEA2_V1_DISSIM,WFG9,2,0.015478442401696737
IVFSPEA2_V1_DISSIM,WFG9,2,0.01595547470847523
IVFSPEA2_V1_DISSIM,WFG9,2,0.013979970942199068
IVFSPEA2_V1_DISSIM,WFG9,2,0.014368493193234627
IVFSPEA2_V1_DISSIM,WFG9,2,0.016550107863777672
IVFSPEA2_V1_DISSIM,WFG9,2,0.01663581024576787
IVFSPEA2_V1_DISSIM,WFG9,2,0.014864588267123417
IVFSPEA2_V1_DISSIM,WFG9,2,0.2255288673212659
IVFSPEA2_V1_DISSIM,WFG9,2,0.025063661192983328
IVFSPEA2_V1_DISSIM,WFG9,2,0.015276215475017486
IVFSPEA2_V1_DISSIM,WFG9,2,0.01890842102468563
IVFSPEA2_V1_DISSIM,WFG9,2,0.014199039567557605
IVFSPEA2_V1_DISSIM,WFG9,2,0.014434455058222434
IVFSPEA2_V1_DISSIM,WFG9,2,0.014228425308358786
IVFSPEA2_V1_DISSIM,WFG9,2,0.014961462941082396
IVFSPEA2_V1_DISSIM,WFG9,2,0.01506800371185856
IVFSPEA2_V1_DISSIM,WFG9,2,0.014140456888016732
IVFSPEA2_V1_DISSIM,WFG9,2,0.0145044470168381
IVFSPEA2_V1_DISSIM,WFG9,2,0.016246666735393354
IVFSPEA2_V1_DISSIM,WFG9,2,0.016992568865433436
IVFSPEA2_V1_DISSIM,WFG9,2,0.016634704756343675
IVFSPEA2_V1_DISSIM,WFG9,2,0.016108470520761354
IVFSPEA2_V1_DISSIM,WFG9,2,0.017756858922307047
IVFSPEA2_V1_DISSIM,ZDT1,2,0.003927656682061155
IVFSPEA2_V1_DISSIM,ZDT1,2,0.0038843694949351176
IVFSPEA2_V1_DISSIM,ZDT1,2,0.003951609026992918
IVFSPEA2_V1_DISSIM,ZDT1,2,0.003939224113475608
IVFSPEA2_V1_DISSIM,ZDT1,2,0.004077104570803783
IVFSPEA2_V1_DISSIM,ZDT1,2,0.003845797265058983
IVFSPEA2_V1_DISSIM,ZDT1,2,0.0038710641437120245
IVFSPEA2_V1_DISSIM,ZDT1,2,0.0038796256633856934
IVFSPEA2_V1_DISSIM,ZDT1,2,0.003953095637801413
IVFSPEA2_V1_DISSIM,ZDT1,2,0.00387977344714852
IVFSPEA2_V1_DISSIM,ZDT1,2,0.0039666520780346414
IVFSPEA2_V1_DISSIM,ZDT1,2,0.003945468872839796
IVFSPEA2_V1_DISSIM,ZDT1,2,0.0038091971521404156
IVFSPEA2_V1_DISSIM,ZDT1,2,0.00393558059715683
IVFSPEA2_V1_DISSIM,ZDT1,2,0.0038291748173202864
IVFSPEA2_V1_DISSIM,ZDT1,2,0.003952614018108245
IVFSPEA2_V1_DISSIM,ZDT1,2,0.0040003368191587
IVFSPEA2_V1_DISSIM,ZDT1,2,0.004031830481703541
IVFSPEA2_V1_DISSIM,ZDT1,2,0.0038739372342409765
IVFSPEA2_V1_DISSIM,ZDT1,2,0.003994761454018447
IVFSPEA2_V1_DISSIM,ZDT1,2,0.003914570213770705
IVFSPEA2_V1_DISSIM,ZDT1,2,0.003794156736395199
IVFSPEA2_V1_DISSIM,ZDT1,2,0.0039010993888362825
IVFSPEA2_V1_DISSIM,ZDT1,2,0.003934364510927003
IVFSPEA2_V1_DISSIM,ZDT1,2,0.003917682930523843
IVFSPEA2_V1_DISSIM,ZDT1,2,0.0039879370540261815
IVFSPEA2_V1_DISSIM,ZDT1,2,0.003937193886939376
IVFSPEA2_V1_DISSIM,ZDT1,2,0.003848579903029637
IVFSPEA2_V1_DISSIM,ZDT1,2,0.0038956869994113703
IVFSPEA2_V1_DISSIM,ZDT1,2,0.003910396279126563
IVFSPEA2_V1_DISSIM,ZDT6,2,0.003052496134883827
IVFSPEA2_V1_DISSIM,ZDT6,2,0.0030752730146804447
IVFSPEA2_V1_DISSIM,ZDT6,2,0.0031133284137064257
IVFSPEA2_V1_DISSIM,ZDT6,2,0.0030406553220183974
IVFSPEA2_V1_DISSIM,ZDT6,2,0.00305023295789571
IVFSPEA2_V1_DISSIM,ZDT6,2,0.003017636473147421
IVFSPEA2_V1_DISSIM,ZDT6,2,0.003057725708878232
IVFSPEA2_V1_DISSIM,ZDT6,2,0.0030438427207403846
IVFSPEA2_V1_DISSIM,ZDT6,2,0.003058904048420289
IVFSPEA2_V1_DISSIM,ZDT6,2,0.0030397659768680446
IVFSPEA2_V1_DISSIM,ZDT6,2,0.0030626967436579726
IVFSPEA2_V1_DISSIM,ZDT6,2,0.003054102494882673
IVFSPEA2_V1_DISSIM,ZDT6,2,0.0030628748830374944
IVFSPEA2_V1_DISSIM,ZDT6,2,0.003109501568959709
IVFSPEA2_V1_DISSIM,ZDT6,2,0.0030329739367154595
IVFSPEA2_V1_DISSIM,ZDT6,2,0.0030948387055621785
IVFSPEA2_V1_DISSIM,ZDT6,2,0.0030636358964961953
IVFSPEA2_V1_DISSIM,ZDT6,2,0.0031052984382964853
IVFSPEA2_V1_DISSIM,ZDT6,2,0.003095977734062633
IVFSPEA2_V1_DISSIM,ZDT6,2,0.0030831352955262093
IVFSPEA2_V1_DISSIM,ZDT6,2,0.0030568365110203123
IVFSPEA2_V1_DISSIM,ZDT6,2,0.0030723895135122705
IVFSPEA2_V1_DISSIM,ZDT6,2,0.0030868564568444262
IVFSPEA2_V1_DISSIM,ZDT6,2,0.0030906556732830377
IVFSPEA2_V1_DISSIM,ZDT6,2,0.003054744381761509
IVFSPEA2_V1_DISSIM,ZDT6,2,0.003070061520952358
IVFSPEA2_V1_DISSIM,ZDT6,2,0.0031084935537623636
IVFSPEA2_V1_DISSIM,ZDT6,2,0.0030690444865737404
IVFSPEA2_V1_DISSIM,ZDT6,2,0.0030683741560631347
IVFSPEA2_V1_DISSIM,ZDT6,2,0.0030630692138214613
IVFSPEA2_V2_COLLECTIVE,DTLZ1,3,0.020360538136330236
IVFSPEA2_V2_COLLECTIVE,DTLZ1,3,0.020247444453449483
IVFSPEA2_V2_COLLECTIVE,DTLZ1,3,0.0202891682947865
IVFSPEA2_V2_COLLECTIVE,DTLZ1,3,0.02044103546254493
IVFSPEA2_V2_COLLECTIVE,DTLZ1,3,0.020183822771826114
IVFSPEA2_V2_COLLECTIVE,DTLZ1,3,0.02012979288113344
IVFSPEA2_V2_COLLECTIVE,DTLZ1,3,0.020021007389433226
IVFSPEA2_V2_COLLECTIVE,DTLZ1,3,0.020012679862385547
IVFSPEA2_V2_COLLECTIVE,DTLZ1,3,0.020289142095253968
IVFSPEA2_V2_COLLECTIVE,DTLZ1,3,0.020395973410643968
IVFSPEA2_V2_COLLECTIVE,DTLZ1,3,0.02032478695155657
IVFSPEA2_V2_COLLECTIVE,DTLZ1,3,0.019889551484518223
IVFSPEA2_V2_COLLECTIVE,DTLZ1,3,0.020150020108124472
IVFSPEA2_V2_COLLECTIVE,DTLZ1,3,0.020141080123794633
IVFSPEA2_V2_COLLECTIVE,DTLZ1,3,0.019921434867195057
IVFSPEA2_V2_COLLECTIVE,DTLZ1,3,0.020256126995063933
IVFSPEA2_V2_COLLECTIVE,DTLZ1,3,0.020160118121224587
IVFSPEA2_V2_COLLECTIVE,DTLZ1,3,0.019912633515680508
IVFSPEA2_V2_COLLECTIVE,DTLZ1,3,0.0201055937017849
IVFSPEA2_V2_COLLECTIVE,DTLZ1,3,0.020118026780817446
IVFSPEA2_V2_COLLECTIVE,DTLZ1,3,0.020228744950109862
IVFSPEA2_V2_COLLECTIVE,DTLZ1,3,0.020166311701140787
IVFSPEA2_V2_COLLECTIVE,DTLZ1,3,0.02015272576170368
IVFSPEA2_V2_COLLECTIVE,DTLZ1,3,0.020081705346583316
IVFSPEA2_V2_COLLECTIVE,DTLZ1,3,0.019860551437441226
IVFSPEA2_V2_COLLECTIVE,DTLZ1,3,0.020155841576902495
IVFSPEA2_V2_COLLECTIVE,DTLZ1,3,0.019965660944043496
IVFSPEA2_V2_COLLECTIVE,DTLZ1,3,0.020125955620476466
IVFSPEA2_V2_COLLECTIVE,DTLZ1,3,0.02025507182756528
IVFSPEA2_V2_COLLECTIVE,DTLZ1,3,0.020258541406690197
IVFSPEA2_V2_COLLECTIVE,DTLZ2,3,0.05397734390986515
IVFSPEA2_V2_COLLECTIVE,DTLZ2,3,0.05469088012937432
IVFSPEA2_V2_COLLECTIVE,DTLZ2,3,0.054280086027018525
IVFSPEA2_V2_COLLECTIVE,DTLZ2,3,0.053898968307708885
IVFSPEA2_V2_COLLECTIVE,DTLZ2,3,0.0537728347956658
IVFSPEA2_V2_COLLECTIVE,DTLZ2,3,0.05370931331976828
IVFSPEA2_V2_COLLECTIVE,DTLZ2,3,0.053840884080402725
IVFSPEA2_V2_COLLECTIVE,DTLZ2,3,0.05325935122582858
IVFSPEA2_V2_COLLECTIVE,DTLZ2,3,0.053222350570156986
IVFSPEA2_V2_COLLECTIVE,DTLZ2,3,0.05363674512181307
IVFSPEA2_V2_COLLECTIVE,DTLZ2,3,0.053439427734091174
IVFSPEA2_V2_COLLECTIVE,DTLZ2,3,0.05415036588830291
IVFSPEA2_V2_COLLECTIVE,DTLZ2,3,0.053992861536394605
IVFSPEA2_V2_COLLECTIVE,DTLZ2,3,0.05447914974328568
IVFSPEA2_V2_COLLECTIVE,DTLZ2,3,0.05362280888503272
IVFSPEA2_V2_COLLECTIVE,DTLZ2,3,0.05349345728010608
IVFSPEA2_V2_COLLECTIVE,DTLZ2,3,0.054070442005675526
IVFSPEA2_V2_COLLECTIVE,DTLZ2,3,0.053704853752523714
IVFSPEA2_V2_COLLECTIVE,DTLZ2,3,0.05334273556916553
IVFSPEA2_V2_COLLECTIVE,DTLZ2,3,0.053267499377567466
IVFSPEA2_V2_COLLECTIVE,DTLZ2,3,0.052718596357688725
IVFSPEA2_V2_COLLECTIVE,DTLZ2,3,0.05350479725854194
IVFSPEA2_V2_COLLECTIVE,DTLZ2,3,0.05335391202764231
IVFSPEA2_V2_COLLECTIVE,DTLZ2,3,0.0540782698188086
IVFSPEA2_V2_COLLECTIVE,DTLZ2,3,0.05391885468986452
IVFSPEA2_V2_COLLECTIVE,DTLZ2,3,0.05324029700433262
IVFSPEA2_V2_COLLECTIVE,DTLZ2,3,0.053735104920663725
IVFSPEA2_V2_COLLECTIVE,DTLZ2,3,0.05378312699457961
IVFSPEA2_V2_COLLECTIVE,DTLZ2,3,0.05516978342262995
IVFSPEA2_V2_COLLECTIVE,DTLZ2,3,0.054268595636183824
IVFSPEA2_V2_COLLECTIVE,DTLZ4,3,0.05337161043727005
IVFSPEA2_V2_COLLECTIVE,DTLZ4,3,0.5408418133381647
IVFSPEA2_V2_COLLECTIVE,DTLZ4,3,0.054203581645356685
IVFSPEA2_V2_COLLECTIVE,DTLZ4,3,0.054764883892944496
IVFSPEA2_V2_COLLECTIVE,DTLZ4,3,0.9459249276788836
IVFSPEA2_V2_COLLECTIVE,DTLZ4,3,0.5408293273254703
IVFSPEA2_V2_COLLECTIVE,DTLZ4,3,0.054284651207691194
IVFSPEA2_V2_COLLECTIVE,DTLZ4,3,0.5408325565279921
IVFSPEA2_V2_COLLECTIVE,DTLZ4,3,0.5408542337509848
IVFSPEA2_V2_COLLECTIVE,DTLZ4,3,0.5408243882922634
IVFSPEA2_V2_COLLECTIVE,DTLZ4,3,0.0537831211178289
IVFSPEA2_V2_COLLECTIVE,DTLZ4,3,0.5408456437704432
IVFSPEA2_V2_COLLECTIVE,DTLZ4,3,0.055161618043367625
IVFSPEA2_V2_COLLECTIVE,DTLZ4,3,0.053602923592285155
IVFSPEA2_V2_COLLECTIVE,DTLZ4,3,0.05379154629741093
IVFSPEA2_V2_COLLECTIVE,DTLZ4,3,0.540835739158677
IVFSPEA2_V2_COLLECTIVE,DTLZ4,3,0.054134681280343176
IVFSPEA2_V2_COLLECTIVE,DTLZ4,3,0.054497313509463075
IVFSPEA2_V2_COLLECTIVE,DTLZ4,3,0.5408358172742426
IVFSPEA2_V2_COLLECTIVE,DTLZ4,3,0.05393590786275301
IVFSPEA2_V2_COLLECTIVE,DTLZ4,3,0.5408364861722986
IVFSPEA2_V2_COLLECTIVE,DTLZ4,3,0.05383856006670637
IVFSPEA2_V2_COLLECTIVE,DTLZ4,3,0.053900415045640346
IVFSPEA2_V2_COLLECTIVE,DTLZ4,3,0.05369053766263764
IVFSPEA2_V2_COLLECTIVE,DTLZ4,3,0.5408332987205589
IVFSPEA2_V2_COLLECTIVE,DTLZ4,3,0.054158442106286696
IVFSPEA2_V2_COLLECTIVE,DTLZ4,3,0.054242095976068404
IVFSPEA2_V2_COLLECTIVE,DTLZ4,3,0.053800866351792355
IVFSPEA2_V2_COLLECTIVE,DTLZ4,3,0.540837688177456
IVFSPEA2_V2_COLLECTIVE,DTLZ4,3,0.05516618126381838
IVFSPEA2_V2_COLLECTIVE,DTLZ7,3,0.062396078725079074
IVFSPEA2_V2_COLLECTIVE,DTLZ7,3,0.05974306772373293
IVFSPEA2_V2_COLLECTIVE,DTLZ7,3,0.05990204039860864
IVFSPEA2_V2_COLLECTIVE,DTLZ7,3,0.05857105954575158
IVFSPEA2_V2_COLLECTIVE,DTLZ7,3,0.058480495726481084
IVFSPEA2_V2_COLLECTIVE,DTLZ7,3,0.061342344270948056
IVFSPEA2_V2_COLLECTIVE,DTLZ7,3,0.3466680071722042
IVFSPEA2_V2_COLLECTIVE,DTLZ7,3,0.06010607041024382
IVFSPEA2_V2_COLLECTIVE,DTLZ7,3,0.0595788098783584
IVFSPEA2_V2_COLLECTIVE,DTLZ7,3,0.06455871239463126
IVFSPEA2_V2_COLLECTIVE,DTLZ7,3,0.05900355563466388
IVFSPEA2_V2_COLLECTIVE,DTLZ7,3,0.0608867277359926
IVFSPEA2_V2_COLLECTIVE,DTLZ7,3,0.05993607667197769
IVFSPEA2_V2_COLLECTIVE,DTLZ7,3,0.06069750044269154
IVFSPEA2_V2_COLLECTIVE,DTLZ7,3,0.06031847545594094
IVFSPEA2_V2_COLLECTIVE,DTLZ7,3,0.34739760530383906
IVFSPEA2_V2_COLLECTIVE,DTLZ7,3,0.061409908989124816
IVFSPEA2_V2_COLLECTIVE,DTLZ7,3,0.06187091999945255
IVFSPEA2_V2_COLLECTIVE,DTLZ7,3,0.06253764974270272
IVFSPEA2_V2_COLLECTIVE,DTLZ7,3,0.06170839019106572
IVFSPEA2_V2_COLLECTIVE,DTLZ7,3,0.34704717981675676
IVFSPEA2_V2_COLLECTIVE,DTLZ7,3,0.05943063509045741
IVFSPEA2_V2_COLLECTIVE,DTLZ7,3,0.05817206937851165
IVFSPEA2_V2_COLLECTIVE,DTLZ7,3,0.05890739825831263
IVFSPEA2_V2_COLLECTIVE,DTLZ7,3,0.05950974372871659
IVFSPEA2_V2_COLLECTIVE,DTLZ7,3,0.06155954450296449
IVFSPEA2_V2_COLLECTIVE,DTLZ7,3,0.34795469870350726
IVFSPEA2_V2_COLLECTIVE,DTLZ7,3,0.05993394610683489
IVFSPEA2_V2_COLLECTIVE,DTLZ7,3,0.059686459342524006
IVFSPEA2_V2_COLLECTIVE,DTLZ7,3,0.06142957099150972
IVFSPEA2_V2_COLLECTIVE,MaF1,3,0.04133772148477578
IVFSPEA2_V2_COLLECTIVE,MaF1,3,0.04178657270413584
IVFSPEA2_V2_COLLECTIVE,MaF1,3,0.04071938634200277
IVFSPEA2_V2_COLLECTIVE,MaF1,3,0.04139462064461896
IVFSPEA2_V2_COLLECTIVE,MaF1,3,0.04136716432042817
IVFSPEA2_V2_COLLECTIVE,MaF1,3,0.04196389799171476
IVFSPEA2_V2_COLLECTIVE,MaF1,3,0.041906106021882106
IVFSPEA2_V2_COLLECTIVE,MaF1,3,0.04093798255237494
IVFSPEA2_V2_COLLECTIVE,MaF1,3,0.041239220817511434
IVFSPEA2_V2_COLLECTIVE,MaF1,3,0.040890877226594624
IVFSPEA2_V2_COLLECTIVE,MaF1,3,0.04155984934727377
IVFSPEA2_V2_COLLECTIVE,MaF1,3,0.04097858608950157
IVFSPEA2_V2_COLLECTIVE,MaF1,3,0.041756800568488114
IVFSPEA2_V2_COLLECTIVE,MaF1,3,0.04103430689721116
IVFSPEA2_V2_COLLECTIVE,MaF1,3,0.04102266319463502
IVFSPEA2_V2_COLLECTIVE,MaF1,3,0.0417805247398125
IVFSPEA2_V2_COLLECTIVE,MaF1,3,0.04145724945683009
IVFSPEA2_V2_COLLECTIVE,MaF1,3,0.04146433166310862
IVFSPEA2_V2_COLLECTIVE,MaF1,3,0.04083773585937756
IVFSPEA2_V2_COLLECTIVE,MaF1,3,0.04138990118926907
IVFSPEA2_V2_COLLECTIVE,MaF1,3,0.041601816421009595
IVFSPEA2_V2_COLLECTIVE,MaF1,3,0.041144982261916103
IVFSPEA2_V2_COLLECTIVE,MaF1,3,0.0409505949181196
IVFSPEA2_V2_COLLECTIVE,MaF1,3,0.04192801298389454
IVFSPEA2_V2_COLLECTIVE,MaF1,3,0.041106037714697605
IVFSPEA2_V2_COLLECTIVE,MaF1,3,0.04125262739218804
IVFSPEA2_V2_COLLECTIVE,MaF1,3,0.0414698927405354
IVFSPEA2_V2_COLLECTIVE,MaF1,3,0.04169657843310391
IVFSPEA2_V2_COLLECTIVE,MaF1,3,0.041121643603245744
IVFSPEA2_V2_COLLECTIVE,MaF1,3,0.04143957898856293
IVFSPEA2_V2_COLLECTIVE,MaF5,3,0.24142113474391014
IVFSPEA2_V2_COLLECTIVE,MaF5,3,2.0207995517948256
IVFSPEA2_V2_COLLECTIVE,MaF5,3,0.2499911332049268
IVFSPEA2_V2_COLLECTIVE,MaF5,3,0.24275752429948316
IVFSPEA2_V2_COLLECTIVE,MaF5,3,0.24464187705722673
IVFSPEA2_V2_COLLECTIVE,MaF5,3,0.24785958906700276
IVFSPEA2_V2_COLLECTIVE,MaF5,3,1.4914760911307705
IVFSPEA2_V2_COLLECTIVE,MaF5,3,0.23925602018635675
IVFSPEA2_V2_COLLECTIVE,MaF5,3,0.2478042532845387
IVFSPEA2_V2_COLLECTIVE,MaF5,3,2.0207376033446645
IVFSPEA2_V2_COLLECTIVE,MaF5,3,1.4915215555138905
IVFSPEA2_V2_COLLECTIVE,MaF5,3,4.888495707138646
IVFSPEA2_V2_COLLECTIVE,MaF5,3,0.24440479140674123
IVFSPEA2_V2_COLLECTIVE,MaF5,3,0.24586803592573547
IVFSPEA2_V2_COLLECTIVE,MaF5,3,0.24037725559415388
IVFSPEA2_V2_COLLECTIVE,MaF5,3,0.23876503887755174
IVFSPEA2_V2_COLLECTIVE,MaF5,3,0.24330945250698993
IVFSPEA2_V2_COLLECTIVE,MaF5,3,2.0208882549436633
IVFSPEA2_V2_COLLECTIVE,MaF5,3,1.4915360217099078
IVFSPEA2_V2_COLLECTIVE,MaF5,3,0.24522400755969326
IVFSPEA2_V2_COLLECTIVE,MaF5,3,1.4914549202986094
IVFSPEA2_V2_COLLECTIVE,MaF5,3,0.24216648717812464
IVFSPEA2_V2_COLLECTIVE,MaF5,3,2.020769377293704
IVFSPEA2_V2_COLLECTIVE,MaF5,3,1.4914298814248377
IVFSPEA2_V2_COLLECTIVE,MaF5,3,1.4915018969052531
IVFSPEA2_V2_COLLECTIVE,MaF5,3,1.4914037477147586
IVFSPEA2_V2_COLLECTIVE,MaF5,3,2.0207668527243254
IVFSPEA2_V2_COLLECTIVE,MaF5,3,0.24673789343142388
IVFSPEA2_V2_COLLECTIVE,MaF5,3,0.24680852360808442
IVFSPEA2_V2_COLLECTIVE,MaF5,3,0.24555362496512828
IVFSPEA2_V2_COLLECTIVE,WFG2,3,0.18298935181602158
IVFSPEA2_V2_COLLECTIVE,WFG2,3,0.17208764992799605
IVFSPEA2_V2_COLLECTIVE,WFG2,3,0.16426013288964675
IVFSPEA2_V2_COLLECTIVE,WFG2,3,0.18031064570898908
IVFSPEA2_V2_COLLECTIVE,WFG2,3,0.17397719437081724
IVFSPEA2_V2_COLLECTIVE,WFG2,3,0.16667355980795465
IVFSPEA2_V2_COLLECTIVE,WFG2,3,0.172426938956022
IVFSPEA2_V2_COLLECTIVE,WFG2,3,0.16641258007244142
IVFSPEA2_V2_COLLECTIVE,WFG2,3,0.17305571789527951
IVFSPEA2_V2_COLLECTIVE,WFG2,3,0.17345319575389526
IVFSPEA2_V2_COLLECTIVE,WFG2,3,0.17788469669234158
IVFSPEA2_V2_COLLECTIVE,WFG2,3,0.17086438725152797
IVFSPEA2_V2_COLLECTIVE,WFG2,3,0.17211362873665953
IVFSPEA2_V2_COLLECTIVE,WFG2,3,0.17042149773245316
IVFSPEA2_V2_COLLECTIVE,WFG2,3,0.1799951803650536
IVFSPEA2_V2_COLLECTIVE,WFG2,3,0.1671389029394784
IVFSPEA2_V2_COLLECTIVE,WFG2,3,0.17512381884994313
IVFSPEA2_V2_COLLECTIVE,WFG2,3,0.17588670934294343
IVFSPEA2_V2_COLLECTIVE,WFG2,3,0.17507025698900325
IVFSPEA2_V2_COLLECTIVE,WFG2,3,0.172145822801394
IVFSPEA2_V2_COLLECTIVE,WFG2,3,0.17312029557076822
IVFSPEA2_V2_COLLECTIVE,WFG2,3,0.18137038975806796
IVFSPEA2_V2_COLLECTIVE,WFG2,3,0.16968886133250666
IVFSPEA2_V2_COLLECTIVE,WFG2,3,0.17706145389774497
IVFSPEA2_V2_COLLECTIVE,WFG2,3,0.1680136069702892
IVFSPEA2_V2_COLLECTIVE,WFG2,3,0.17403309740074904
IVFSPEA2_V2_COLLECTIVE,WFG2,3,0.1687296897402929
IVFSPEA2_V2_COLLECTIVE,WFG2,3,0.17775169689055695
IVFSPEA2_V2_COLLECTIVE,WFG2,3,0.17211490613606703
IVFSPEA2_V2_COLLECTIVE,WFG2,3,0.17578741150388782
IVFSPEA2_V2_COLLECTIVE,WFG4,2,0.012695325040473552
IVFSPEA2_V2_COLLECTIVE,WFG4,2,0.012902538663984648
IVFSPEA2_V2_COLLECTIVE,WFG4,2,0.012680357755561313
IVFSPEA2_V2_COLLECTIVE,WFG4,2,0.01273975064947097
IVFSPEA2_V2_COLLECTIVE,WFG4,2,0.012532347707661498
IVFSPEA2_V2_COLLECTIVE,WFG4,2,0.01332044194573929
IVFSPEA2_V2_COLLECTIVE,WFG4,2,0.012474059970923924
IVFSPEA2_V2_COLLECTIVE,WFG4,2,0.012654764355117056
IVFSPEA2_V2_COLLECTIVE,WFG4,2,0.012812267134675167
IVFSPEA2_V2_COLLECTIVE,WFG4,2,0.012656296359090555
IVFSPEA2_V2_COLLECTIVE,WFG4,2,0.012813413314398068
IVFSPEA2_V2_COLLECTIVE,WFG4,2,0.0128103459752302
IVFSPEA2_V2_COLLECTIVE,WFG4,2,0.012646900898815792
IVFSPEA2_V2_COLLECTIVE,WFG4,2,0.012538245977532348
IVFSPEA2_V2_COLLECTIVE,WFG4,2,0.012517391608344362
IVFSPEA2_V2_COLLECTIVE,WFG4,2,0.012581671812473117
IVFSPEA2_V2_COLLECTIVE,WFG4,2,0.01262829210371402
IVFSPEA2_V2_COLLECTIVE,WFG4,2,0.012589817689424094
IVFSPEA2_V2_COLLECTIVE,WFG4,2,0.012572399835468458
IVFSPEA2_V2_COLLECTIVE,WFG4,2,0.012815002474155995
IVFSPEA2_V2_COLLECTIVE,WFG4,2,0.012516275570230467
IVFSPEA2_V2_COLLECTIVE,WFG4,2,0.01266069088750857
IVFSPEA2_V2_COLLECTIVE,WFG4,2,0.012487037490982535
IVFSPEA2_V2_COLLECTIVE,WFG4,2,0.01271502191048443
IVFSPEA2_V2_COLLECTIVE,WFG4,2,0.01279291167466461
IVFSPEA2_V2_COLLECTIVE,WFG4,2,0.012782048467426475
IVFSPEA2_V2_COLLECTIVE,WFG4,2,0.012748447945090169
IVFSPEA2_V2_COLLECTIVE,WFG4,2,0.012804388104289263
IVFSPEA2_V2_COLLECTIVE,WFG4,2,0.01290475129931869
IVFSPEA2_V2_COLLECTIVE,WFG4,2,0.012691931427495655
IVFSPEA2_V2_COLLECTIVE,WFG5,3,0.22295874917544356
IVFSPEA2_V2_COLLECTIVE,WFG5,3,0.22464322681017435
IVFSPEA2_V2_COLLECTIVE,WFG5,3,0.22215027067337156
IVFSPEA2_V2_COLLECTIVE,WFG5,3,0.2265574334680957
IVFSPEA2_V2_COLLECTIVE,WFG5,3,0.22401799570581707
IVFSPEA2_V2_COLLECTIVE,WFG5,3,0.21958599562143136
IVFSPEA2_V2_COLLECTIVE,WFG5,3,0.2202937295950117
IVFSPEA2_V2_COLLECTIVE,WFG5,3,0.22213216998468693
IVFSPEA2_V2_COLLECTIVE,WFG5,3,0.21984673227194973
IVFSPEA2_V2_COLLECTIVE,WFG5,3,0.22093773628914565
IVFSPEA2_V2_COLLECTIVE,WFG5,3,0.2220323592700407
IVFSPEA2_V2_COLLECTIVE,WFG5,3,0.22347715490212158
IVFSPEA2_V2_COLLECTIVE,WFG5,3,0.22014517294641736
IVFSPEA2_V2_COLLECTIVE,WFG5,3,0.2212263491007511
IVFSPEA2_V2_COLLECTIVE,WFG5,3,0.21961004468867432
IVFSPEA2_V2_COLLECTIVE,WFG5,3,0.22002571045446426
IVFSPEA2_V2_COLLECTIVE,WFG5,3,0.21838463826520965
IVFSPEA2_V2_COLLECTIVE,WFG5,3,0.21917430241735983
IVFSPEA2_V2_COLLECTIVE,WFG5,3,0.22016893107884217
IVFSPEA2_V2_COLLECTIVE,WFG5,3,0.22223093872052357
IVFSPEA2_V2_COLLECTIVE,WFG5,3,0.22125504484360597
IVFSPEA2_V2_COLLECTIVE,WFG5,3,0.2232574993210375
IVFSPEA2_V2_COLLECTIVE,WFG5,3,0.21912430584307574
IVFSPEA2_V2_COLLECTIVE,WFG5,3,0.2226018932888784
IVFSPEA2_V2_COLLECTIVE,WFG5,3,0.22185527186093434
IVFSPEA2_V2_COLLECTIVE,WFG5,3,0.21820357658178863
IVFSPEA2_V2_COLLECTIVE,WFG5,3,0.22426151397827154
IVFSPEA2_V2_COLLECTIVE,WFG5,3,0.22135301291797232
IVFSPEA2_V2_COLLECTIVE,WFG5,3,0.22049621668146085
IVFSPEA2_V2_COLLECTIVE,WFG5,3,0.22068185480465768
IVFSPEA2_V2_COLLECTIVE,WFG9,2,0.014933648705051436
IVFSPEA2_V2_COLLECTIVE,WFG9,2,0.014909146746569596
IVFSPEA2_V2_COLLECTIVE,WFG9,2,0.016611450089356997
IVFSPEA2_V2_COLLECTIVE,WFG9,2,0.01923379285399483
IVFSPEA2_V2_COLLECTIVE,WFG9,2,0.014311320386844385
IVFSPEA2_V2_COLLECTIVE,WFG9,2,0.017704494053648722
IVFSPEA2_V2_COLLECTIVE,WFG9,2,0.015574381651457645
IVFSPEA2_V2_COLLECTIVE,WFG9,2,0.018848493677912092
IVFSPEA2_V2_COLLECTIVE,WFG9,2,0.016167199638323138
IVFSPEA2_V2_COLLECTIVE,WFG9,2,0.01582303553038221
IVFSPEA2_V2_COLLECTIVE,WFG9,2,0.22569077256286424
