Algorithm,Problem,M,D,Run,IGD,SourcePath,HV
IVFSPEA2,DTLZ7,3,22,23,0.0602742178633941,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ7_M3_D22_23.mat,0.277288753565511
IVFSPEA2,DTLZ7,3,22,24,0.059947853847504,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ7_M3_D22_24.mat,0.278095601603619
IVFSPEA2,DTLZ7,3,22,25,0.347294020601715,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ7_M3_D22_25.mat,0.243430501203861
IVFSPEA2,DTLZ7,3,22,26,0.0602996291980467,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ7_M3_D22_26.mat,0.276100662002439
IVFSPEA2,DTLZ7,3,22,27,0.0591490932588821,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ7_M3_D22_27.mat,0.278051534159704
IVFSPEA2,DTLZ7,3,22,28,0.0597687418097519,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ7_M3_D22_28.mat,0.276947117869955
IVFSPEA2,DTLZ7,3,22,29,0.346751529011721,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ7_M3_D22_29.mat,0.242786354743281
IVFSPEA2,DTLZ7,3,22,30,0.0623608440045669,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ7_M3_D22_30.mat,0.275967689632822
IVFSPEA2,DTLZ7,3,22,31,0.345887587246786,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ7_M3_D22_31.mat,0.243341161069114
IVFSPEA2,DTLZ7,3,22,32,0.059101516890667,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ7_M3_D22_32.mat,0.27715248083854
IVFSPEA2,DTLZ7,3,22,33,0.0599394825696401,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ7_M3_D22_33.mat,0.277286099469231
IVFSPEA2,DTLZ7,3,22,34,0.347865460215806,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ7_M3_D22_34.mat,0.243277235213278
IVFSPEA2,DTLZ7,3,22,35,0.0597208264802072,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ7_M3_D22_35.mat,0.277468980407458
IVFSPEA2,DTLZ7,3,22,36,0.0624890512174919,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ7_M3_D22_36.mat,0.277059956933632
IVFSPEA2,DTLZ7,3,22,37,0.0617597692919543,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ7_M3_D22_37.mat,0.276246793534993
IVFSPEA2,DTLZ7,3,22,38,0.0601312211826008,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ7_M3_D22_38.mat,0.278184878797756
IVFSPEA2,DTLZ7,3,22,39,0.345054208737932,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ7_M3_D22_39.mat,0.242840976261878
IVFSPEA2,DTLZ7,3,22,40,0.0591459894244544,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ7_M3_D22_40.mat,0.277592058220998
IVFSPEA2,DTLZ7,3,22,41,0.05949370391658,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ7_M3_D22_41.mat,0.277429013312043
IVFSPEA2,DTLZ7,3,22,42,0.0619017169173392,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ7_M3_D22_42.mat,0.275956567797708
IVFSPEA2,DTLZ7,3,22,43,0.0593934845086643,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ7_M3_D22_43.mat,0.278614929079796
IVFSPEA2,DTLZ7,3,22,44,0.343992370735175,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ7_M3_D22_44.mat,0.243309090125076
IVFSPEA2,DTLZ7,3,22,45,0.0588362230091423,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ7_M3_D22_45.mat,0.277524408962961
IVFSPEA2,DTLZ7,3,22,46,0.0633116668921757,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ7_M3_D22_46.mat,0.275711059493793
IVFSPEA2,DTLZ7,3,22,47,0.0580484959622462,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ7_M3_D22_47.mat,0.277507904711844
IVFSPEA2,DTLZ7,3,22,48,0.0595287270481457,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ7_M3_D22_48.mat,0.278347197523975
IVFSPEA2,DTLZ7,3,22,49,0.0590275134079458,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ7_M3_D22_49.mat,0.276804662436072
IVFSPEA2,DTLZ7,3,22,50,0.059974921300889,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ7_M3_D22_50.mat,0.277864716156483
IVFSPEA2,DTLZ7,3,22,51,0.0583168482685965,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ7_M3_D22_51.mat,0.277814292620959
IVFSPEA2,DTLZ7,3,22,52,0.0590365744413349,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ7_M3_D22_52.mat,0.27748794064952
IVFSPEA2,DTLZ7,3,22,53,0.0593893284158367,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ7_M3_D22_53.mat,0.278031259848464
IVFSPEA2,DTLZ7,3,22,54,0.0591939710074623,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ7_M3_D22_54.mat,0.278139770913995
IVFSPEA2,DTLZ7,3,22,55,0.0603207782024743,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ7_M3_D22_55.mat,0.274486912435302
IVFSPEA2,DTLZ7,3,22,56,0.0608854130294629,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ7_M3_D22_56.mat,0.277502676778653
IVFSPEA2,DTLZ7,3,22,57,0.0620488361992346,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ7_M3_D22_57.mat,0.275904995961823
IVFSPEA2,DTLZ7,3,22,58,0.0611502151724496,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ7_M3_D22_58.mat,0.276772683827939
IVFSPEA2,DTLZ7,3,22,59,0.0603425356274795,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ7_M3_D22_59.mat,0.276520316468177
IVFSPEA2,DTLZ7,3,22,60,0.0587434062910182,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ7_M3_D22_60.mat,0.278041282488055
IVFSPEA2ABL1C,DTLZ7,3,22,1,0.0612233081730798,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL1C/IVFSPEA2ABL1C_DTLZ7_M3_D22_1.mat,0.277008787041042
IVFSPEA2ABL1C,DTLZ7,3,22,2,0.0590505728489138,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL1C/IVFSPEA2ABL1C_DTLZ7_M3_D22_2.mat,0.277517033381315
IVFSPEA2ABL1C,DTLZ7,3,22,3,0.0589511770160053,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL1C/IVFSPEA2ABL1C_DTLZ7_M3_D22_3.mat,0.27694852171449
IVFSPEA2ABL1C,DTLZ7,3,22,4,0.0582031279491479,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL1C/IVFSPEA2ABL1C_DTLZ7_M3_D22_4.mat,0.278182484514466
IVFSPEA2ABL1C,DTLZ7,3,22,5,0.061795066844165,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL1C/IVFSPEA2ABL1C_DTLZ7_M3_D22_5.mat,0.276842060159818
IVFSPEA2ABL1C,DTLZ7,3,22,6,0.344280434778482,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL1C/IVFSPEA2ABL1C_DTLZ7_M3_D22_6.mat,0.242896209238402
IVFSPEA2ABL1C,DTLZ7,3,22,7,0.0610846928643386,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL1C/IVFSPEA2ABL1C_DTLZ7_M3_D22_7.mat,0.276859263884689
IVFSPEA2ABL1C,DTLZ7,3,22,8,0.346933345258017,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL1C/IVFSPEA2ABL1C_DTLZ7_M3_D22_8.mat,0.24292870453339
IVFSPEA2ABL1C,DTLZ7,3,22,9,0.0606007352826618,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL1C/IVFSPEA2ABL1C_DTLZ7_M3_D22_9.mat,0.278495723082913
IVFSPEA2ABL1C,DTLZ7,3,22,10,0.0600835712062993,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL1C/IVFSPEA2ABL1C_DTLZ7_M3_D22_10.mat,0.278467281328683
IVFSPEA2ABL1C,DTLZ7,3,22,11,0.0616699204815966,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL1C/IVFSPEA2ABL1C_DTLZ7_M3_D22_11.mat,0.274727888321989
IVFSPEA2ABL1C,DTLZ7,3,22,12,0.0591496150696952,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL1C/IVFSPEA2ABL1C_DTLZ7_M3_D22_12.mat,0.27759468501108
IVFSPEA2ABL1C,DTLZ7,3,22,13,0.0608117264889751,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL1C/IVFSPEA2ABL1C_DTLZ7_M3_D22_13.mat,0.27591573123838
IVFSPEA2ABL1C,DTLZ7,3,22,14,0.0597916454522666,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL1C/IVFSPEA2ABL1C_DTLZ7_M3_D22_14.mat,0.278163546146098
IVFSPEA2ABL1C,DTLZ7,3,22,15,0.0613064652433013,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL1C/IVFSPEA2ABL1C_DTLZ7_M3_D22_15.mat,0.276816984186167
IVFSPEA2ABL1C,DTLZ7,3,22,16,0.0596047649887689,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL1C/IVFSPEA2ABL1C_DTLZ7_M3_D22_16.mat,0.277009174508801
IVFSPEA2ABL1C,DTLZ7,3,22,17,0.0625829927702837,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL1C/IVFSPEA2ABL1C_DTLZ7_M3_D22_17.mat,0.275554466620493
IVFSPEA2ABL1C,DTLZ7,3,22,18,0.0587394524457836,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL1C/IVFSPEA2ABL1C_DTLZ7_M3_D22_18.mat,0.277289181252819
IVFSPEA2ABL1C,DTLZ7,3,22,19,0.0597699242586009,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL1C/IVFSPEA2ABL1C_DTLZ7_M3_D22_19.mat,0.277676423006754
IVFSPEA2ABL1C,DTLZ7,3,22,20,0.0602805018164569,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL1C/IVFSPEA2ABL1C_DTLZ7_M3_D22_20.mat,0.277220109791814
IVFSPEA2ABL1C,DTLZ7,3,22,21,0.0607569315391721,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL1C/IVFSPEA2ABL1C_DTLZ7_M3_D22_21.mat,0.276740404507324
IVFSPEA2ABL1C,DTLZ7,3,22,22,0.0593443584102381,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL1C/IVFSPEA2ABL1C_DTLZ7_M3_D22_22.mat,0.277951378838001
IVFSPEA2ABL1C,DTLZ7,3,22,23,0.0578327265497282,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL1C/IVFSPEA2ABL1C_DTLZ7_M3_D22_23.mat,0.277641357655731
IVFSPEA2ABL1C,DTLZ7,3,22,24,0.0588713872914779,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL1C/IVFSPEA2ABL1C_DTLZ7_M3_D22_24.mat,0.278200435332032
IVFSPEA2ABL1C,DTLZ7,3,22,25,0.0604170397883142,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL1C/IVFSPEA2ABL1C_DTLZ7_M3_D22_25.mat,0.27722264915019
IVFSPEA2ABL1C,DTLZ7,3,22,26,0.0619128055034747,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL1C/IVFSPEA2ABL1C_DTLZ7_M3_D22_26.mat,0.275639537648112
IVFSPEA2ABL1C,DTLZ7,3,22,27,0.0597010362752079,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL1C/IVFSPEA2ABL1C_DTLZ7_M3_D22_27.mat,0.277146940437831
IVFSPEA2ABL1C,DTLZ7,3,22,28,0.0590395085221721,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL1C/IVFSPEA2ABL1C_DTLZ7_M3_D22_28.mat,0.276296937063385
IVFSPEA2ABL1C,DTLZ7,3,22,29,0.0597897518312906,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL1C/IVFSPEA2ABL1C_DTLZ7_M3_D22_29.mat,0.276858228970783
IVFSPEA2ABL1C,DTLZ7,3,22,30,0.0614729003407591,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL1C/IVFSPEA2ABL1C_DTLZ7_M3_D22_30.mat,0.276648831944783
IVFSPEA2ABL1C,DTLZ7,3,22,31,0.0616525994634826,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL1C/IVFSPEA2ABL1C_DTLZ7_M3_D22_31.mat,0.277714886908778
IVFSPEA2ABL1C,DTLZ7,3,22,32,0.0598698343025276,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL1C/IVFSPEA2ABL1C_DTLZ7_M3_D22_32.mat,0.277905244618039
IVFSPEA2ABL1C,DTLZ7,3,22,33,0.059986062492307,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL1C/IVFSPEA2ABL1C_DTLZ7_M3_D22_33.mat,0.276856431038486
IVFSPEA2ABL1C,DTLZ7,3,22,34,0.0595477491138948,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL1C/IVFSPEA2ABL1C_DTLZ7_M3_D22_34.mat,0.278120530915766
IVFSPEA2ABL1C,DTLZ7,3,22,35,0.0580461473099723,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL1C/IVFSPEA2ABL1C_DTLZ7_M3_D22_35.mat,0.278574178557998
IVFSPEA2ABL1C,DTLZ7,3,22,36,0.0607976599945523,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL1C/IVFSPEA2ABL1C_DTLZ7_M3_D22_36.mat,0.276605312081101
IVFSPEA2ABL1C,DTLZ7,3,22,37,0.058426016026084,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL1C/IVFSPEA2ABL1C_DTLZ7_M3_D22_37.mat,0.276541510942138
IVFSPEA2ABL1C,DTLZ7,3,22,38,0.3448583153905,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL1C/IVFSPEA2ABL1C_DTLZ7_M3_D22_38.mat,0.242110315735652
IVFSPEA2ABL1C,DTLZ7,3,22,39,0.0626102658779733,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL1C/IVFSPEA2ABL1C_DTLZ7_M3_D22_39.mat,0.276654752015214
IVFSPEA2ABL1C,DTLZ7,3,22,40,0.0597661490253476,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL1C/IVFSPEA2ABL1C_DTLZ7_M3_D22_40.mat,0.27697840284904
IVFSPEA2ABL1C,DTLZ7,3,22,41,0.0600585284322748,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL1C/IVFSPEA2ABL1C_DTLZ7_M3_D22_41.mat,0.277404838323993
IVFSPEA2ABL1C,DTLZ7,3,22,42,0.0609023989587531,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL1C/IVFSPEA2ABL1C_DTLZ7_M3_D22_42.mat,0.276410448744294
IVFSPEA2ABL1C,DTLZ7,3,22,43,0.0585392931563074,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL1C/IVFSPEA2ABL1C_DTLZ7_M3_D22_43.mat,0.278663852695392
IVFSPEA2ABL1C,DTLZ7,3,22,44,0.060038077825253,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL1C/IVFSPEA2ABL1C_DTLZ7_M3_D22_44.mat,0.277100803816001
IVFSPEA2ABL1C,DTLZ7,3,22,45,0.0589508393135268,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL1C/IVFSPEA2ABL1C_DTLZ7_M3_D22_45.mat,0.278108375947122
IVFSPEA2ABL1C,DTLZ7,3,22,46,0.348456668520592,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL1C/IVFSPEA2ABL1C_DTLZ7_M3_D22_46.mat,0.243313725490175
IVFSPEA2ABL1C,DTLZ7,3,22,47,0.060522711310094,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL1C/IVFSPEA2ABL1C_DTLZ7_M3_D22_47.mat,0.27754284678851
IVFSPEA2ABL1C,DTLZ7,3,22,48,0.059739405983015,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL1C/IVFSPEA2ABL1C_DTLZ7_M3_D22_48.mat,0.277326505178814
IVFSPEA2ABL1C,DTLZ7,3,22,49,0.0619003878690011,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL1C/IVFSPEA2ABL1C_DTLZ7_M3_D22_49.mat,0.277789536088405
IVFSPEA2ABL1C,DTLZ7,3,22,50,0.0593361287787466,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL1C/IVFSPEA2ABL1C_DTLZ7_M3_D22_50.mat,0.277169007614246
IVFSPEA2ABL1C,DTLZ7,3,22,51,0.0605928987318379,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL1C/IVFSPEA2ABL1C_DTLZ7_M3_D22_51.mat,0.277637451517554
IVFSPEA2ABL1C,DTLZ7,3,22,52,0.0618237508608678,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL1C/IVFSPEA2ABL1C_DTLZ7_M3_D22_52.mat,0.2768835811638
IVFSPEA2ABL1C,DTLZ7,3,22,53,0.0592489513555521,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL1C/IVFSPEA2ABL1C_DTLZ7_M3_D22_53.mat,0.277527002088405
IVFSPEA2ABL1C,DTLZ7,3,22,54,0.0645697420176225,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL1C/IVFSPEA2ABL1C_DTLZ7_M3_D22_54.mat,0.274913395004365
IVFSPEA2ABL1C,DTLZ7,3,22,55,0.061174490055434,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL1C/IVFSPEA2ABL1C_DTLZ7_M3_D22_55.mat,0.277307615294841
IVFSPEA2ABL1C,DTLZ7,3,22,56,0.058388721594523,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL1C/IVFSPEA2ABL1C_DTLZ7_M3_D22_56.mat,0.277627348896352
IVFSPEA2ABL1C,DTLZ7,3,22,57,0.058645010761297,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL1C/IVFSPEA2ABL1C_DTLZ7_M3_D22_57.mat,0.276362546710727
IVFSPEA2ABL1C,DTLZ7,3,22,58,0.0598664906806434,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL1C/IVFSPEA2ABL1C_DTLZ7_M3_D22_58.mat,0.277111529972227
IVFSPEA2ABL1C,DTLZ7,3,22,59,0.0613879880570918,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL1C/IVFSPEA2ABL1C_DTLZ7_M3_D22_59.mat,0.27703241449898
IVFSPEA2ABL1C,DTLZ7,3,22,60,0.0602905832795298,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL1C/IVFSPEA2ABL1C_DTLZ7_M3_D22_60.mat,0.276705044345408
IVFSPEA2ABL4C,DTLZ7,3,22,1,0.060523572261368,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL4C/IVFSPEA2ABL4C_DTLZ7_M3_D22_1.mat,0.276712227888393
IVFSPEA2ABL4C,DTLZ7,3,22,2,0.0594996192975524,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL4C/IVFSPEA2ABL4C_DTLZ7_M3_D22_2.mat,0.276374745577277
IVFSPEA2ABL4C,DTLZ7,3,22,3,0.0580594957070517,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL4C/IVFSPEA2ABL4C_DTLZ7_M3_D22_3.mat,0.278636506041677
IVFSPEA2ABL4C,DTLZ7,3,22,4,0.0609630109879153,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL4C/IVFSPEA2ABL4C_DTLZ7_M3_D22_4.mat,0.277150352288102
IVFSPEA2ABL4C,DTLZ7,3,22,5,0.0604380295478548,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL4C/IVFSPEA2ABL4C_DTLZ7_M3_D22_5.mat,0.277158050562969
IVFSPEA2ABL4C,DTLZ7,3,22,6,0.0605887267719245,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL4C/IVFSPEA2ABL4C_DTLZ7_M3_D22_6.mat,0.277004357223396
IVFSPEA2ABL4C,DTLZ7,3,22,7,0.0582522241484708,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL4C/IVFSPEA2ABL4C_DTLZ7_M3_D22_7.mat,0.27861879324748
IVFSPEA2ABL4C,DTLZ7,3,22,8,0.0594483946498834,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL4C/IVFSPEA2ABL4C_DTLZ7_M3_D22_8.mat,0.277803332652196
IVFSPEA2ABL4C,DTLZ7,3,22,9,0.0620859346852193,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL4C/IVFSPEA2ABL4C_DTLZ7_M3_D22_9.mat,0.275862620186489
IVFSPEA2ABL4C,DTLZ7,3,22,10,0.0594177955481626,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL4C/IVFSPEA2ABL4C_DTLZ7_M3_D22_10.mat,0.277724910021685
IVFSPEA2ABL4C,DTLZ7,3,22,11,0.0613929486392268,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL4C/IVFSPEA2ABL4C_DTLZ7_M3_D22_11.mat,0.277462623105728
IVFSPEA2ABL4C,DTLZ7,3,22,12,0.0610220998169366,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL4C/IVFSPEA2ABL4C_DTLZ7_M3_D22_12.mat,0.276737911197126
IVFSPEA2ABL4C,DTLZ7,3,22,13,0.0602292781303493,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL4C/IVFSPEA2ABL4C_DTLZ7_M3_D22_13.mat,0.278053176302121
