Config,Problem,M,IGD
P2_C00,DTLZ2,3,0.05344237887872222
P2_C00,DTLZ2,3,0.05367810545275039
P2_C00,DTLZ2,3,0.0545393602998125
P2_C00,DTLZ2,3,0.05364431210880072
P2_C00,DTLZ2,3,0.05392660621449654
P2_C00,DTLZ2,3,0.05410845258528023
P2_C00,DTLZ2,3,0.0546904587965876
P2_C00,DTLZ2,3,0.053786842178156005
P2_C00,DTLZ2,3,0.05343308532017432
P2_C00,DTLZ2,3,0.05380989602329519
P2_C00,DTLZ2,3,0.053856256150909845
P2_C00,DTLZ2,3,0.054204345531994026
P2_C00,DTLZ2,3,0.053714111049438844
P2_C00,DTLZ2,3,0.05354381648844842
P2_C00,DTLZ2,3,0.05419238567275635
P2_C00,DTLZ2,3,0.05374089575318298
P2_C00,DTLZ2,3,0.054343486480549624
P2_C00,DTLZ2,3,0.05450128415051399
P2_C00,DTLZ2,3,0.05426926035672173
P2_C00,DTLZ2,3,0.05361126014212915
P2_C00,DTLZ2,3,0.053149167876914975
P2_C00,DTLZ2,3,0.055616405502194224
P2_C00,DTLZ2,3,0.053582590310896315
P2_C00,DTLZ2,3,0.05322881677550078
P2_C00,DTLZ2,3,0.05353510583887674
P2_C00,DTLZ2,3,0.053796695100535905
P2_C00,DTLZ2,3,0.05475338404516199
P2_C00,DTLZ2,3,0.05422717334308266
P2_C00,DTLZ2,3,0.05390231966837891
P2_C00,DTLZ2,3,0.05388469197570031
P2_C00,DTLZ2,3,0.053200309551794334
P2_C00,DTLZ2,3,0.05434589514393486
P2_C00,DTLZ2,3,0.05347930465142684
P2_C00,DTLZ2,3,0.05400159787162067
P2_C00,DTLZ2,3,0.054121494973363195
P2_C00,DTLZ2,3,0.053284681078299846
P2_C00,DTLZ2,3,0.05490935182381063
P2_C00,DTLZ2,3,0.05364043437185667
P2_C00,DTLZ2,3,0.05418239284226199
P2_C00,DTLZ2,3,0.05463839296485034
P2_C00,DTLZ2,3,0.053633520883776056
P2_C00,DTLZ2,3,0.053218355378886785
P2_C00,DTLZ2,3,0.05441171842734073
P2_C00,DTLZ2,3,0.05392347858101008
P2_C00,DTLZ2,3,0.05480294448542388
P2_C00,DTLZ2,3,0.054121436336754876
P2_C00,DTLZ2,3,0.053387173880194656
P2_C00,DTLZ2,3,0.054203597241903934
P2_C00,DTLZ2,3,0.05338602620906877
P2_C00,DTLZ2,3,0.055092271154135015
P2_C00,DTLZ2,3,0.053314372304580256
P2_C00,DTLZ2,3,0.053932489848180123
P2_C00,DTLZ4,3,0.05432293816161281
P2_C00,DTLZ4,3,0.05491110473357997
P2_C00,DTLZ4,3,0.5408289890239544
P2_C00,DTLZ4,3,0.053374722986538094
P2_C00,DTLZ4,3,0.054106715943421334
P2_C00,DTLZ4,3,0.05415025262778917
P2_C00,DTLZ4,3,0.05392307025226561
P2_C00,DTLZ4,3,0.540838115978803
P2_C00,DTLZ4,3,0.5408312701437165
P2_C00,DTLZ4,3,0.5408325815510938
P2_C00,DTLZ4,3,0.5408329972542731
P2_C00,DTLZ4,3,0.053717435601191646
P2_C00,DTLZ4,3,0.053857912960204604
P2_C00,DTLZ4,3,0.5408338827370294
P2_C00,DTLZ4,3,0.054916171315891806
P2_C00,DTLZ4,3,0.0539846218745341
P2_C00,DTLZ4,3,0.053577622420324156
P2_C00,DTLZ4,3,0.055097722095535914
P2_C00,DTLZ4,3,0.054833718554152505
P2_C00,DTLZ4,3,0.5408307695463834
P2_C00,DTLZ4,3,0.5408380173160164
P2_C00,DTLZ4,3,0.5408435736240024
P2_C00,DTLZ4,3,0.054962186944451374
P2_C00,DTLZ4,3,0.054688445945738455
P2_C00,DTLZ4,3,0.054177938249812416
P2_C00,DTLZ4,3,0.05458168630003561
P2_C00,DTLZ4,3,0.5408312721601526
P2_C00,DTLZ4,3,0.5408314783799265
P2_C00,DTLZ4,3,0.5408317840883405
P2_C00,DTLZ4,3,0.05375257737385265
P2_C00,DTLZ4,3,0.5408297680000094
P2_C00,DTLZ4,3,0.05451480227516907
P2_C00,DTLZ4,3,0.5408291532972259
P2_C00,DTLZ4,3,0.05401801424679065
P2_C00,DTLZ4,3,0.05480439658248404
P2_C00,DTLZ4,3,0.0534564980048339
P2_C00,DTLZ4,3,0.9459249264611266
P2_C00,DTLZ4,3,0.5408302116888578
P2_C00,DTLZ4,3,0.053992342547250445
P2_C00,DTLZ4,3,0.05444461692219027
P2_C00,DTLZ4,3,0.9459249262222922
P2_C00,DTLZ4,3,0.5408350390696046
P2_C00,DTLZ4,3,0.5408318678779832
P2_C00,DTLZ4,3,0.5408401308597924
P2_C00,DTLZ4,3,0.055056746288954475
P2_C00,DTLZ4,3,0.05452443360059497
P2_C00,DTLZ4,3,0.05444906249587163
P2_C00,DTLZ4,3,0.054511558529110424
P2_C00,DTLZ4,3,0.0536740210075454
P2_C00,DTLZ4,3,0.05459516004607279
P2_C00,DTLZ4,3,0.5408273493290814
P2_C00,DTLZ4,3,0.05397998809741448
P2_C00,DTLZ4,3,0.05316266485485791
P2_C00,DTLZ4,3,0.05388034352406043
P2_C00,DTLZ4,3,0.5408294802036856
P2_C00,DTLZ4,3,0.05476503682098125
P2_C00,DTLZ4,3,0.5408357948934531
P2_C00,DTLZ4,3,0.05320160738050562
P2_C00,DTLZ4,3,0.05556946620677577
P2_C00,DTLZ4,3,0.054717803347276814
P2_C00,DTLZ7,3,0.0612120652628176
P2_C00,DTLZ7,3,0.05884715309833665
P2_C00,DTLZ7,3,0.06052710884771402
P2_C00,DTLZ7,3,0.06082162770196892
P2_C00,DTLZ7,3,0.06011435076605912
P2_C00,DTLZ7,3,0.06022411219537213
P2_C00,DTLZ7,3,0.058208337948435565
P2_C00,DTLZ7,3,0.05992920809720759
P2_C00,DTLZ7,3,0.05816577510328068
P2_C00,DTLZ7,3,0.06043367534733663
P2_C00,DTLZ7,3,0.06138261906537315
P2_C00,DTLZ7,3,0.05830730659750611
P2_C00,DTLZ7,3,0.060994697416728354
P2_C00,DTLZ7,3,0.060096084872162836
P2_C00,DTLZ7,3,0.057409120595408265
P2_C00,DTLZ7,3,0.05871263893696921
P2_C00,DTLZ7,3,0.3483784614154112
P2_C00,DTLZ7,3,0.06106277027890023
P2_C00,DTLZ7,3,0.06035299730816939
P2_C00,DTLZ7,3,0.059652064165576266
P2_C00,DTLZ7,3,0.0592644100971496
P2_C00,DTLZ7,3,0.06079852446125297
P2_C00,DTLZ7,3,0.06165718257887364
P2_C00,DTLZ7,3,0.0604139453039066
P2_C00,DTLZ7,3,0.346768110469104
P2_C00,DTLZ7,3,0.05789090683096251
P2_C00,DTLZ7,3,0.05916685694674607
P2_C00,DTLZ7,3,0.05979199968548562
P2_C00,DTLZ7,3,0.0601871792081238
P2_C00,DTLZ7,3,0.05935581400490901
P2_C00,DTLZ7,3,0.06148637091512293
P2_C00,DTLZ7,3,0.05911411951995805
P2_C00,DTLZ7,3,0.05904966903900335
P2_C00,DTLZ7,3,0.061651293956826836
P2_C00,DTLZ7,3,0.3508873330640527
P2_C00,DTLZ7,3,0.059471251849786425
P2_C00,DTLZ7,3,0.06063700396121329
P2_C00,DTLZ7,3,0.05975037791917382
P2_C00,DTLZ7,3,0.05956634239483653
P2_C00,DTLZ7,3,0.06160513356391683
P2_C00,DTLZ7,3,0.061263253841879826
P2_C00,DTLZ7,3,0.059655890283274414
P2_C00,DTLZ7,3,0.05765698009584115
P2_C00,DTLZ7,3,0.059477298540328835
P2_C00,DTLZ7,3,0.06249246340033737
P2_C00,DTLZ7,3,0.059104126601157464
P2_C00,DTLZ7,3,0.058794006132233914
P2_C00,DTLZ7,3,0.3465112525706566
P2_C00,DTLZ7,3,0.06172080160853609
P2_C00,DTLZ7,3,0.3478554230745368
P2_C00,DTLZ7,3,0.05832277120486152
P2_C00,DTLZ7,3,0.059212092293932345
P2_C00,DTLZ7,3,0.3442349372190738
P2_C00,DTLZ7,3,0.34117761527118057
P2_C00,DTLZ7,3,0.0614058481006371
P2_C00,DTLZ7,3,0.0599929880994434
P2_C00,DTLZ7,3,0.05998503722788389
P2_C00,DTLZ7,3,0.06191905273367887
P2_C00,DTLZ7,3,0.3441357954979249
P2_C00,DTLZ7,3,0.059114480983410045
P2_C00,MaF1,3,0.04132747719698934
P2_C00,MaF1,3,0.04184360877103417
P2_C00,MaF1,3,0.04140394722156076
P2_C00,MaF1,3,0.041734399833123485
P2_C00,MaF1,3,0.0418379126592605
P2_C00,MaF1,3,0.04161147200543409
P2_C00,MaF1,3,0.041703644908104985
P2_C00,MaF1,3,0.0412410089518264
P2_C00,MaF1,3,0.04098730025707704
P2_C00,MaF1,3,0.041149680352714324
P2_C00,MaF1,3,0.04170782022203947
P2_C00,MaF1,3,0.041132057833680034
P2_C00,MaF1,3,0.04156666817107379
P2_C00,MaF1,3,0.04093961859319746
P2_C00,MaF1,3,0.04191137226170514
P2_C00,MaF1,3,0.041323617062191696
P2_C00,MaF1,3,0.041136190046713254
P2_C00,MaF1,3,0.04105486020791367
P2_C00,MaF1,3,0.04104457349247747
P2_C00,MaF1,3,0.041432664111892815
P2_C00,MaF1,3,0.042197802129790886
P2_C00,MaF1,3,0.041091295466363614
P2_C00,MaF1,3,0.04127663905635591
P2_C00,MaF1,3,0.0412245567831701
P2_C00,MaF1,3,0.0416536821655397
P2_C00,MaF1,3,0.04125736020948484
P2_C00,MaF1,3,0.041272662873153045
P2_C00,MaF1,3,0.04161363858926386
P2_C00,MaF1,3,0.04154633639580392
P2_C00,MaF1,3,0.04112631412338577
P2_C00,MaF1,3,0.04136579975805213
P2_C00,MaF1,3,0.042136000467641536
P2_C00,MaF1,3,0.04088893361286884
P2_C00,MaF1,3,0.04147970758214399
P2_C00,MaF1,3,0.04114527045451692
P2_C00,MaF1,3,0.04126705098888806
P2_C00,MaF1,3,0.04214972172652134
P2_C00,MaF1,3,0.041750342975671866
P2_C00,MaF1,3,0.04134892402909137
P2_C00,MaF1,3,0.041498838188905
P2_C00,MaF1,3,0.04115293132931932
P2_C00,MaF1,3,0.04134007040195999
P2_C00,MaF1,3,0.04125716210867801
P2_C00,MaF1,3,0.04098454462650016
P2_C00,MaF1,3,0.0414784155700015
P2_C00,MaF1,3,0.041154280466879085
P2_C00,MaF1,3,0.04144487465983897
P2_C00,MaF1,3,0.042037971340653194
P2_C00,MaF1,3,0.041151352391120326
P2_C00,MaF1,3,0.04158578228675634
P2_C00,MaF1,3,0.04223078095413329
P2_C00,MaF1,3,0.0411708958152788
P2_C00,MaF1,3,0.04187679450160741
P2_C00,MaF1,3,0.04173244877668303
P2_C00,MaF1,3,0.040617383661573477
P2_C00,MaF1,3,0.04095179851769006
P2_C00,MaF1,3,0.04094394794961907
P2_C00,MaF1,3,0.041101203002233674
P2_C00,MaF1,3,0.04129554243979692
P2_C00,MaF1,3,0.04107848299493759
P2_C00,MaF5,3,0.24323010747728058
P2_C00,MaF5,3,0.24069823330951257
P2_C00,MaF5,3,0.2370902716920665
P2_C00,MaF5,3,0.2441153757511312
P2_C00,MaF5,3,0.24493646902963173
P2_C00,MaF5,3,0.2407977363667891
P2_C00,MaF5,3,1.4914154129061392
P2_C00,MaF5,3,0.2470122130718273
P2_C00,MaF5,3,2.020723262095581
P2_C00,MaF5,3,2.0208018692636878
P2_C00,MaF5,3,0.23982648627635045
P2_C00,MaF5,3,2.0207443790226094
P2_C00,MaF5,3,2.0207198034631673
P2_C00,MaF5,3,0.24438837108881917
P2_C00,MaF5,3,2.0208405004795518
P2_C00,MaF5,3,0.24302271820693147
P2_C00,MaF5,3,0.247656031863848
P2_C00,MaF5,3,0.2406386623002909
P2_C00,MaF5,3,0.24640913739050468
P2_C00,MaF5,3,0.2410202942978102
P2_C00,MaF5,3,0.24381086568837437
P2_C00,MaF5,3,2.0207590514813165
P2_C00,MaF5,3,0.23956683208224003
P2_C00,MaF5,3,0.24470661161705085
P2_C00,MaF5,3,2.0207266367951378
P2_C00,MaF5,3,2.020757604252778
P2_C00,MaF5,3,0.24350949555294912
P2_C00,MaF5,3,0.24454809786634002
P2_C00,MaF5,3,0.24639414951984248
P2_C00,MaF5,3,2.0207697304833
P2_C00,MaF5,3,0.2419805185514037
P2_C00,MaF5,3,0.23980853651197495
P2_C00,MaF5,3,0.24264092415561136
P2_C00,MaF5,3,0.242770289500246
P2_C00,MaF5,3,1.491496477007695
P2_C00,MaF5,3,0.24268131389961892
P2_C00,MaF5,3,0.24989768080283173
P2_C00,MaF5,3,0.24171416655484967
P2_C00,MaF5,3,0.24423991236121415
P2_C00,MaF5,3,2.0207460182104757
P2_C00,MaF5,3,1.4914722893102141
P2_C00,MaF5,3,0.24589777936193216
P2_C00,MaF5,3,2.0207199618091845
P2_C00,MaF5,3,0.24315236061783777
P2_C00,MaF5,3,2.0207291535364296
P2_C00,MaF5,3,1.4915038214590772
P2_C00,MaF5,3,0.24084496516804196
P2_C00,MaF5,3,1.4914318108821705
P2_C00,MaF5,3,2.020802240122817
P2_C00,MaF5,3,2.020751924901486
P2_C00,MaF5,3,0.24334544304818506
P2_C00,MaF5,3,1.4916969269047422
P2_C00,MaF5,3,0.2465030306016286
P2_C00,MaF5,3,0.24160659191616496
P2_C00,MaF5,3,0.2416739463506817
P2_C00,MaF5,3,0.2451851951972321
P2_C00,MaF5,3,0.24478680509343617
P2_C00,MaF5,3,1.4914722029158471
P2_C00,MaF5,3,0.2423706762425394
P2_C00,MaF5,3,1.4916196451927857
P2_C00,WFG2,3,0.17569208541704626
P2_C00,WFG2,3,0.17742349652855585
P2_C00,WFG2,3,0.17302951752132706
P2_C00,WFG2,3,0.17295057157141588
P2_C00,WFG2,3,0.16731763358796875
P2_C00,WFG2,3,0.17640213887128336
P2_C00,WFG2,3,0.17190491704484084
P2_C00,WFG2,3,0.17664677567013723
P2_C00,WFG2,3,0.17174066878451225
P2_C00,WFG2,3,0.18071668091326482
P2_C00,WFG2,3,0.17693433090799096
P2_C00,WFG2,3,0.16971168509965645
P2_C00,WFG2,3,0.17624101249088195
P2_C00,WFG2,3,0.171808127353001
P2_C00,WFG2,3,0.17595899197076767
P2_C00,WFG2,3,0.1758661270041756
P2_C00,WFG2,3,0.18193368400404294
P2_C00,WFG2,3,0.1800854436074398
P2_C00,WFG2,3,0.1692862303778356
P2_C00,WFG2,3,0.17376239012906378
P2_C00,WFG2,3,0.17773909046098021
P2_C00,WFG2,3,0.1717346991545599
P2_C00,WFG2,3,0.18230357481675222
P2_C00,WFG2,3,0.16868471691959463
P2_C00,WFG2,3,0.17232805718866848
P2_C00,WFG2,3,0.1758316815488073
P2_C00,WFG2,3,0.17806451811171342
P2_C00,WFG2,3,0.18393366190447905
P2_C00,WFG2,3,0.17605457250533488
P2_C00,WFG2,3,0.17608497140075585
P2_C00,WFG2,3,0.18315614493132218
P2_C00,WFG2,3,0.18495790013535393
P2_C00,WFG2,3,0.1750142071110482
P2_C00,WFG2,3,0.16818561969890763
P2_C00,WFG2,3,0.17757890943827534
P2_C00,WFG2,3,0.17674711161903015
P2_C00,WFG2,3,0.17897796955410097
P2_C00,WFG2,3,0.1681243138064519
P2_C00,WFG2,3,0.18222015056340812
P2_C00,WFG2,3,0.17423443641004752
P2_C00,WFG2,3,0.17872911730053326
P2_C00,WFG2,3,0.17314785528871285
P2_C00,WFG2,3,0.17428588048425095
P2_C00,WFG2,3,0.16959992628521148
P2_C00,WFG2,3,0.16932001113868084
P2_C00,WFG2,3,0.1681020924689917
P2_C00,WFG2,3,0.16931179897416432
P2_C00,WFG2,3,0.17609338234333288
P2_C00,WFG2,3,0.16289799437614103
P2_C00,WFG2,3,0.1715496602903018
P2_C00,WFG2,3,0.16893713960310522
P2_C00,WFG2,3,0.16920061948113646
P2_C00,WFG2,3,0.1647806594544038
P2_C00,WFG2,3,0.1755022023524667
P2_C00,WFG2,3,0.17759263986563817
P2_C00,WFG2,3,0.1774854141759256
P2_C00,WFG2,3,0.1723954785538252
P2_C00,WFG2,3,0.17336423904335174
P2_C00,WFG2,3,0.17178444650795135
P2_C00,WFG2,3,0.17623059068218339
P2_C00,WFG4,2,0.01259424800708171
P2_C00,WFG4,2,0.012869685260855053
P2_C00,WFG4,2,0.013330718429256833
P2_C00,WFG4,2,0.01255123946995499
P2_C00,WFG4,2,0.012818590993370847
P2_C00,WFG4,2,0.012953896350336553
P2_C00,WFG4,2,0.012623184657723122
P2_C00,WFG4,2,0.012863024485002802
P2_C00,WFG4,2,0.012829236982977665
P2_C00,WFG4,2,0.012789171024955675
P2_C00,WFG4,2,0.01286293454955592
P2_C00,WFG4,2,0.01267709510001851
P2_C00,WFG4,2,0.012626909262632031
P2_C00,WFG4,2,0.012838433309995116
P2_C00,WFG4,2,0.012667940386633323
P2_C00,WFG4,2,0.012803422844042104
P2_C00,WFG4,2,0.012761223311338818
P2_C00,WFG4,2,0.012641160683872379
P2_C00,WFG4,2,0.012752864122831845
P2_C00,WFG4,2,0.012752078366520857
P2_C00,WFG4,2,0.012682930193071531
P2_C00,WFG4,2,0.01289015341181532
P2_C00,WFG4,2,0.012772009299409803
P2_C00,WFG4,2,0.012862720823792313
P2_C00,WFG4,2,0.012482350416130708
P2_C00,WFG4,2,0.01252770951159757
P2_C00,WFG4,2,0.012611645382582231
P2_C00,WFG4,2,0.013029948946324765
P2_C00,WFG4,2,0.012898680782940855
P2_C00,WFG4,2,0.013002772943552324
P2_C00,WFG4,2,0.012686314481113667
P2_C00,WFG4,2,0.01268255967655789
P2_C00,WFG4,2,0.012593320290849858
P2_C00,WFG4,2,0.012636995718935855
P2_C00,WFG4,2,0.012715393657466602
P2_C00,WFG4,2,0.012785466680658625
P2_C00,WFG4,2,0.012721906614515655
P2_C00,WFG4,2,0.012720706939929787
P2_C00,WFG4,2,0.012739180254740426
P2_C00,WFG4,2,0.012642287421028603
P2_C00,WFG4,2,0.012757958402535963
P2_C00,WFG4,2,0.0127903567063529
P2_C00,WFG4,2,0.012881668410103148
P2_C00,WFG4,2,0.012916136710399194
P2_C00,WFG4,2,0.012596908545005807
P2_C00,WFG4,2,0.01243839172969457
P2_C00,WFG4,2,0.012626492497006016
P2_C00,WFG4,2,0.01277834028678841
P2_C00,WFG4,2,0.012716767295628947
P2_C00,WFG4,2,0.012641170513002942
P2_C00,WFG4,2,0.012642765712116607
P2_C00,WFG4,2,0.01283495016750333
P2_C00,WFG4,2,0.012756413478238155
P2_C00,WFG4,2,0.01300869116907587
P2_C00,WFG4,2,0.01277071422393047
P2_C00,WFG4,2,0.012553111663337828
P2_C00,WFG4,2,0.01284886086711233
P2_C00,WFG4,2,0.01273686406869869
P2_C00,WFG4,2,0.012920958057522497
P2_C00,WFG4,2,0.01280518859959385
P2_C00,WFG5,3,0.2237737591536077
P2_C00,WFG5,3,0.22104922986501763
P2_C00,WFG5,3,0.2204247126549508
P2_C00,WFG5,3,0.22502625840573365
P2_C00,WFG5,3,0.2221189571899876
P2_C00,WFG5,3,0.22218762320983057
P2_C00,WFG5,3,0.22125967825959605
P2_C00,WFG5,3,0.22363589235375406
P2_C00,WFG5,3,0.22332530669259582
P2_C00,WFG5,3,0.2229151397349711
P2_C00,WFG5,3,0.22517382889192417
P2_C00,WFG5,3,0.22371988634316095
P2_C00,WFG5,3,0.21980478348635393
P2_C00,WFG5,3,0.2224278392522737
P2_C00,WFG5,3,0.2208896160004309
P2_C00,WFG5,3,0.220989825631971
P2_C00,WFG5,3,0.21988871069760826
P2_C00,WFG5,3,0.2242437948705146
P2_C00,WFG5,3,0.22111973257552897
P2_C00,WFG5,3,0.22222213707812496
P2_C00,WFG5,3,0.2214593224915952
P2_C00,WFG5,3,0.22506908010349486
P2_C00,WFG5,3,0.22278883552797998
P2_C00,WFG5,3,0.22065930630158465
P2_C00,WFG5,3,0.21788473940454745
P2_C00,WFG5,3,0.22001159990264105
P2_C00,WFG5,3,0.22034055594947466
P2_C00,WFG5,3,0.2192401892969195
P2_C00,WFG5,3,0.22360216171676467
P2_C00,WFG5,3,0.21942592542634864
P2_C00,WFG5,3,0.22002014069709744
P2_C00,WFG5,3,0.22039223373723194
P2_C00,WFG5,3,0.22258311960621105
P2_C00,WFG5,3,0.22401889422569393
P2_C00,WFG5,3,0.2229428189097769
P2_C00,WFG5,3,0.2200535763144988
P2_C00,WFG5,3,0.22430056939972504
P2_C00,WFG5,3,0.22192152218621777
P2_C00,WFG5,3,0.22148331251582917
P2_C00,WFG5,3,0.2211319840254808
P2_C00,WFG5,3,0.2227864661890014
P2_C00,WFG5,3,0.22010831771704237
P2_C00,WFG5,3,0.22269757259377115
P2_C00,WFG5,3,0.22137618028590436
P2_C00,WFG5,3,0.22255523159561058
P2_C00,WFG5,3,0.2177775997779052
P2_C00,WFG5,3,0.22033643501065833
P2_C00,WFG5,3,0.22012498811743259
P2_C00,WFG5,3,0.21950304379735905
P2_C00,WFG5,3,0.21948902886653407
P2_C00,WFG5,3,0.21720297912325184
P2_C00,WFG5,3,0.22065500569698943
P2_C00,WFG5,3,0.2220099415658709
P2_C00,WFG5,3,0.2244452859601389
P2_C00,WFG5,3,0.22066761155241507
P2_C00,WFG5,3,0.22257935197377018
P2_C00,WFG5,3,0.22539794837339866
P2_C00,WFG5,3,0.22047930520395417
P2_C00,WFG5,3,0.22060141017257656
P2_C00,WFG5,3,0.22230452761501443
P2_C00,WFG9,2,0.019922238223639598
P2_C00,WFG9,2,0.014881477554326323
P2_C00,WFG9,2,0.014077667010313087
P2_C00,WFG9,2,0.01575913442425037
P2_C00,WFG9,2,0.019769327812212686
P2_C00,WFG9,2,0.054943078952305054
P2_C00,WFG9,2,0.014603248423804411
P2_C00,WFG9,2,0.014863881700876238
P2_C00,WFG9,2,0.01865737446205053
P2_C00,WFG9,2,0.017630191774868735
P2_C00,WFG9,2,0.014878056488277926
P2_C00,WFG9,2,0.019028094655645793
P2_C00,WFG9,2,0.017563832353716866
P2_C00,WFG9,2,0.0145102511255171
P2_C00,WFG9,2,0.013196053086636161
P2_C00,WFG9,2,0.014630500033868368
P2_C00,WFG9,2,0.01629323493962077
P2_C00,WFG9,2,0.019384573467868975
P2_C00,WFG9,2,0.01719310192875826
P2_C00,WFG9,2,0.01702363954061504
P2_C00,WFG9,2,0.014382187529407321
P2_C00,WFG9,2,0.015499479154008728
P2_C00,WFG9,2,0.014424242668220495
P2_C00,WFG9,2,0.015235887671455487
P2_C00,WFG9,2,0.013854251716261536
P2_C00,WFG9,2,0.015436240027762841
P2_C00,WFG9,2,0.015332250896253759
P2_C00,WFG9,2,0.017205710655991076
P2_C00,WFG9,2,0.015639243298478392
P2_C00,WFG9,2,0.015191720746337276
P2_C00,WFG9,2,0.014721326058560863
P2_C00,WFG9,2,0.017881702736807687
P2_C00,WFG9,2,0.018088065408359746
P2_C00,WFG9,2,0.019114786464952082
P2_C00,WFG9,2,0.01642467894313578
P2_C00,WFG9,2,0.01796482379511326
P2_C00,WFG9,2,0.015299347021016027
P2_C00,WFG9,2,0.01739107195995025
P2_C00,WFG9,2,0.014421042963886152
P2_C00,WFG9,2,0.2258940754927281
P2_C00,WFG9,2,0.024328460742121895
P2_C00,WFG9,2,0.014153223307105318
P2_C00,WFG9,2,0.018733490589249953
P2_C00,WFG9,2,0.22561191975005276
P2_C00,WFG9,2,0.014762420137240162
P2_C00,WFG9,2,0.015754579246047756
P2_C00,WFG9,2,0.017382681013314537
P2_C00,WFG9,2,0.016892595826194404
P2_C00,WFG9,2,0.016515500522876005
P2_C00,WFG9,2,0.01457884216814603
P2_C00,WFG9,2,0.017942596136912844
P2_C00,WFG9,2,0.014243409238430604
P2_C00,WFG9,2,0.015293527980193532
P2_C00,WFG9,2,0.01426647933022308
P2_C00,WFG9,2,0.014839781545886959
P2_C00,WFG9,2,0.014183787629481196
P2_C00,WFG9,2,0.014518910774015686
P2_C00,WFG9,2,0.017020090280954504
P2_C00,WFG9,2,0.014637240052525107
P2_C00,WFG9,2,0.017475165957651573
P2_C00,ZDT1,2,0.003907152953883076
P2_C00,ZDT1,2,0.003897854872744681
P2_C00,ZDT1,2,0.003892026151857567
P2_C00,ZDT1,2,0.003949405864961107
P2_C00,ZDT1,2,0.003921955713991585
P2_C00,ZDT1,2,0.003901436877478335
P2_C00,ZDT1,2,0.0038954152267542965
P2_C00,ZDT1,2,0.003919834188982367
P2_C00,ZDT1,2,0.0039094057412327
P2_C00,ZDT1,2,0.003930989351166993
P2_C00,ZDT1,2,0.003936729113399736
P2_C00,ZDT1,2,0.003993230755346671
P2_C00,ZDT1,2,0.0038897169075046483
