analysis_mode,comparison,ivf_algo,base_algo,problem,M,group,metric,test,n_ivf,n_base,n_pairs,p_value,a12_raw,a12_ivf,median_ivf,median_base,p_adj,significant,sign
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,DTLZ4,2,DTLZ,HV,wilcoxon,30,30,30,0.21293285302817822,0.5811111111111111,0.5811111111111111,0.3465858658878024,0.3464929320895054,0.43280710150989204,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,DTLZ5,2,DTLZ,HV,wilcoxon,30,30,30,0.5561132747679949,0.4666666666666667,0.4666666666666667,0.3465766311257402,0.3466251778427251,0.7648088806553891,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,DTLZ6,2,DTLZ,HV,wilcoxon,30,30,30,0.871207794174552,0.5177777777777778,0.5177777777777778,0.3464637536554893,0.34643802349006647,0.8886319500580431,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,DTLZ7,2,DTLZ,HV,wilcoxon,30,30,30,0.036434996873140335,0.3233333333333333,0.3233333333333333,0.24266665579794225,0.24269399757250154,0.15484873671084642,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,MaF1,2,MaF,HV,wilcoxon,30,30,30,0.9032264724373817,0.4911111111111111,0.4911111111111111,0.5809211803164189,0.5809406010588687,0.9032264724373817,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,MaF2,2,MaF,HV,wilcoxon,30,30,30,0.001038169488310814,0.7411111111111112,0.7411111111111112,0.20685605426627457,0.20676634674054356,0.00897676045341151,True,+
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,MaF3,2,MaF,HV,wilcoxon,30,30,30,0.0635564886033535,0.6655555555555556,0.6655555555555556,0.7185950331214033,0.7179657828190689,0.20258630742318928,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,MaF4,2,MaF,HV,wilcoxon,30,30,30,0.1459994912147522,0.4022222222222222,0.4022222222222222,0.8180702208777572,0.8181463875101916,0.3384533659978346,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,MaF5,2,MaF,HV,wilcoxon,30,30,30,0.13473508320748806,0.6255555555555555,0.6255555555555555,0.34659850452062313,0.3464344351888292,0.3272137735038996,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,MaF6,2,MaF,HV,wilcoxon,30,30,30,0.5698575973510742,0.5633333333333334,0.5633333333333334,0.3470559556972094,0.34705148302035954,0.7648088806553891,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,MaF7,2,MaF,HV,wilcoxon,30,30,30,0.17719271034002304,0.4011111111111111,0.4011111111111111,0.24267756526266404,0.24269793345756874,0.3929055751017902,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,WFG1,2,WFG,HV,wilcoxon,30,30,30,1.30385160446167e-08,0.9533333333333334,0.9533333333333334,0.6947265363732968,0.693084621396634,6.649643182754517e-07,True,+
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,WFG2,2,WFG,HV,wilcoxon,30,30,30,4.4075772166252136e-05,0.2,0.2,0.6323764281560327,0.6328904298540571,0.0007492881268262863,True,-
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,WFG3,2,WFG,HV,wilcoxon,30,30,30,0.017453668639063835,0.2866666666666667,0.2866666666666667,0.5802299198489738,0.5805362570796954,0.09890412228802839,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,WFG4,2,WFG,HV,wilcoxon,30,30,30,0.0032229889184236526,0.7466666666666667,0.7466666666666667,0.34668116381381286,0.3465080388509651,0.020546554354950786,True,+
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,WFG5,2,WFG,HV,wilcoxon,30,30,30,0.4771064817905426,0.5355555555555556,0.5355555555555556,0.3128198670321404,0.31280026150008644,0.7156597226858139,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,WFG6,2,WFG,HV,wilcoxon,30,30,30,0.46454504504799843,0.4477777777777778,0.4477777777777778,0.29787763186294147,0.30152734188470276,0.7156597226858139,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,WFG7,2,WFG,HV,wilcoxon,30,30,30,0.0012321043759584427,0.7288888888888889,0.7288888888888889,0.3454380670836672,0.3452031941490533,0.00897676045341151,True,+
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,WFG8,2,WFG,HV,wilcoxon,30,30,30,0.7765688337385654,0.5533333333333333,0.5533333333333333,0.2889393042720053,0.28869690717100516,0.8571923294161655,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,WFG9,2,WFG,HV,wilcoxon,30,30,30,0.0003449581563472748,0.23666666666666666,0.23666666666666666,0.3414417450853091,0.3429019140129448,0.0043982164934277534,True,-
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,ZDT1,2,ZDT,HV,wilcoxon,30,30,30,0.22064675763249397,0.6055555555555555,0.6055555555555555,0.7192906982699823,0.7191927958575854,0.43280710150989204,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,ZDT2,2,ZDT,HV,wilcoxon,30,30,30,0.06056523136794567,0.64,0.64,0.44409501839807297,0.4439891177137394,0.20258630742318928,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,ZDT3,2,ZDT,HV,wilcoxon,30,30,30,0.19092952087521553,0.40555555555555556,0.40555555555555556,0.5993716881548994,0.5994089928791264,0.405725231859833,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,ZDT4,2,ZDT,HV,wilcoxon,30,30,30,0.2710056286305189,0.43222222222222223,0.43222222222222223,0.7195292904035914,0.7196348037014116,0.493617395005588,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,ZDT6,2,ZDT,HV,wilcoxon,30,30,30,1.0244548320770264e-07,0.07777777777777778,0.07777777777777778,0.3880773626410836,0.3883784656156411,2.6123598217964172e-06,True,-
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,DTLZ1,3,DTLZ,HV,wilcoxon,30,30,30,0.6701805889606476,0.51,0.51,0.8253207176914206,0.8258250083460922,0.8137907151665007,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,DTLZ2,3,DTLZ,HV,wilcoxon,30,30,30,0.10943205840885639,0.6344444444444445,0.6344444444444445,0.5329769553814051,0.5323494994806837,0.2790517489425838,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,DTLZ3,3,DTLZ,HV,wilcoxon,30,30,30,0.7151329666376114,0.53,0.53,0.5320722183585078,0.5317493781125406,0.8277209299306075,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,DTLZ4,3,DTLZ,HV,wilcoxon,30,30,30,0.8078304156661034,0.5144444444444445,0.5144444444444445,0.5358680613392822,0.5349263536620641,0.8571923294161655,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,DTLZ5,3,DTLZ,HV,wilcoxon,30,30,30,0.338741784915328,0.5366666666666666,0.5366666666666666,0.19914026040279065,0.19913948408828214,0.5957183114028183,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,DTLZ6,3,DTLZ,HV,wilcoxon,30,30,30,0.5698575973510742,0.5166666666666667,0.5166666666666667,0.19940479182491835,0.19939348603668083,0.7648088806553891,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,DTLZ7,3,DTLZ,HV,wilcoxon,30,30,30,0.42795460671186447,0.5888888888888889,0.5888888888888889,0.26974987108420057,0.26876440851687156,0.682052654447034,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,MaF1,3,MaF,HV,wilcoxon,30,30,30,0.3817984350025654,0.5566666666666666,0.5566666666666666,0.20441724318792748,0.20399704334723157,0.6281200059719625,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,MaF2,3,MaF,HV,wilcoxon,30,30,30,0.02084985189139843,0.6866666666666666,0.6866666666666666,0.2358466212715043,0.23492234580271865,0.10633424464613199,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,MaF3,3,MaF,HV,wilcoxon,30,30,30,0.5027610473334789,0.5877777777777777,0.5877777777777777,0.9521888178942552,0.9510339023944834,0.7325946689716407,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,MaF4,3,MaF,HV,wilcoxon,30,30,30,0.370740607380867,0.5655555555555556,0.5655555555555556,0.5230934388241613,0.5218228511491729,0.6281200059719625,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,MaF5,3,MaF,HV,wilcoxon,30,30,30,0.6701805889606476,0.5677777777777778,0.5677777777777778,0.5354742221137279,0.5348262493063194,0.8137907151665007,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,MaF6,3,MaF,HV,wilcoxon,30,30,30,0.09610157273709774,0.6544444444444445,0.6544444444444445,0.19979191639866228,0.1997450132057397,0.25795685313642025,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,MaF7,3,MaF,HV,wilcoxon,30,30,30,0.8235769439488649,0.5433333333333333,0.5433333333333333,0.26835139873324476,0.26782726435617976,0.8571923294161655,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,WFG1,3,WFG,HV,wilcoxon,30,30,30,0.7303419969975948,0.47444444444444445,0.47444444444444445,0.9299170021257968,0.930376878469388,0.8277209299306075,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,WFG2,3,WFG,HV,wilcoxon,30,30,30,0.07324407435953617,0.38333333333333336,0.38333333333333336,0.9195194425330139,0.9205143255137553,0.2197322230786085,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,WFG3,3,WFG,HV,wilcoxon,30,30,30,0.6263462882488966,0.5511111111111111,0.5511111111111111,0.40162944515566973,0.4008388807832378,0.8137907151665007,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,WFG4,3,WFG,HV,wilcoxon,30,30,30,0.04048972204327583,0.6844444444444444,0.6844444444444444,0.5270303792764531,0.5238097635571852,0.15884429416977444,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,WFG5,3,WFG,HV,wilcoxon,30,30,30,0.09194962680339813,0.64,0.64,0.4953898141096894,0.49269309818349455,0.25795685313642025,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,WFG6,3,WFG,HV,wilcoxon,30,30,30,0.6554384250193834,0.47333333333333333,0.47333333333333333,0.47217482663102384,0.47767242643705915,0.8137907151665007,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,WFG7,3,WFG,HV,wilcoxon,30,30,30,0.026228994131088257,0.6533333333333333,0.6533333333333333,0.5240907005515445,0.5202037785283407,0.12160715460777283,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,WFG8,3,WFG,HV,wilcoxon,30,30,30,0.0011314544826745987,0.6888888888888889,0.6888888888888889,0.44482794625027544,0.443058405359983,0.00897676045341151,True,+
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,WFG9,3,WFG,HV,wilcoxon,30,30,30,0.06056523136794567,0.6788888888888889,0.6788888888888889,0.5090467779935797,0.5010597664541295,0.20258630742318928,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,DTLZ1,2,DTLZ,IGD,wilcoxon,30,30,30,0.9032264724373817,0.5188888888888888,0.48111111111111116,0.0022352825686534,0.0022238075249268,0.9212910018861294,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,DTLZ2,2,DTLZ,IGD,wilcoxon,30,30,30,0.46454504504799843,0.42777777777777776,0.5722222222222222,0.0051180607396139,0.00516822718336565,0.6751932564216692,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,DTLZ3,2,DTLZ,IGD,wilcoxon,30,30,30,0.6408254038542509,0.4488888888888889,0.5511111111111111,0.00523553957247465,0.005257913348330451,0.7427748999219727,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,DTLZ4,2,DTLZ,IGD,wilcoxon,30,30,30,0.5698575973510742,0.48,0.52,0.00517018917191145,0.00514155180241185,0.6758776154629019,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,DTLZ5,2,DTLZ,IGD,wilcoxon,30,30,30,0.40449450351297855,0.5655555555555556,0.4344444444444444,0.00514398641207065,0.0051231971566383,0.6654586993278034,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,DTLZ6,2,DTLZ,IGD,wilcoxon,30,30,30,0.18396909348666668,0.5877777777777777,0.41222222222222227,0.00568286809664615,0.00563582980244875,0.46912118839100003,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,DTLZ7,2,DTLZ,IGD,wilcoxon,30,30,30,0.11417667381465435,0.6666666666666666,0.33333333333333337,0.0054793273384937,0.0054129006344733,0.41592931175338366,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,MaF1,2,MaF,IGD,wilcoxon,30,30,30,0.46454504504799843,0.5666666666666667,0.43333333333333335,0.0046074682749539,0.0045702973458293505,0.6751932564216692,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,MaF2,2,MaF,IGD,wilcoxon,30,30,30,0.06056523136794567,0.37666666666666665,0.6233333333333333,0.0027166137320572504,0.00277200468656315,0.41592931175338366,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,MaF3,2,MaF,IGD,wilcoxon,30,30,30,0.10943205840885639,0.34,0.6599999999999999,0.00487931608340225,0.0051799120257029,0.41592931175338366,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,MaF4,2,MaF,IGD,wilcoxon,30,30,30,0.8078304156661034,0.4855555555555556,0.5144444444444445,0.0157218027203202,0.0156517614520965,0.8583198166452348,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,MaF5,2,MaF,IGD,wilcoxon,30,30,30,0.3598779272288084,0.6122222222222222,0.3877777777777778,0.0160231494856799,0.01563039830337845,0.6117924762889743,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,MaF6,2,MaF,IGD,wilcoxon,30,30,30,0.7000329215079546,0.5244444444444445,0.4755555555555555,0.0050293843795893994,0.005023817073885099,0.7761234564544713,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,MaF7,2,MaF,IGD,wilcoxon,30,30,30,0.0635564886033535,0.6366666666666667,0.3633333333333333,0.00546102582834145,0.00533510323564745,0.41592931175338366,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,WFG1,2,WFG,IGD,wilcoxon,30,30,30,4.7124922275543213e-07,0.09888888888888889,0.9011111111111111,0.01813387653282325,0.02050772414470865,1.201685518026352e-05,True,+
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,WFG2,2,WFG,IGD,wilcoxon,30,30,30,0.007111456245183945,0.7,0.30000000000000004,0.01323741406521075,0.0128952762255467,0.0906710671260953,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,WFG3,2,WFG,IGD,wilcoxon,30,30,30,0.46454504504799843,0.5777777777777777,0.4222222222222223,0.0145799749386997,0.01443967532459825,0.6751932564216692,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,WFG4,2,WFG,IGD,wilcoxon,30,30,30,0.3492113798856735,0.4388888888888889,0.5611111111111111,0.01517210290981985,0.015232928469814451,0.6117924762889743,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,WFG5,2,WFG,IGD,wilcoxon,30,30,30,0.13473508320748806,0.4122222222222222,0.5877777777777777,0.06526074474515385,0.06540536546023659,0.44715219223871827,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,WFG6,2,WFG,IGD,wilcoxon,30,30,30,0.46454504504799843,0.5511111111111111,0.4488888888888889,0.09173679389398176,0.08552090327270004,0.6751932564216692,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,WFG7,2,WFG,IGD,wilcoxon,30,30,30,0.19807579927146435,0.38666666666666666,0.6133333333333333,0.0167291921134494,0.017264724053412152,0.4761770146644928,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,WFG8,2,WFG,IGD,wilcoxon,30,30,30,0.8871948085725307,0.4633333333333333,0.5366666666666666,0.1094443444705969,0.1095067985972716,0.9212910018861294,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,WFG9,2,WFG,IGD,wilcoxon,30,30,30,0.0006665531545877457,0.7611111111111111,0.23888888888888893,0.01995040241926855,0.0181877656010348,0.011331403627991676,True,-
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,ZDT1,2,ZDT,IGD,wilcoxon,30,30,30,0.308520769700408,0.3977777777777778,0.6022222222222222,0.00479916915894525,0.00486155328261725,0.5827614538785484,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,ZDT2,2,ZDT,IGD,wilcoxon,30,30,30,0.17719271034002304,0.37555555555555553,0.6244444444444445,0.00480006558558555,0.0048852924751951,0.46912118839100003,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,ZDT3,2,ZDT,IGD,wilcoxon,30,30,30,0.140283040702343,0.63,0.37,0.0054970578725809,0.00543680233857415,0.44715219223871827,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,ZDT4,2,ZDT,IGD,wilcoxon,30,30,30,0.09610157273709774,0.6322222222222222,0.36777777777777776,0.0045731050135855,0.0045132987300185,0.41592931175338366,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,ZDT6,2,ZDT,IGD,wilcoxon,30,30,30,6.146728992462158e-08,0.9211111111111111,0.0788888888888889,0.00389741106531325,0.0036205404382279,3.1348317861557007e-06,True,-
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,DTLZ1,3,DTLZ,IGD,wilcoxon,30,30,30,0.17719271034002304,0.6233333333333333,0.3766666666666667,0.0267887526276709,0.0262598515356135,0.46912118839100003,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,DTLZ2,3,DTLZ,IGD,wilcoxon,30,30,30,0.10943205840885639,0.37555555555555553,0.6244444444444445,0.06913979310062104,0.06999864965719016,0.41592931175338366,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,DTLZ3,3,DTLZ,IGD,wilcoxon,30,30,30,0.17719271034002304,0.41,0.5900000000000001,0.06839486324762264,0.06868937540747405,0.46912118839100003,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,DTLZ4,3,DTLZ,IGD,wilcoxon,30,30,30,0.3598779272288084,0.4033333333333333,0.5966666666666667,0.06709818277935375,0.0680349959424827,0.6117924762889743,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,DTLZ5,3,DTLZ,IGD,wilcoxon,30,30,30,0.6554384250193834,0.5677777777777778,0.4322222222222222,0.00596916234060795,0.0058265363712605,0.7428302150219679,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,DTLZ6,3,DTLZ,IGD,wilcoxon,30,30,30,0.2710056286305189,0.5733333333333334,0.42666666666666664,0.0059198443743177,0.0057859272376214,0.5676029428409842,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,DTLZ7,3,DTLZ,IGD,wilcoxon,30,30,30,0.5425279382616282,0.47444444444444445,0.5255555555555556,0.0766654386511594,0.07517569636170379,0.6758776154629019,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,MaF1,3,MaF,IGD,wilcoxon,30,30,30,0.4898460879921913,0.46555555555555556,0.5344444444444445,0.0577080077186577,0.0578637514145051,0.6751932564216692,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,MaF2,3,MaF,IGD,wilcoxon,30,30,30,0.5561132747679949,0.45666666666666667,0.5433333333333333,0.04556443099379995,0.0461371148365588,0.6758776154629019,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,MaF3,3,MaF,IGD,wilcoxon,30,30,30,0.28936620615422726,0.4477777777777778,0.5522222222222222,0.0510387833806675,0.050901937581287,0.5676029428409842,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,MaF4,3,MaF,IGD,wilcoxon,30,30,30,0.935398668050766,0.48,0.52,0.2962187764549937,0.29607261227607373,0.935398668050766,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,MaF5,3,MaF,IGD,wilcoxon,30,30,30,0.11417667381465435,0.6666666666666666,0.33333333333333337,0.30320095715181294,0.29692998002350557,0.41592931175338366,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,MaF6,3,MaF,IGD,wilcoxon,30,30,30,0.5698575973510742,0.4311111111111111,0.5688888888888889,0.00531270764937255,0.0053202254529363,0.6758776154629019,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,MaF7,3,MaF,IGD,wilcoxon,30,30,30,0.7456546742469072,0.4922222222222222,0.5077777777777778,0.0774746754515051,0.07823286347664014,0.8091146465232398,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,WFG1,3,WFG,IGD,wilcoxon,30,30,30,0.009301122277975082,0.7033333333333334,0.29666666666666663,0.23350882398122097,0.22184410540312194,0.09487144723534584,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,WFG2,3,WFG,IGD,wilcoxon,30,30,30,0.09610157273709774,0.6433333333333333,0.3566666666666667,0.2253121406132788,0.21843652924085005,0.41592931175338366,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,WFG3,3,WFG,IGD,wilcoxon,30,30,30,0.5158484429121017,0.5444444444444444,0.4555555555555556,0.0942328537858651,0.09221778834449065,0.6758776154629019,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,WFG4,3,WFG,IGD,wilcoxon,30,30,30,0.5698575973510742,0.4311111111111111,0.5688888888888889,0.2640004242075247,0.2652504431163756,0.6758776154629019,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,WFG5,3,WFG,IGD,wilcoxon,30,30,30,0.28936620615422726,0.4077777777777778,0.5922222222222222,0.2784208076921092,0.2815513089861012,0.5676029428409842,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,WFG6,3,WFG,IGD,wilcoxon,30,30,30,0.20540969260036945,0.6122222222222222,0.3877777777777778,0.308034519680709,0.2975196905029453,0.4761770146644928,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,WFG7,3,WFG,IGD,wilcoxon,30,30,30,0.23665234446525574,0.45666666666666667,0.5433333333333333,0.27828097187607315,0.2795535451647546,0.5247508507707844,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,WFG8,3,WFG,IGD,wilcoxon,30,30,30,0.08406547829508781,0.39444444444444443,0.6055555555555556,0.37100140851177243,0.3746654494185811,0.41592931175338366,False,=
primary_paired,IVFNSGAII_vs_NSGAII,IVFNSGAII,NSGAII,WFG9,3,WFG,IGD,wilcoxon,30,30,30,0.4898460879921913,0.5466666666666666,0.45333333333333337,0.27404038209938925,0.2731402719646237,0.6751932564216692,False,=
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,DTLZ1,2,DTLZ,HV,mannwhitneyu,30,30,0,8.993406027014868e-11,0.9877777777777778,0.9877777777777778,0.5825075279287365,0.5824332770902345,9.173274147555166e-10,True,+
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,DTLZ2,2,DTLZ,HV,mannwhitneyu,30,30,0,1.8681677770528113e-05,0.8222222222222222,0.8222222222222222,0.3473731143598648,0.3472869233341278,3.4027341653461915e-05,True,+
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,DTLZ3,2,DTLZ,HV,mannwhitneyu,30,30,0,8.993406027014868e-11,0.9877777777777778,0.9877777777777778,0.3475271014637228,0.3464088377360188,9.173274147555166e-10,True,+
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,DTLZ4,2,DTLZ,HV,mannwhitneyu,30,30,0,1.4298355871314211e-05,0.8266666666666667,0.8266666666666667,0.34741705597440153,0.3472937181025247,2.700800553470462e-05,True,+
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,DTLZ5,2,DTLZ,HV,mannwhitneyu,30,30,0,3.0102616021326514e-07,0.8855555555555555,0.8855555555555555,0.3473985609267851,0.34726420887570475,7.310635319465011e-07,True,+
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,DTLZ6,2,DTLZ,HV,mannwhitneyu,30,30,0,0.01988307641391072,0.6755555555555556,0.6755555555555556,0.34758608157441545,0.34756078173439964,0.026000946079729408,True,+
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,DTLZ7,2,DTLZ,HV,mannwhitneyu,30,30,0,4.638965975341988e-05,0.8066666666666666,0.8066666666666666,0.24290800197562215,0.24288223949056786,7.886242158081379e-05,True,+
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,MaF1,2,MaF,HV,mannwhitneyu,30,30,0,5.532862121764326e-08,0.9088888888888889,0.9088888888888889,0.5822475419930699,0.5820955075661011,1.5676442678332257e-07,True,+
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,MaF2,2,MaF,HV,mannwhitneyu,30,30,0,3.4741966068317727e-10,0.9722222222222222,0.9722222222222222,0.20737474981017334,0.20724713342134826,2.214800336855255e-09,True,+
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,MaF3,2,MaF,HV,mannwhitneyu,30,30,0,3.6897258539809896e-11,0.9977777777777778,0.9977777777777778,0.7204791814116209,0.7189580214454192,9.173274147555166e-10,True,+
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,MaF4,2,MaF,HV,mannwhitneyu,30,30,0,4.6159103691111474e-10,0.9688888888888889,0.9688888888888889,0.8191124153181568,0.8186682386074745,2.615682542496317e-09,True,+
