algo,problem,M,run,FE,IGD,HV
IVFNSGAII,MaF7,3,4027,100000,0.07279364907760445,0.2688834652006119
IVFNSGAII,MaF7,3,4028,10000,0.3704251708753225,0.2267949983000543
IVFNSGAII,MaF7,3,4028,20000,0.3479369016573088,0.23818643122598956
IVFNSGAII,MaF7,3,4028,30000,0.3496976832826397,0.23918318151671247
IVFNSGAII,MaF7,3,4028,40000,0.34745038979661774,0.23951191346214337
IVFNSGAII,MaF7,3,4028,50000,0.3500618601807959,0.237027834099803
IVFNSGAII,MaF7,3,4028,60000,0.34908661760110954,0.23973851431852577
IVFNSGAII,MaF7,3,4028,70000,0.3514916578468019,0.24086010997407092
IVFNSGAII,MaF7,3,4028,80000,0.34787103577873596,0.24114788387573916
IVFNSGAII,MaF7,3,4028,90000,0.3534722551515067,0.23933186812293938
IVFNSGAII,MaF7,3,4028,100000,0.34808334874713737,0.23876548150488566
IVFNSGAII,MaF7,3,4029,10000,0.09274687311570223,0.24950218459907036
IVFNSGAII,MaF7,3,4029,20000,0.08750433080923041,0.2654071458219705
IVFNSGAII,MaF7,3,4029,30000,0.06838288088734372,0.27311027244790603
IVFNSGAII,MaF7,3,4029,40000,0.07796892198589117,0.26932012911268594
IVFNSGAII,MaF7,3,4029,50000,0.07130331364612487,0.2701363552595288
IVFNSGAII,MaF7,3,4029,60000,0.07417655718380431,0.2676629421182064
IVFNSGAII,MaF7,3,4029,70000,0.07851631271495108,0.26861475933861956
IVFNSGAII,MaF7,3,4029,80000,0.07429747700037727,0.27026360739643457
IVFNSGAII,MaF7,3,4029,90000,0.0694306083066413,0.2696315946928735
IVFNSGAII,MaF7,3,4029,100000,0.07246331223451499,0.2697015849443043
IVFNSGAII,MaF7,3,4030,10000,0.09765298002943097,0.24378744751502118
IVFNSGAII,MaF7,3,4030,20000,0.07708061452217617,0.2691951278002661
IVFNSGAII,MaF7,3,4030,30000,0.08600914642333485,0.2672252348468021
IVFNSGAII,MaF7,3,4030,40000,0.0792424919822982,0.27113677672493103
IVFNSGAII,MaF7,3,4030,50000,0.07718877824877561,0.26948698264993914
IVFNSGAII,MaF7,3,4030,60000,0.08274476509625421,0.26685029833910534
IVFNSGAII,MaF7,3,4030,70000,0.07297207992299674,0.2698391131786112
IVFNSGAII,MaF7,3,4030,80000,0.08036116268189396,0.2674711528085384
IVFNSGAII,MaF7,3,4030,90000,0.07218929690052749,0.27104497015765505
IVFNSGAII,MaF7,3,4030,100000,0.0742996773068656,0.26980270054432853
IVFNSGAII,WFG1,2,4001,10000,0.2978703004076996,0.5376538584288517
IVFNSGAII,WFG1,2,4001,20000,0.03928241195936506,0.6822850254071082
IVFNSGAII,WFG1,2,4001,30000,0.021697651573559545,0.6920658946731405
IVFNSGAII,WFG1,2,4001,40000,0.01802578964196998,0.6947806387916545
IVFNSGAII,WFG1,2,4001,50000,0.01872981067140685,0.6945353533762654
IVFNSGAII,WFG1,2,4001,60000,0.018920751298557657,0.6944385425435093
IVFNSGAII,WFG1,2,4001,70000,0.017174680580819286,0.6949584340713019
IVFNSGAII,WFG1,2,4001,80000,0.017831036368050262,0.694867790832977
IVFNSGAII,WFG1,2,4001,90000,0.01882111522898722,0.6944966487031121
IVFNSGAII,WFG1,2,4001,100000,0.017162505163840023,0.6950444535386942
IVFNSGAII,WFG1,2,4002,10000,0.08636187370733121,0.6718488313998385
IVFNSGAII,WFG1,2,4002,20000,0.02010196488377672,0.6939835251696794
IVFNSGAII,WFG1,2,4002,30000,0.017561548653118656,0.6948436364406704
IVFNSGAII,WFG1,2,4002,40000,0.019054083871686448,0.6943652593608864
IVFNSGAII,WFG1,2,4002,50000,0.017663197494785968,0.694921471096461
IVFNSGAII,WFG1,2,4002,60000,0.0175612629010193,0.6948631582284871
IVFNSGAII,WFG1,2,4002,70000,0.019113597224206216,0.6943686923661515
IVFNSGAII,WFG1,2,4002,80000,0.019076347693015312,0.6944510015749519
IVFNSGAII,WFG1,2,4002,90000,0.01790684693836174,0.6948332480129769
IVFNSGAII,WFG1,2,4002,100000,0.01959459531142829,0.694289243711316
IVFNSGAII,WFG1,2,4003,10000,0.1705746698816221,0.615724357117363
IVFNSGAII,WFG1,2,4003,20000,0.021196118811258147,0.6929933089338679
IVFNSGAII,WFG1,2,4003,30000,0.017283432570002005,0.694883948587977
IVFNSGAII,WFG1,2,4003,40000,0.018950921072653195,0.6944666770616799
IVFNSGAII,WFG1,2,4003,50000,0.018016991135320085,0.6947615167381749
IVFNSGAII,WFG1,2,4003,60000,0.018706695204369416,0.6945742786320235
IVFNSGAII,WFG1,2,4003,70000,0.018465435843992493,0.6945920501615551
IVFNSGAII,WFG1,2,4003,80000,0.017914264916745002,0.6947800608056367
IVFNSGAII,WFG1,2,4003,90000,0.018186453936752594,0.6948313224080761
IVFNSGAII,WFG1,2,4003,100000,0.017851089320963468,0.6948621585638637
IVFNSGAII,WFG1,2,4004,10000,0.23626673364567113,0.5721118234459073
IVFNSGAII,WFG1,2,4004,20000,0.03928675201148599,0.6828424350002759
IVFNSGAII,WFG1,2,4004,30000,0.01962703976424927,0.6941089235341169
IVFNSGAII,WFG1,2,4004,40000,0.017828171168928462,0.6948538829923521
IVFNSGAII,WFG1,2,4004,50000,0.017819011182363308,0.6949499412407061
IVFNSGAII,WFG1,2,4004,60000,0.016854069083448914,0.695218335601646
IVFNSGAII,WFG1,2,4004,70000,0.01741171564405596,0.6951158369421376
IVFNSGAII,WFG1,2,4004,80000,0.01815783166849693,0.6947309935342078
IVFNSGAII,WFG1,2,4004,90000,0.01822012121274697,0.69465466478137
IVFNSGAII,WFG1,2,4004,100000,0.01811352093139187,0.6946526606611224
IVFNSGAII,WFG1,2,4005,10000,0.13121916248826937,0.6311270670102531
IVFNSGAII,WFG1,2,4005,20000,0.024766761588741807,0.6870163637142169
IVFNSGAII,WFG1,2,4005,30000,0.018995229420452894,0.6942126012923631
IVFNSGAII,WFG1,2,4005,40000,0.01812039360603654,0.6947362527427599
IVFNSGAII,WFG1,2,4005,50000,0.018728739481236188,0.6944433046176178
IVFNSGAII,WFG1,2,4005,60000,0.018082517788930552,0.6948774731462752
IVFNSGAII,WFG1,2,4005,70000,0.018241237997653804,0.6946847406114519
IVFNSGAII,WFG1,2,4005,80000,0.018083151178251218,0.6946832789503664
IVFNSGAII,WFG1,2,4005,90000,0.017489395170233155,0.6949220855258876
IVFNSGAII,WFG1,2,4005,100000,0.016787162869613376,0.6951339216884368
IVFNSGAII,WFG1,2,4006,10000,0.1630414160808599,0.620387048661629
IVFNSGAII,WFG1,2,4006,20000,0.021757280602494124,0.689013395979297
IVFNSGAII,WFG1,2,4006,30000,0.01662641924963742,0.69510735039992
IVFNSGAII,WFG1,2,4006,40000,0.01749517420853125,0.6949979459524984
IVFNSGAII,WFG1,2,4006,50000,0.018679595183459376,0.6944450791122088
IVFNSGAII,WFG1,2,4006,60000,0.018891887910905836,0.6945630251334067
IVFNSGAII,WFG1,2,4006,70000,0.018764112848817748,0.6945387769013731
IVFNSGAII,WFG1,2,4006,80000,0.018358476918151824,0.6945656504885868
IVFNSGAII,WFG1,2,4006,90000,0.01772993939049142,0.6948927193775036
IVFNSGAII,WFG1,2,4006,100000,0.018850126522700714,0.6943707530323282
IVFNSGAII,WFG1,2,4007,10000,0.14722124650085922,0.6264053317308754
IVFNSGAII,WFG1,2,4007,20000,0.023157538021232084,0.6922018501189802
IVFNSGAII,WFG1,2,4007,30000,0.01846337805692024,0.6944369956239496
IVFNSGAII,WFG1,2,4007,40000,0.0177629319128588,0.6947798742883708
IVFNSGAII,WFG1,2,4007,50000,0.020393108543935726,0.6938651874927708
IVFNSGAII,WFG1,2,4007,60000,0.018017393447919708,0.6948330217201912
IVFNSGAII,WFG1,2,4007,70000,0.01830523323984023,0.6947639268662177
IVFNSGAII,WFG1,2,4007,80000,0.018115317115328662,0.6948519840144588
IVFNSGAII,WFG1,2,4007,90000,0.01762184023495012,0.6949033515062243
IVFNSGAII,WFG1,2,4007,100000,0.016995754343757795,0.695015084546537
IVFNSGAII,WFG1,2,4008,10000,0.1759022314576261,0.6040998475215662
IVFNSGAII,WFG1,2,4008,20000,0.03062987871030761,0.6858487328773201
IVFNSGAII,WFG1,2,4008,30000,0.020398014682982676,0.6935920217719012
IVFNSGAII,WFG1,2,4008,40000,0.019112364224292487,0.694388817573471
IVFNSGAII,WFG1,2,4008,50000,0.017483860421127987,0.694834909348825
IVFNSGAII,WFG1,2,4008,60000,0.017804598057370582,0.6948741388753926
IVFNSGAII,WFG1,2,4008,70000,0.018686540024237648,0.6947275238058204
IVFNSGAII,WFG1,2,4008,80000,0.01787201457014381,0.6948468366263354
IVFNSGAII,WFG1,2,4008,90000,0.017718268983975834,0.6948052932849745
IVFNSGAII,WFG1,2,4008,100000,0.018215913834974985,0.6948193991636367
IVFNSGAII,WFG1,2,4009,10000,0.13498603287773084,0.6291135093830824
IVFNSGAII,WFG1,2,4009,20000,0.018716078025371997,0.6944541789779816
IVFNSGAII,WFG1,2,4009,30000,0.018875674845979313,0.6944926205574148
IVFNSGAII,WFG1,2,4009,40000,0.01835788017777116,0.694697367043535
IVFNSGAII,WFG1,2,4009,50000,0.01793676245552905,0.6947485588625242
IVFNSGAII,WFG1,2,4009,60000,0.018345819501339716,0.6947384158375126
IVFNSGAII,WFG1,2,4009,70000,0.017834095895018918,0.6947874420636546
IVFNSGAII,WFG1,2,4009,80000,0.017951331108306833,0.6948482130667116
IVFNSGAII,WFG1,2,4009,90000,0.018400275980508144,0.6946901037229364
IVFNSGAII,WFG1,2,4009,100000,0.019436920200276726,0.6943480927199885
IVFNSGAII,WFG1,2,4010,10000,0.1633338757790329,0.6188873495760009
IVFNSGAII,WFG1,2,4010,20000,0.021273926996202064,0.6924557016291357
IVFNSGAII,WFG1,2,4010,30000,0.01741498017850436,0.6948131792653919
IVFNSGAII,WFG1,2,4010,40000,0.018471752213923748,0.6946181000969552
IVFNSGAII,WFG1,2,4010,50000,0.017993133122323743,0.6948239164440367
IVFNSGAII,WFG1,2,4010,60000,0.019514899908125095,0.6943073262531478
IVFNSGAII,WFG1,2,4010,70000,0.018903188592951915,0.6945492554987852
IVFNSGAII,WFG1,2,4010,80000,0.017417761645155874,0.6949818617731001
IVFNSGAII,WFG1,2,4010,90000,0.019229703993228247,0.6943358603361042
IVFNSGAII,WFG1,2,4010,100000,0.017094619366916725,0.6951186812505795
IVFNSGAII,WFG1,2,4011,10000,0.05734706349726986,0.6777004780727458
IVFNSGAII,WFG1,2,4011,20000,0.02042490805695819,0.6928336125992093
IVFNSGAII,WFG1,2,4011,30000,0.017946806708931187,0.6947425379921826
IVFNSGAII,WFG1,2,4011,40000,0.017979112452010563,0.6948237479889502
IVFNSGAII,WFG1,2,4011,50000,0.0169431864269344,0.6950880303313555
IVFNSGAII,WFG1,2,4011,60000,0.017770487587596997,0.6947891750180594
IVFNSGAII,WFG1,2,4011,70000,0.019003864776375827,0.6945249134261565
IVFNSGAII,WFG1,2,4011,80000,0.019107298158158575,0.6944862955601632
IVFNSGAII,WFG1,2,4011,90000,0.0168339660521329,0.6951443340237637
IVFNSGAII,WFG1,2,4011,100000,0.018193189830301337,0.6947610973361124
IVFNSGAII,WFG1,2,4012,10000,0.2599170164493463,0.5551285064132725
IVFNSGAII,WFG1,2,4012,20000,0.01823900212353248,0.6945025392306099
IVFNSGAII,WFG1,2,4012,30000,0.017458057462981895,0.6949913529656765
IVFNSGAII,WFG1,2,4012,40000,0.017883988703589628,0.6946900456580085
IVFNSGAII,WFG1,2,4012,50000,0.018158882455218246,0.6946394027367497
IVFNSGAII,WFG1,2,4012,60000,0.018497541069373805,0.6946684329751976
IVFNSGAII,WFG1,2,4012,70000,0.018003560700349207,0.6947714349221012
IVFNSGAII,WFG1,2,4012,80000,0.01679350399392349,0.6951433900091503
IVFNSGAII,WFG1,2,4012,90000,0.017902344050402037,0.6948477345713986
IVFNSGAII,WFG1,2,4012,100000,0.018500088053398683,0.6944014055321989
IVFNSGAII,WFG1,2,4013,10000,0.16751417002915103,0.6179389210605082
IVFNSGAII,WFG1,2,4013,20000,0.02263396411791296,0.6902505037983856
IVFNSGAII,WFG1,2,4013,30000,0.018368068789545902,0.6946197187101794
IVFNSGAII,WFG1,2,4013,40000,0.0183778068663145,0.6947616795146276
IVFNSGAII,WFG1,2,4013,50000,0.018348842303527204,0.6947109362984009
IVFNSGAII,WFG1,2,4013,60000,0.01805055816970006,0.6948661914993938
IVFNSGAII,WFG1,2,4013,70000,0.017434722625580115,0.6949912107820813
IVFNSGAII,WFG1,2,4013,80000,0.02064028595272184,0.6937755658624168
IVFNSGAII,WFG1,2,4013,90000,0.01876773476644989,0.6945174783306113
IVFNSGAII,WFG1,2,4013,100000,0.016947324471574078,0.6950996459002495
IVFNSGAII,WFG1,2,4014,10000,0.15823019957878182,0.6192613764491952
IVFNSGAII,WFG1,2,4014,20000,0.0226003547207022,0.6904579009796925
IVFNSGAII,WFG1,2,4014,30000,0.021826656719684315,0.6925235859866721
IVFNSGAII,WFG1,2,4014,40000,0.01887205421728032,0.6943613105562287
IVFNSGAII,WFG1,2,4014,50000,0.017992060353919932,0.6947914100116221
IVFNSGAII,WFG1,2,4014,60000,0.019299702711860867,0.6944137192708417
IVFNSGAII,WFG1,2,4014,70000,0.018451216745970406,0.6946990416719685
IVFNSGAII,WFG1,2,4014,80000,0.017707295323388574,0.6946965664343414
IVFNSGAII,WFG1,2,4014,90000,0.019225027043902908,0.6944284068301052
IVFNSGAII,WFG1,2,4014,100000,0.018671584411784417,0.6946515836842581
IVFNSGAII,WFG1,2,4015,10000,0.10761076723600363,0.6353683942683361
IVFNSGAII,WFG1,2,4015,20000,0.01966818716350746,0.6934432834272645
IVFNSGAII,WFG1,2,4015,30000,0.020853616486934227,0.6936510051562832
IVFNSGAII,WFG1,2,4015,40000,0.01812281022230504,0.694755816671621
IVFNSGAII,WFG1,2,4015,50000,0.019112502341695505,0.6944521059103785
IVFNSGAII,WFG1,2,4015,60000,0.01852689064008394,0.6946699970781027
IVFNSGAII,WFG1,2,4015,70000,0.019842751629843683,0.6943723243195506
IVFNSGAII,WFG1,2,4015,80000,0.018099788119726973,0.6947899127696625
IVFNSGAII,WFG1,2,4015,90000,0.018070290095607167,0.6947374228570766
IVFNSGAII,WFG1,2,4015,100000,0.01812130671069536,0.6947826014832859
IVFNSGAII,WFG1,2,4016,10000,0.29723120283969456,0.534784515287632
IVFNSGAII,WFG1,2,4016,20000,0.034252038989095936,0.6884557572331622
IVFNSGAII,WFG1,2,4016,30000,0.018135738787569005,0.6944296346451735
IVFNSGAII,WFG1,2,4016,40000,0.016536854162451434,0.6951831631057702
IVFNSGAII,WFG1,2,4016,50000,0.017957783729871467,0.6948598498792035
IVFNSGAII,WFG1,2,4016,60000,0.017315153096837628,0.694920208804814
IVFNSGAII,WFG1,2,4016,70000,0.018420536050487307,0.6945786096761342
IVFNSGAII,WFG1,2,4016,80000,0.018290560155316243,0.6947515417385214
IVFNSGAII,WFG1,2,4016,90000,0.01754439172490485,0.6949704916502183
IVFNSGAII,WFG1,2,4016,100000,0.019395246059261264,0.6944790392494758
IVFNSGAII,WFG1,2,4017,10000,0.1317874999703313,0.6443531697072732
IVFNSGAII,WFG1,2,4017,20000,0.020619358667694987,0.6931909773453124
IVFNSGAII,WFG1,2,4017,30000,0.017303451497925802,0.6950023811182999
IVFNSGAII,WFG1,2,4017,40000,0.017541844420758138,0.6949474353762279
IVFNSGAII,WFG1,2,4017,50000,0.01745492399527505,0.6948870250735739
IVFNSGAII,WFG1,2,4017,60000,0.01723045543590113,0.6949955190242684
IVFNSGAII,WFG1,2,4017,70000,0.018211390635462607,0.6948067713105214
IVFNSGAII,WFG1,2,4017,80000,0.01889363286191148,0.6945338177496866
IVFNSGAII,WFG1,2,4017,90000,0.01891623015582198,0.6943731842496323
IVFNSGAII,WFG1,2,4017,100000,0.016799624082451316,0.6950441304427936
IVFNSGAII,WFG1,2,4018,10000,0.13554252794394503,0.6278622606796997
IVFNSGAII,WFG1,2,4018,20000,0.020805685256790715,0.6932078953192151
IVFNSGAII,WFG1,2,4018,30000,0.01767231856402034,0.6948319646257124
IVFNSGAII,WFG1,2,4018,40000,0.01701771495376364,0.6951750959829284
IVFNSGAII,WFG1,2,4018,50000,0.018922847913589457,0.6944358402532839
IVFNSGAII,WFG1,2,4018,60000,0.0175071549212609,0.6949767215026993
IVFNSGAII,WFG1,2,4018,70000,0.017722516980846113,0.6948659096977754
IVFNSGAII,WFG1,2,4018,80000,0.018548240754473148,0.6945795207021573
IVFNSGAII,WFG1,2,4018,90000,0.01796901409565759,0.6948217997164865
IVFNSGAII,WFG1,2,4018,100000,0.01793483851929257,0.6948609333626008
IVFNSGAII,WFG1,2,4019,10000,0.1836584808077775,0.6030010777355941
IVFNSGAII,WFG1,2,4019,20000,0.02532720085123561,0.6862965688580013
IVFNSGAII,WFG1,2,4019,30000,0.0174447689545765,0.6947899782053614
IVFNSGAII,WFG1,2,4019,40000,0.01705288945778276,0.6950193291065021
IVFNSGAII,WFG1,2,4019,50000,0.018181261750812614,0.694415673682494
IVFNSGAII,WFG1,2,4019,60000,0.018132674522358876,0.6947608661023291
IVFNSGAII,WFG1,2,4019,70000,0.01844590009983648,0.6947310201990475
IVFNSGAII,WFG1,2,4019,80000,0.018483826904383018,0.6946454231487759
IVFNSGAII,WFG1,2,4019,90000,0.017549171534109394,0.6948303625217566
IVFNSGAII,WFG1,2,4019,100000,0.017686727454275547,0.6949462970128036
IVFNSGAII,WFG1,2,4020,10000,0.12255820327713314,0.6367535509802522
IVFNSGAII,WFG1,2,4020,20000,0.02343978147778914,0.6872959664294056
IVFNSGAII,WFG1,2,4020,30000,0.01819086968510743,0.6946062562014557
IVFNSGAII,WFG1,2,4020,40000,0.017311248403734145,0.6950660164636033
IVFNSGAII,WFG1,2,4020,50000,0.01701985496523176,0.6950199049843109
IVFNSGAII,WFG1,2,4020,60000,0.01898232306261437,0.694513810971402
IVFNSGAII,WFG1,2,4020,70000,0.016935734128215595,0.6951309886547179
IVFNSGAII,WFG1,2,4020,80000,0.017342991975801067,0.6948394115217786
IVFNSGAII,WFG1,2,4020,90000,0.018283368565312874,0.6948996032102406
IVFNSGAII,WFG1,2,4020,100000,0.017943421615534878,0.6946962558369838
IVFNSGAII,WFG1,2,4021,10000,0.2168563139789121,0.5810033654372863
IVFNSGAII,WFG1,2,4021,20000,0.04727549994237804,0.6794542796785137
IVFNSGAII,WFG1,2,4021,30000,0.019436275738315238,0.6940761081576516
IVFNSGAII,WFG1,2,4021,40000,0.018331222869324437,0.694607290904478
IVFNSGAII,WFG1,2,4021,50000,0.016540971633633317,0.6952023152551512
IVFNSGAII,WFG1,2,4021,60000,0.01906459530658802,0.6946392378690333
IVFNSGAII,WFG1,2,4021,70000,0.018040285706223343,0.694790155075856
IVFNSGAII,WFG1,2,4021,80000,0.01695063589332605,0.6950694512365915
IVFNSGAII,WFG1,2,4021,90000,0.01864191356668572,0.6945830331424995
IVFNSGAII,WFG1,2,4021,100000,0.017704863424120247,0.6946908725013305
IVFNSGAII,WFG1,2,4022,10000,0.15995246760643023,0.6274287098374037
IVFNSGAII,WFG1,2,4022,20000,0.021431739146312502,0.690596940454303
IVFNSGAII,WFG1,2,4022,30000,0.018210126472313733,0.6944630917885448
IVFNSGAII,WFG1,2,4022,40000,0.01770625392069279,0.6948951280420549
IVFNSGAII,WFG1,2,4022,50000,0.017041172330650046,0.6951155920959399
IVFNSGAII,WFG1,2,4022,60000,0.019997438283069494,0.6941039596693211
IVFNSGAII,WFG1,2,4022,70000,0.016935692794834638,0.6951111391623808
IVFNSGAII,WFG1,2,4022,80000,0.019611809716801903,0.6941890005244682
IVFNSGAII,WFG1,2,4022,90000,0.017294486660447507,0.6951700048994048
IVFNSGAII,WFG1,2,4022,100000,0.020613163074613555,0.693824327383195
IVFNSGAII,WFG1,2,4023,10000,0.07369212859242814,0.6593061643549193
IVFNSGAII,WFG1,2,4023,20000,0.020429382966092046,0.6935637844090085
IVFNSGAII,WFG1,2,4023,30000,0.017593451185417358,0.694857227431799
IVFNSGAII,WFG1,2,4023,40000,0.017364742043012357,0.695040914867646
IVFNSGAII,WFG1,2,4023,50000,0.01704763292322704,0.6950404067165512
IVFNSGAII,WFG1,2,4023,60000,0.017580269124712077,0.6946737114512295
IVFNSGAII,WFG1,2,4023,70000,0.01801790568774623,0.6947427842573539
IVFNSGAII,WFG1,2,4023,80000,0.018732444111921178,0.6945647511643527
IVFNSGAII,WFG1,2,4023,90000,0.01879622547978184,0.6944933432128451
IVFNSGAII,WFG1,2,4023,100000,0.01883386330279994,0.6945606122767041
IVFNSGAII,WFG1,2,4024,10000,0.1772291525397734,0.6092013174278184
IVFNSGAII,WFG1,2,4024,20000,0.058859513770034115,0.6643035326598079
IVFNSGAII,WFG1,2,4024,30000,0.01832633329222672,0.694525861735977
IVFNSGAII,WFG1,2,4024,40000,0.019407600665816333,0.6944422127102106
IVFNSGAII,WFG1,2,4024,50000,0.018059225101910832,0.6948699883128742
IVFNSGAII,WFG1,2,4024,60000,0.01751204272204848,0.6948964921149382
IVFNSGAII,WFG1,2,4024,70000,0.018417739266341267,0.6946012956579629
IVFNSGAII,WFG1,2,4024,80000,0.017450627482854187,0.6949295356023627
IVFNSGAII,WFG1,2,4024,90000,0.01793989334658568,0.6947369704216029
IVFNSGAII,WFG1,2,4024,100000,0.019925740442859594,0.6941276411357539
IVFNSGAII,WFG1,2,4025,10000,0.19804041678620948,0.5936154760100403
IVFNSGAII,WFG1,2,4025,20000,0.022670654339996297,0.6897536531951374
IVFNSGAII,WFG1,2,4025,30000,0.02003525811929141,0.6939963022986373
IVFNSGAII,WFG1,2,4025,40000,0.017765183384898672,0.6949662268125016
IVFNSGAII,WFG1,2,4025,50000,0.01850840015040518,0.6945820757169645
IVFNSGAII,WFG1,2,4025,60000,0.0176793916775137,0.6948923716102932
IVFNSGAII,WFG1,2,4025,70000,0.01809109243994693,0.6946899274990207
IVFNSGAII,WFG1,2,4025,80000,0.018569412738323562,0.6946195339747571
IVFNSGAII,WFG1,2,4025,90000,0.019992188116350836,0.6943534676869678
IVFNSGAII,WFG1,2,4025,100000,0.018926826922327854,0.6944953374372288
IVFNSGAII,WFG1,2,4026,10000,0.25210989389698957,0.5491259062274646
IVFNSGAII,WFG1,2,4026,20000,0.01846576946916064,0.6944234883117028
IVFNSGAII,WFG1,2,4026,30000,0.01764193522874741,0.6947570870103981
IVFNSGAII,WFG1,2,4026,40000,0.0180567824836076,0.6947983804005908
IVFNSGAII,WFG1,2,4026,50000,0.01818999189861417,0.6946340897279408
IVFNSGAII,WFG1,2,4026,60000,0.018222237684810523,0.6947781204543246
IVFNSGAII,WFG1,2,4026,70000,0.018871426675698088,0.6944845700579727
IVFNSGAII,WFG1,2,4026,80000,0.018014538765294942,0.6947512083547593
IVFNSGAII,WFG1,2,4026,90000,0.01801046748936629,0.694897650303686
IVFNSGAII,WFG1,2,4026,100000,0.01963478535907303,0.6942027692618755
IVFNSGAII,WFG1,2,4027,10000,0.12318841329249003,0.6486403647640901
IVFNSGAII,WFG1,2,4027,20000,0.02361483866294895,0.6895369559849355
IVFNSGAII,WFG1,2,4027,30000,0.02094353741123237,0.6931427303432522
IVFNSGAII,WFG1,2,4027,40000,0.01828196668988904,0.6946632027489333
IVFNSGAII,WFG1,2,4027,50000,0.017896318140296505,0.6948267673370753
IVFNSGAII,WFG1,2,4027,60000,0.018187560893471795,0.6947127445738671
IVFNSGAII,WFG1,2,4027,70000,0.01813279741350469,0.6948142701597608
IVFNSGAII,WFG1,2,4027,80000,0.020069699144742097,0.6941662820494711
IVFNSGAII,WFG1,2,4027,90000,0.017504190003829946,0.6950386493437847
IVFNSGAII,WFG1,2,4027,100000,0.016782756554777085,0.69512071577108
IVFNSGAII,WFG1,2,4028,10000,0.16513014731224265,0.6048339478769923
IVFNSGAII,WFG1,2,4028,20000,0.02264023846926202,0.6911315289935126
IVFNSGAII,WFG1,2,4028,30000,0.01939465038795533,0.6941686381120704
IVFNSGAII,WFG1,2,4028,40000,0.017799178327449736,0.6947780296399192
IVFNSGAII,WFG1,2,4028,50000,0.01796303362460257,0.6948526546766618
IVFNSGAII,WFG1,2,4028,60000,0.017024738138299075,0.6951598936607277
IVFNSGAII,WFG1,2,4028,70000,0.01735568258037113,0.6949313788450971
IVFNSGAII,WFG1,2,4028,80000,0.018994695599628127,0.694424832054251
IVFNSGAII,WFG1,2,4028,90000,0.018882510547487484,0.6944318699762503
IVFNSGAII,WFG1,2,4028,100000,0.017875428941088446,0.6948428054522833
IVFNSGAII,WFG1,2,4029,10000,0.17832438699010372,0.6103120167335796
IVFNSGAII,WFG1,2,4029,20000,0.018750562384398445,0.6942850483359843
IVFNSGAII,WFG1,2,4029,30000,0.017358031896756252,0.694908256485523
IVFNSGAII,WFG1,2,4029,40000,0.018474139272534107,0.6945070570060503
IVFNSGAII,WFG1,2,4029,50000,0.01917821569063691,0.6942951754969184
IVFNSGAII,WFG1,2,4029,60000,0.018676236074540668,0.6946180737593665
IVFNSGAII,WFG1,2,4029,70000,0.01751416558530293,0.6950245134831582
IVFNSGAII,WFG1,2,4029,80000,0.01786159087910423,0.6948489810165589
IVFNSGAII,WFG1,2,4029,90000,0.017579238065774865,0.6948093700062403
IVFNSGAII,WFG1,2,4029,100000,0.01839003782394056,0.6947008560579667
IVFNSGAII,WFG1,2,4030,10000,0.19312077908364686,0.5979167900676023
IVFNSGAII,WFG1,2,4030,20000,0.018409895374078975,0.6944388403352949
IVFNSGAII,WFG1,2,4030,30000,0.017119294541385922,0.6949736369707563
IVFNSGAII,WFG1,2,4030,40000,0.018706375530286316,0.694650446830953
IVFNSGAII,WFG1,2,4030,50000,0.016191460898366407,0.695283588124198
IVFNSGAII,WFG1,2,4030,60000,0.019161869837148317,0.6944887700632312
IVFNSGAII,WFG1,2,4030,70000,0.018935211233693034,0.69446986352723
IVFNSGAII,WFG1,2,4030,80000,0.016943145919403883,0.695076736454242
IVFNSGAII,WFG1,2,4030,90000,0.017813888449573687,0.6947345770360853
IVFNSGAII,WFG1,2,4030,100000,0.018146446354951287,0.694752216688627
IVFNSGAII,WFG1,3,4001,10000,0.3716440019519989,0.7969863057882879
IVFNSGAII,WFG1,3,4001,20000,0.2447402490422456,0.9186325170873876
IVFNSGAII,WFG1,3,4001,30000,0.30392939640580285,0.9229504373392386
IVFNSGAII,WFG1,3,4001,40000,0.2591296590249882,0.9223935287459495
IVFNSGAII,WFG1,3,4001,50000,0.23367780981051706,0.9337183255159459
IVFNSGAII,WFG1,3,4001,60000,0.2504343529208264,0.9224178815057457
IVFNSGAII,WFG1,3,4001,70000,0.2409013551990534,0.9243538884302716
IVFNSGAII,WFG1,3,4001,80000,0.2305431292311872,0.9300590285149687
IVFNSGAII,WFG1,3,4001,90000,0.2269962345363679,0.9305739934614174
IVFNSGAII,WFG1,3,4001,100000,0.23967164700696988,0.9257302065307673
IVFNSGAII,WFG1,3,4002,10000,0.38082304963944535,0.8012084207602824
IVFNSGAII,WFG1,3,4002,20000,0.23719434519758467,0.905208986842877
IVFNSGAII,WFG1,3,4002,30000,0.2610460793776214,0.9250572330223901
IVFNSGAII,WFG1,3,4002,40000,0.22654745470662505,0.9314830620410044
IVFNSGAII,WFG1,3,4002,50000,0.23345525827385766,0.9298193353573478
IVFNSGAII,WFG1,3,4002,60000,0.2253318968686984,0.9316249486694148
IVFNSGAII,WFG1,3,4002,70000,0.2448596314737459,0.9295378193277921
IVFNSGAII,WFG1,3,4002,80000,0.24528938810662557,0.9285642050674132
IVFNSGAII,WFG1,3,4002,90000,0.22518511276499373,0.9303544112076061
