algo,problem,M,metric,median,ci_low,ci_high,n_valid
IVFNSGAIII,MaF6,2,TTT_igd_x20,10000.0,10000.0,10000.0,30
IVFNSGAIII,MaF6,2,TTT_igd_x10,10000.0,10000.0,10000.0,30
IVFNSGAIII,MaF6,2,TTT_igd_x5,10000.0,10000.0,10000.0,30
IVFNSGAIII,MaF6,2,TTT_igd_x3,10000.0,10000.0,10000.0,30
IVFNSGAIII,MaF6,2,TTT_igd_x2,20000.0,10000.0,20000.0,30
IVFNSGAIII,MaF6,2,TTT_igd_x1.5,20000.0,20000.0,20000.0,30
IVFNSGAIII,MaF6,2,TTT_igd_x1.2,20000.0,20000.0,20000.0,30
IVFNSGAIII,MaF6,2,TTT_igd_x1.0,100000.0,100000.0,100000.0,30
IVFNSGAIII,MaF6,3,AUC_IGD,1434.6460228974472,1410.975837781612,1450.0688831506345,30
IVFNSGAIII,MaF6,3,AUC_HV,17348.1778033515,17330.742859148006,17365.610039147905,30
IVFNSGAIII,MaF6,3,Final_IGD,0.0150425254671798,0.014556185735845,0.0163531837122345,30
IVFNSGAIII,MaF6,3,Final_HV,0.19274410990183635,0.19230725774197155,0.19302469262676356,30
IVFNSGAIII,MaF6,3,Best_IGD,0.012585822485475101,0.01193758947938005,0.013148395661305299,30
IVFNSGAIII,MaF6,3,Best_HV,0.19435490096461017,0.19401496707715477,0.19454306073274255,30
IVFNSGAIII,MaF6,3,TTT_igd_x100,9923.0,9921.0,9923.0,30
IVFNSGAIII,MaF6,3,TTT_igd_x50,9923.0,9921.0,9923.0,30
IVFNSGAIII,MaF6,3,TTT_igd_x20,9923.0,9921.0,9923.0,30
IVFNSGAIII,MaF6,3,TTT_igd_x10,9923.0,9921.0,9923.0,30
IVFNSGAIII,MaF6,3,TTT_igd_x5,9923.0,9921.0,9923.0,30
IVFNSGAIII,MaF6,3,TTT_igd_x3,9923.0,9921.0,9923.0,30
IVFNSGAIII,MaF6,3,TTT_igd_x2,9923.0,9921.0,9923.0,30
IVFNSGAIII,MaF6,3,TTT_igd_x1.5,9923.0,9921.5,9923.0,30
IVFNSGAIII,MaF6,3,TTT_igd_x1.2,9923.0,9922.0,9924.0,30
IVFNSGAIII,MaF6,3,TTT_igd_x1.0,19935.0,9923.0,54976.5,30
IVFNSGAIII,MaF7,2,AUC_IGD,495.546067794593,491.1323461862905,504.140740230814,30
IVFNSGAIII,MaF7,2,AUC_HV,21819.490760216337,21814.959662947535,21822.0550645997,30
IVFNSGAIII,MaF7,2,Final_IGD,0.0050405620910281505,0.0050018315346806504,0.00507058392924245,30
IVFNSGAIII,MaF7,2,Final_HV,0.24281809774020935,0.24280912054117426,0.2428273771343486,30
IVFNSGAIII,MaF7,2,Best_IGD,0.004951534278509,0.004935174820330001,0.0049773988655275,30
IVFNSGAIII,MaF7,2,Best_HV,0.24283224209168755,0.24282790132090254,0.24284142553327245,30
IVFNSGAIII,MaF7,2,TTT_igd_x100,10000.0,10000.0,10000.0,30
IVFNSGAIII,MaF7,2,TTT_igd_x50,10000.0,10000.0,10000.0,30
IVFNSGAIII,MaF7,2,TTT_igd_x20,10000.0,10000.0,10000.0,30
IVFNSGAIII,MaF7,2,TTT_igd_x10,10000.0,10000.0,10000.0,30
IVFNSGAIII,MaF7,2,TTT_igd_x5,10000.0,10000.0,10000.0,30
IVFNSGAIII,MaF7,2,TTT_igd_x3,10000.0,10000.0,10000.0,30
IVFNSGAIII,MaF7,2,TTT_igd_x2,20000.0,20000.0,20000.0,30
IVFNSGAIII,MaF7,2,TTT_igd_x1.5,20000.0,20000.0,20000.0,30
IVFNSGAIII,MaF7,2,TTT_igd_x1.2,20000.0,20000.0,20000.0,30
IVFNSGAIII,MaF7,2,TTT_igd_x1.0,70000.0,50000.0,90000.0,30
IVFNSGAIII,MaF7,3,AUC_IGD,7176.214781492199,7120.010669249759,7222.234933657914,30
IVFNSGAIII,MaF7,3,AUC_HV,23948.985506942456,23873.16659132461,23994.971782267814,30
IVFNSGAIII,MaF7,3,Final_IGD,0.07707450227892679,0.07533042313598275,0.0776422899876525,30
IVFNSGAIII,MaF7,3,Final_HV,0.2685845299319771,0.267516465415345,0.26945132362322355,30
IVFNSGAIII,MaF7,3,Best_IGD,0.0727539189739908,0.07164416489466129,0.07370168980008124,30
IVFNSGAIII,MaF7,3,Best_HV,0.2707544967273151,0.2705054329683241,0.2712926978058481,30
IVFNSGAIII,MaF7,3,TTT_igd_x100,9923.0,9921.5,9924.0,30
IVFNSGAIII,MaF7,3,TTT_igd_x50,9923.0,9921.5,9924.0,30
IVFNSGAIII,MaF7,3,TTT_igd_x20,9923.0,9921.5,9924.0,30
IVFNSGAIII,MaF7,3,TTT_igd_x10,9923.0,9921.5,9924.0,30
IVFNSGAIII,MaF7,3,TTT_igd_x5,9923.0,9921.5,9924.0,30
IVFNSGAIII,MaF7,3,TTT_igd_x3,9923.0,9921.5,9924.0,30
IVFNSGAIII,MaF7,3,TTT_igd_x2,9923.0,9921.5,9924.0,30
IVFNSGAIII,MaF7,3,TTT_igd_x1.5,19930.5,9924.0,19934.0,30
IVFNSGAIII,MaF7,3,TTT_igd_x1.2,19934.5,19932.0,19935.5,30
IVFNSGAIII,MaF7,3,TTT_igd_x1.0,59990.0,59974.0,84922.0,30
IVFNSGAIII,WFG1,2,AUC_IGD,13516.574378205016,12268.829539791248,14245.170750292973,30
IVFNSGAIII,WFG1,2,AUC_HV,57057.880338216855,56692.4280205408,57459.33696411719,30
IVFNSGAIII,WFG1,2,Final_IGD,0.09725139722017184,0.08847873133326235,0.10485026047633464,30
IVFNSGAIII,WFG1,2,Final_HV,0.668511012902681,0.6642604169771218,0.6715760730208632,30
IVFNSGAIII,WFG1,2,Best_IGD,0.09725139722017184,0.08639702783564135,0.10474823683056106,30
IVFNSGAIII,WFG1,2,Best_HV,0.668511012902681,0.6643282713721463,0.6715760730208632,30
IVFNSGAIII,WFG1,2,TTT_igd_x100,10000.0,10000.0,10000.0,30
IVFNSGAIII,WFG1,2,TTT_igd_x50,10000.0,10000.0,10000.0,30
IVFNSGAIII,WFG1,2,TTT_igd_x20,10000.0,10000.0,10000.0,30
IVFNSGAIII,WFG1,2,TTT_igd_x10,10000.0,10000.0,10000.0,30
IVFNSGAIII,WFG1,2,TTT_igd_x5,15000.0,10000.0,20000.0,30
IVFNSGAIII,WFG1,2,TTT_igd_x3,20000.0,20000.0,30000.0,30
IVFNSGAIII,WFG1,2,TTT_igd_x2,30000.0,30000.0,40000.0,30
IVFNSGAIII,WFG1,2,TTT_igd_x1.5,40000.0,30000.0,50000.0,30
IVFNSGAIII,WFG1,2,TTT_igd_x1.2,65000.0,50000.0,85000.0,30
IVFNSGAIII,WFG1,2,TTT_igd_x1.0,100000.0,100000.0,100000.0,30
IVFNSGAIII,WFG1,3,AUC_IGD,19570.650286901306,18899.914100116126,20185.189535845657,30
IVFNSGAIII,WFG1,3,AUC_HV,81818.92231206343,81374.3472248181,82019.35303769646,30
IVFNSGAIII,WFG1,3,Final_IGD,0.14822488957280328,0.14780823079986188,0.14924960708833857,30
IVFNSGAIII,WFG1,3,Final_HV,0.9429145978030158,0.9423463986144878,0.9433793197958158,30
IVFNSGAIII,WFG1,3,Best_IGD,0.14796821491110324,0.14738774078503594,0.14909284597826686,30
IVFNSGAIII,WFG1,3,Best_HV,0.9431958448587172,0.9426402012664283,0.9434375082118285,30
IVFNSGAIII,WFG1,3,TTT_igd_x100,9925.0,9923.5,9926.0,30
IVFNSGAIII,WFG1,3,TTT_igd_x50,9925.0,9923.5,9926.0,30
IVFNSGAIII,WFG1,3,TTT_igd_x20,9925.0,9923.5,9926.0,30
IVFNSGAIII,WFG1,3,TTT_igd_x10,9925.0,9923.5,9926.0,30
IVFNSGAIII,WFG1,3,TTT_igd_x5,9926.0,9924.0,9930.0,30
IVFNSGAIII,WFG1,3,TTT_igd_x3,19938.0,19935.0,19940.0,30
IVFNSGAIII,WFG1,3,TTT_igd_x2,29948.5,29943.5,29950.5,30
IVFNSGAIII,WFG1,3,TTT_igd_x1.5,39959.0,29961.5,39965.0,30
IVFNSGAIII,WFG1,3,TTT_igd_x1.2,49967.0,39964.5,49981.0,30
IVFNSGAIII,WFG1,3,TTT_igd_x1.0,100017.0,84966.0,100053.5,30
IVFNSGAIII,WFG2,2,AUC_IGD,1297.2371181247886,1288.5842493394987,1305.090440348126,30
IVFNSGAIII,WFG2,2,AUC_HV,56865.414124785464,56854.22764271045,56879.85219991092,30
IVFNSGAIII,WFG2,2,Final_IGD,0.01393081316440385,0.0138282771575086,0.0141909612234556,30
IVFNSGAIII,WFG2,2,Final_HV,0.6326755177724677,0.6325950218225315,0.6327622421929828,30
IVFNSGAIII,WFG2,2,Best_IGD,0.0133273896600216,0.01323215317332405,0.0134728459040841,30
IVFNSGAIII,WFG2,2,Best_HV,0.6329329288015673,0.6328131398856458,0.6329895341219918,30
IVFNSGAIII,WFG2,2,TTT_igd_x100,10000.0,10000.0,10000.0,30
IVFNSGAIII,WFG2,2,TTT_igd_x50,10000.0,10000.0,10000.0,30
IVFNSGAIII,WFG2,2,TTT_igd_x20,10000.0,10000.0,10000.0,30
IVFNSGAIII,WFG2,2,TTT_igd_x10,10000.0,10000.0,10000.0,30
IVFNSGAIII,WFG2,2,TTT_igd_x5,10000.0,10000.0,10000.0,30
IVFNSGAIII,WFG2,2,TTT_igd_x3,10000.0,10000.0,10000.0,30
IVFNSGAIII,WFG2,2,TTT_igd_x2,10000.0,10000.0,10000.0,30
IVFNSGAIII,WFG2,2,TTT_igd_x1.5,20000.0,10000.0,20000.0,30
IVFNSGAIII,WFG2,2,TTT_igd_x1.2,20000.0,20000.0,20000.0,30
IVFNSGAIII,WFG2,2,TTT_igd_x1.0,70000.0,60000.0,80000.0,30
IVFNSGAIII,WFG2,3,AUC_IGD,14764.989340164537,14736.829657344826,14790.238818362415,30
IVFNSGAIII,WFG2,3,AUC_HV,83673.09015483673,83629.92700911537,83717.03972890064,30
IVFNSGAIII,WFG2,3,Final_IGD,0.1644808222367961,0.16424829650625816,0.16498263445253897,30
IVFNSGAIII,WFG2,3,Final_HV,0.9312861772616066,0.930925969154007,0.9314158231670933,30
IVFNSGAIII,WFG2,3,Best_IGD,0.16139438037658815,0.1608002284098285,0.16181210404227775,30
IVFNSGAIII,WFG2,3,Best_HV,0.9318352634241337,0.9315018814870428,0.9319725520321968,30
IVFNSGAIII,WFG2,3,TTT_igd_x100,9924.5,9923.0,9925.0,30
IVFNSGAIII,WFG2,3,TTT_igd_x50,9924.5,9923.0,9925.0,30
IVFNSGAIII,WFG2,3,TTT_igd_x20,9924.5,9923.0,9925.0,30
IVFNSGAIII,WFG2,3,TTT_igd_x10,9924.5,9923.0,9925.0,30
IVFNSGAIII,WFG2,3,TTT_igd_x5,9924.5,9923.0,9925.0,30
IVFNSGAIII,WFG2,3,TTT_igd_x3,9925.0,9923.0,9925.5,30
IVFNSGAIII,WFG2,3,TTT_igd_x2,9925.0,9923.0,9925.5,30
IVFNSGAIII,WFG2,3,TTT_igd_x1.5,9925.0,9923.0,9925.5,30
IVFNSGAIII,WFG2,3,TTT_igd_x1.2,9925.0,9923.0,9925.5,30
IVFNSGAIII,WFG2,3,TTT_igd_x1.0,29917.5,19967.5,29955.0,30
IVFNSGAIII,WFG3,2,AUC_IGD,1127.177698580582,1115.0130258086926,1147.2809896596232,30
IVFNSGAIII,WFG3,2,AUC_HV,52296.84210091344,52279.63264532074,52306.97090810993,30
IVFNSGAIII,WFG3,2,Final_IGD,0.01132071761216705,0.0113117337652285,0.0113327625283981,30
IVFNSGAIII,WFG3,2,Final_HV,0.5823501329220049,0.582293380604775,0.5823970897681209,30
IVFNSGAIII,WFG3,2,Best_IGD,0.01132071761216705,0.0113117337652285,0.0113327625283981,30
IVFNSGAIII,WFG3,2,Best_HV,0.5823501329220049,0.582293380604775,0.5823970897681209,30
IVFNSGAIII,WFG3,2,TTT_igd_x100,10000.0,10000.0,10000.0,30
IVFNSGAIII,WFG3,2,TTT_igd_x50,10000.0,10000.0,10000.0,30
IVFNSGAIII,WFG3,2,TTT_igd_x20,10000.0,10000.0,10000.0,30
IVFNSGAIII,WFG3,2,TTT_igd_x10,10000.0,10000.0,10000.0,30
IVFNSGAIII,WFG3,2,TTT_igd_x5,10000.0,10000.0,10000.0,30
IVFNSGAIII,WFG3,2,TTT_igd_x3,10000.0,10000.0,10000.0,30
IVFNSGAIII,WFG3,2,TTT_igd_x2,20000.0,20000.0,20000.0,30
IVFNSGAIII,WFG3,2,TTT_igd_x1.5,20000.0,20000.0,20000.0,30
IVFNSGAIII,WFG3,2,TTT_igd_x1.2,30000.0,25000.0,30000.0,30
IVFNSGAIII,WFG3,2,TTT_igd_x1.0,100000.0,100000.0,100000.0,30
IVFNSGAIII,WFG3,3,AUC_IGD,10657.190479479334,10339.511239451334,10865.314648738078,30
IVFNSGAIII,WFG3,3,AUC_HV,34110.36955650107,33993.21956046365,34226.65253286947,30
IVFNSGAIII,WFG3,3,Final_IGD,0.10569325791138605,0.09498576493042335,0.11166227415313415,30
IVFNSGAIII,WFG3,3,Final_HV,0.387030040461538,0.3852814010178157,0.3895576465988565,30
IVFNSGAIII,WFG3,3,Best_IGD,0.1000085581616707,0.09244477093000675,0.1037851790299745,30
IVFNSGAIII,WFG3,3,Best_HV,0.38754070467873336,0.3864576893652355,0.3909643087406037,30
IVFNSGAIII,WFG3,3,TTT_igd_x100,9927.0,9925.0,9928.5,30
IVFNSGAIII,WFG3,3,TTT_igd_x50,9927.0,9925.0,9928.5,30
IVFNSGAIII,WFG3,3,TTT_igd_x20,9927.0,9925.0,9928.5,30
IVFNSGAIII,WFG3,3,TTT_igd_x10,9927.0,9925.0,9928.5,30
IVFNSGAIII,WFG3,3,TTT_igd_x5,9927.0,9925.0,9928.5,30
IVFNSGAIII,WFG3,3,TTT_igd_x3,9927.0,9925.0,9928.5,30
IVFNSGAIII,WFG3,3,TTT_igd_x2,9927.0,9925.0,9928.5,30
IVFNSGAIII,WFG3,3,TTT_igd_x1.5,19939.0,19935.5,19944.0,30
IVFNSGAIII,WFG3,3,TTT_igd_x1.2,29957.5,29947.5,39966.0,30
IVFNSGAIII,WFG3,3,TTT_igd_x1.0,89934.0,79927.0,100031.0,30
IVFNSGAIII,WFG4,2,AUC_IGD,1204.4394780486487,1193.323708007385,1220.7103481148395,30
IVFNSGAIII,WFG4,2,AUC_HV,31164.943142518565,31154.297072725472,31170.81485594362,30
IVFNSGAIII,WFG4,2,Final_IGD,0.012232473607895401,0.01223214666584075,0.01223328871003735,30
IVFNSGAIII,WFG4,2,Final_HV,0.3472073285507975,0.3471830282021049,0.3472117371869397,30
IVFNSGAIII,WFG4,2,Best_IGD,0.012232473607895401,0.01223214666584075,0.01223328871003735,30
IVFNSGAIII,WFG4,2,Best_HV,0.3472073285507975,0.3471830282021049,0.3472117371869397,30
IVFNSGAIII,WFG4,2,TTT_igd_x100,10000.0,10000.0,10000.0,30
IVFNSGAIII,WFG4,2,TTT_igd_x50,10000.0,10000.0,10000.0,30
IVFNSGAIII,WFG4,2,TTT_igd_x20,10000.0,10000.0,10000.0,30
IVFNSGAIII,WFG4,2,TTT_igd_x10,10000.0,10000.0,10000.0,30
IVFNSGAIII,WFG4,2,TTT_igd_x5,10000.0,10000.0,10000.0,30
IVFNSGAIII,WFG4,2,TTT_igd_x3,10000.0,10000.0,10000.0,30
IVFNSGAIII,WFG4,2,TTT_igd_x2,10000.0,10000.0,20000.0,30
IVFNSGAIII,WFG4,2,TTT_igd_x1.5,20000.0,20000.0,20000.0,30
IVFNSGAIII,WFG4,2,TTT_igd_x1.2,30000.0,20000.0,30000.0,30
IVFNSGAIII,WFG4,2,TTT_igd_x1.0,100000.0,100000.0,100000.0,30
IVFNSGAIII,WFG4,3,AUC_IGD,20001.83752976226,19995.692817705174,20015.210310005095,30
IVFNSGAIII,WFG4,3,AUC_HV,49882.25280756592,49823.17614981517,49899.2739048073,30
IVFNSGAIII,WFG4,3,Final_IGD,0.22093086410299467,0.22090423081311278,0.2209561459554341,30
IVFNSGAIII,WFG4,3,Final_HV,0.5589054395850545,0.5588318067658851,0.558936764700241,30
IVFNSGAIII,WFG4,3,Best_IGD,0.2208838413443476,0.2208645954080275,0.22091617370496125,30
IVFNSGAIII,WFG4,3,Best_HV,0.5589054395850545,0.5588318067658851,0.5589463380432729,30
IVFNSGAIII,WFG4,3,TTT_igd_x100,9937.0,9933.0,9939.0,30
IVFNSGAIII,WFG4,3,TTT_igd_x50,9937.0,9933.0,9939.0,30
IVFNSGAIII,WFG4,3,TTT_igd_x20,9937.0,9933.0,9939.0,30
IVFNSGAIII,WFG4,3,TTT_igd_x10,9937.0,9933.0,9939.0,30
IVFNSGAIII,WFG4,3,TTT_igd_x5,9937.0,9932.0,9939.0,30
IVFNSGAIII,WFG4,3,TTT_igd_x3,9937.0,9933.0,9939.0,30
IVFNSGAIII,WFG4,3,TTT_igd_x2,9937.0,9933.0,9939.0,30
IVFNSGAIII,WFG4,3,TTT_igd_x1.5,9937.0,9933.0,9939.0,30
IVFNSGAIII,WFG4,3,TTT_igd_x1.2,9937.0,9933.0,9939.0,30
IVFNSGAIII,WFG4,3,TTT_igd_x1.0,89937.5,69989.5,94997.0,30
IVFNSGAIII,WFG5,2,AUC_IGD,5763.191393790787,5745.874654381285,5796.416310386905,30
IVFNSGAIII,WFG5,2,AUC_HV,28130.564704303673,28107.687834967128,28151.891358641275,30
IVFNSGAIII,WFG5,2,Final_IGD,0.06337149012799184,0.06337056277827574,0.06337238595070735,30
IVFNSGAIII,WFG5,2,Final_HV,0.3133736311166976,0.3133710750825889,0.3133761808973581,30
IVFNSGAIII,WFG5,2,Best_IGD,0.0633713096918178,0.0633705505813373,0.06337215126853316,30
IVFNSGAIII,WFG5,2,Best_HV,0.3133736311166976,0.3133710750825889,0.3133761808973581,30
IVFNSGAIII,WFG5,2,TTT_igd_x100,10000.0,10000.0,10000.0,30
IVFNSGAIII,WFG5,2,TTT_igd_x50,10000.0,10000.0,10000.0,30
IVFNSGAIII,WFG5,2,TTT_igd_x20,10000.0,10000.0,10000.0,30
IVFNSGAIII,WFG5,2,TTT_igd_x10,10000.0,10000.0,10000.0,30
IVFNSGAIII,WFG5,2,TTT_igd_x5,10000.0,10000.0,10000.0,30
IVFNSGAIII,WFG5,2,TTT_igd_x3,10000.0,10000.0,10000.0,30
IVFNSGAIII,WFG5,2,TTT_igd_x2,10000.0,10000.0,10000.0,30
IVFNSGAIII,WFG5,2,TTT_igd_x1.5,10000.0,10000.0,10000.0,30
IVFNSGAIII,WFG5,2,TTT_igd_x1.2,10000.0,10000.0,10000.0,30
IVFNSGAIII,WFG5,2,TTT_igd_x1.0,100000.0,95000.0,100000.0,30
IVFNSGAIII,WFG5,3,AUC_IGD,20787.83382948127,20775.88702455596,20793.824260334564,30
IVFNSGAIII,WFG5,3,AUC_HV,46589.786765669545,46567.27470676184,46597.76971412788,30
IVFNSGAIII,WFG5,3,Final_IGD,0.2298827573733389,0.229868218654006,0.2298933023286704,30
IVFNSGAIII,WFG5,3,Final_HV,0.5184351902797271,0.5184278944031182,0.5184394811075426,30
IVFNSGAIII,WFG5,3,Best_IGD,0.229852526796469,0.22982666020291959,0.2298739364291483,30
IVFNSGAIII,WFG5,3,Best_HV,0.5184354648238689,0.518431668712511,0.5184419276600347,30
IVFNSGAIII,WFG5,3,TTT_igd_x100,9934.0,9932.5,9936.5,30
IVFNSGAIII,WFG5,3,TTT_igd_x50,9934.0,9932.5,9936.5,30
IVFNSGAIII,WFG5,3,TTT_igd_x20,9934.0,9932.5,9936.5,30
IVFNSGAIII,WFG5,3,TTT_igd_x10,9934.0,9932.5,9936.5,30
IVFNSGAIII,WFG5,3,TTT_igd_x5,9934.0,9932.5,9936.5,30
IVFNSGAIII,WFG5,3,TTT_igd_x3,9934.0,9932.5,9936.5,30
IVFNSGAIII,WFG5,3,TTT_igd_x2,9934.0,9932.5,9936.5,30
IVFNSGAIII,WFG5,3,TTT_igd_x1.5,9934.0,9932.5,9936.5,30
IVFNSGAIII,WFG5,3,TTT_igd_x1.2,9934.0,9932.5,9936.5,30
IVFNSGAIII,WFG5,3,TTT_igd_x1.0,69950.5,59984.5,74971.5,30
IVFNSGAIII,WFG6,2,AUC_IGD,6615.022747885283,6387.117824178325,7568.517893036833,30
IVFNSGAIII,WFG6,2,AUC_HV,27701.869888584646,27176.079268247602,27831.382206063932,30
IVFNSGAIII,WFG6,2,Final_IGD,0.0717330776791116,0.06930476162915375,0.0829352922893833,30
IVFNSGAIII,WFG6,2,Final_HV,0.30873409666013163,0.3025597455632161,0.3100797897555949,30
IVFNSGAIII,WFG6,2,Best_IGD,0.0717330776791116,0.0686178500031362,0.0829352922893833,30
IVFNSGAIII,WFG6,2,Best_HV,0.30873409666013163,0.3025597455632161,0.3100797897555949,30
IVFNSGAIII,WFG6,2,TTT_igd_x100,10000.0,10000.0,10000.0,30
IVFNSGAIII,WFG6,2,TTT_igd_x50,10000.0,10000.0,10000.0,30
IVFNSGAIII,WFG6,2,TTT_igd_x20,10000.0,10000.0,10000.0,30
IVFNSGAIII,WFG6,2,TTT_igd_x10,10000.0,10000.0,10000.0,30
IVFNSGAIII,WFG6,2,TTT_igd_x5,10000.0,10000.0,10000.0,30
IVFNSGAIII,WFG6,2,TTT_igd_x3,10000.0,10000.0,10000.0,30
IVFNSGAIII,WFG6,2,TTT_igd_x2,10000.0,10000.0,10000.0,30
IVFNSGAIII,WFG6,2,TTT_igd_x1.5,10000.0,10000.0,10000.0,30
IVFNSGAIII,WFG6,2,TTT_igd_x1.2,20000.0,15000.0,20000.0,30
IVFNSGAIII,WFG6,2,TTT_igd_x1.0,100000.0,100000.0,100000.0,30
IVFNSGAIII,WFG6,3,AUC_IGD,21224.94136562213,20997.64585141088,21518.3660773799,30
IVFNSGAIII,WFG6,3,AUC_HV,46057.8270743879,45677.00247841291,46435.085472770006,30
IVFNSGAIII,WFG6,3,Final_IGD,0.23178447808096309,0.2290006130457164,0.2341195663269296,30
IVFNSGAIII,WFG6,3,Final_HV,0.5151779524770288,0.511422912432888,0.5201294893210371,30
IVFNSGAIII,WFG6,3,Best_IGD,0.23178447808096309,0.2290006130457164,0.2341195663269296,30
IVFNSGAIII,WFG6,3,Best_HV,0.5151779524770288,0.511422912432888,0.5201294893210371,30
IVFNSGAIII,WFG6,3,TTT_igd_x100,9922.0,9921.0,9922.0,30
IVFNSGAIII,WFG6,3,TTT_igd_x50,9922.0,9921.0,9922.0,30
IVFNSGAIII,WFG6,3,TTT_igd_x20,9922.0,9921.0,9922.0,30
IVFNSGAIII,WFG6,3,TTT_igd_x10,9922.0,9921.0,9922.0,30
IVFNSGAIII,WFG6,3,TTT_igd_x5,9922.0,9921.0,9922.0,30
IVFNSGAIII,WFG6,3,TTT_igd_x3,9922.0,9921.0,9922.0,30
IVFNSGAIII,WFG6,3,TTT_igd_x2,9922.0,9921.0,9922.0,30
IVFNSGAIII,WFG6,3,TTT_igd_x1.5,9922.0,9921.0,9922.0,30
IVFNSGAIII,WFG6,3,TTT_igd_x1.2,9922.0,9921.0,9922.0,30
IVFNSGAIII,WFG6,3,TTT_igd_x1.0,100026.0,100019.5,100041.0,30
IVFNSGAIII,WFG7,2,AUC_IGD,1140.0766313214208,1137.1224965970214,1147.2729869981188,30
IVFNSGAIII,WFG7,2,AUC_HV,31204.312480093293,31200.542756418938,31206.593601579763,30
IVFNSGAIII,WFG7,2,Final_IGD,0.01223346317574075,0.01223298244247775,0.0122343335138138,30
IVFNSGAIII,WFG7,2,Final_HV,0.347171516140177,0.3471640976002921,0.34717606483505675,30
IVFNSGAIII,WFG7,2,Best_IGD,0.01223346317574075,0.01223298244247775,0.0122343335138138,30
IVFNSGAIII,WFG7,2,Best_HV,0.347171516140177,0.3471640976002921,0.34717618149199053,30
IVFNSGAIII,WFG7,2,TTT_igd_x100,10000.0,10000.0,10000.0,30
IVFNSGAIII,WFG7,2,TTT_igd_x50,10000.0,10000.0,10000.0,30
IVFNSGAIII,WFG7,2,TTT_igd_x20,10000.0,10000.0,10000.0,30
IVFNSGAIII,WFG7,2,TTT_igd_x10,10000.0,10000.0,10000.0,30
IVFNSGAIII,WFG7,2,TTT_igd_x5,10000.0,10000.0,10000.0,30
IVFNSGAIII,WFG7,2,TTT_igd_x3,10000.0,10000.0,10000.0,30
IVFNSGAIII,WFG7,2,TTT_igd_x2,10000.0,10000.0,10000.0,30
IVFNSGAIII,WFG7,2,TTT_igd_x1.5,10000.0,10000.0,20000.0,30
IVFNSGAIII,WFG7,2,TTT_igd_x1.2,20000.0,20000.0,20000.0,30
IVFNSGAIII,WFG7,2,TTT_igd_x1.0,100000.0,100000.0,100000.0,30
IVFNSGAIII,WFG7,3,AUC_IGD,20024.164155745188,20012.198662769202,20033.809914683163,30
IVFNSGAIII,WFG7,3,AUC_HV,49971.4618754612,49944.91479231418,49988.29255852828,30
IVFNSGAIII,WFG7,3,Final_IGD,0.22107502970860216,0.22105784724181335,0.22110280727785106,30
IVFNSGAIII,WFG7,3,Final_HV,0.5585400499589875,0.5584750726692513,0.5586266813964417,30
IVFNSGAIII,WFG7,3,Best_IGD,0.22107502970860216,0.22105570540484576,0.22110192953136676,30
IVFNSGAIII,WFG7,3,Best_HV,0.5585400499589875,0.5584657657699024,0.5586266813964417,30
IVFNSGAIII,WFG7,3,TTT_igd_x100,9923.0,9922.0,9923.5,30
IVFNSGAIII,WFG7,3,TTT_igd_x50,9923.0,9922.0,9923.5,30
IVFNSGAIII,WFG7,3,TTT_igd_x20,9923.0,9922.0,9923.5,30
IVFNSGAIII,WFG7,3,TTT_igd_x10,9923.0,9922.0,9923.5,30
IVFNSGAIII,WFG7,3,TTT_igd_x5,9923.0,9922.0,9923.5,30
IVFNSGAIII,WFG7,3,TTT_igd_x3,9923.0,9922.0,9923.5,30
IVFNSGAIII,WFG7,3,TTT_igd_x2,9923.0,9922.0,9923.5,30
IVFNSGAIII,WFG7,3,TTT_igd_x1.5,9923.0,9922.0,9923.5,30
IVFNSGAIII,WFG7,3,TTT_igd_x1.2,9923.0,9922.0,9923.5,30
IVFNSGAIII,WFG7,3,TTT_igd_x1.0,100033.0,100012.0,100061.0,30
IVFNSGAIII,WFG8,2,AUC_IGD,9856.905496595538,9808.271463246416,9907.997810395616,30
IVFNSGAIII,WFG8,2,AUC_HV,25983.86221074121,25967.72922763999,26004.985402699593,30
IVFNSGAIII,WFG8,2,Final_IGD,0.10638752069867895,0.10595531023973045,0.10675041927653975,30
IVFNSGAIII,WFG8,2,Final_HV,0.29033939686100707,0.2901475820947331,0.2905435625435081,30
IVFNSGAIII,WFG8,2,Best_IGD,0.10638752069867895,0.10595531023973045,0.10675041927653975,30
IVFNSGAIII,WFG8,2,Best_HV,0.29033939686100707,0.2901475820947331,0.2905435625435081,30
IVFNSGAIII,WFG8,2,TTT_igd_x100,10000.0,10000.0,10000.0,30
IVFNSGAIII,WFG8,2,TTT_igd_x50,10000.0,10000.0,10000.0,30
IVFNSGAIII,WFG8,2,TTT_igd_x20,10000.0,10000.0,10000.0,30
IVFNSGAIII,WFG8,2,TTT_igd_x10,10000.0,10000.0,10000.0,30
IVFNSGAIII,WFG8,2,TTT_igd_x5,10000.0,10000.0,10000.0,30
IVFNSGAIII,WFG8,2,TTT_igd_x3,10000.0,10000.0,10000.0,30
IVFNSGAIII,WFG8,2,TTT_igd_x2,10000.0,10000.0,10000.0,30
IVFNSGAIII,WFG8,2,TTT_igd_x1.5,10000.0,10000.0,10000.0,30
IVFNSGAIII,WFG8,2,TTT_igd_x1.2,20000.0,10000.0,20000.0,30
