algo,problem,M,run,n_checkpoints,fe_min,fe_max,AUC_IGD,AUC_HV,Final_IGD,Final_HV,Best_IGD,Best_HV,TTT_igd_x100,TTT_igd_x50,TTT_igd_x20,TTT_igd_x10,TTT_igd_x5,TTT_igd_x3,TTT_igd_x2,TTT_igd_x1.5,TTT_igd_x1.2,TTT_igd_x1.0
IVFNSGAII,WFG3,2,4028,10,10000.0,100000.0,1399.187675859911,52127.01261923908,0.0155363208744566,0.5793656237634326,0.0141013038590932,0.580079517111939,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,20000.0,80000.0
IVFNSGAII,WFG3,2,4029,10,10000.0,100000.0,1379.2165766698536,52153.95583810034,0.0143680258936055,0.5802833637235935,0.0138585129020609,0.5804917916905004,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,20000.0,60000.0
IVFNSGAII,WFG3,2,4030,10,10000.0,100000.0,1486.208879092147,52034.82814600373,0.0152970607464672,0.5793382668396219,0.0152818268909727,0.5793382668396219,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,20000.0,20000.0,90000.0
IVFNSGAII,WFG3,3,4001,10,10000.0,100000.0,8475.349585484995,35961.10857653634,0.0961588052197128,0.4027054800510822,0.0592553362906237,0.4083122932585139,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,70000.0,80000.0,80000.0
IVFNSGAII,WFG3,3,4002,10,10000.0,100000.0,7905.866836542463,35981.87949922618,0.0873470687196068,0.4012507440525324,0.0685688452937545,0.4056490198584911,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,30000.0,30000.0,50000.0
IVFNSGAII,WFG3,3,4003,10,10000.0,100000.0,7691.664728461223,36123.67421558403,0.0723793915611935,0.4062895946160657,0.0656912374581895,0.4079519461500891,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,20000.0,20000.0,40000.0,70000.0
IVFNSGAII,WFG3,3,4004,10,10000.0,100000.0,8852.792649851359,35874.530365148414,0.096438223438731,0.4019327113871913,0.0839760458615621,0.4052250663798402,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,20000.0,20000.0,90000.0
IVFNSGAII,WFG3,3,4005,10,10000.0,100000.0,9485.720255160493,35796.350610030946,0.1313769629176767,0.3990116901784117,0.0701164177634863,0.4056028308419413,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,20000.0,40000.0,40000.0
IVFNSGAII,WFG3,3,4006,10,10000.0,100000.0,9790.446132109326,35453.18784162057,0.1084116382019158,0.3952750377276774,0.0704044972651972,0.4039322138587478,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,30000.0,30000.0,90000.0
IVFNSGAII,WFG3,3,4007,10,10000.0,100000.0,8095.8560424437665,35777.541302418525,0.1097685847391918,0.4005931530425782,0.0651921663320391,0.4062169841093092,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,20000.0,30000.0,40000.0,90000.0
IVFNSGAII,WFG3,3,4008,10,10000.0,100000.0,8664.189407761512,35840.0861976356,0.1015326563841314,0.4000883617614982,0.0753121025373077,0.4030563716666386,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,60000.0,70000.0
IVFNSGAII,WFG3,3,4009,10,10000.0,100000.0,8635.824859621553,35903.87678886558,0.1111779039029169,0.4010026864607304,0.0735470555277464,0.4067646334924152,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,20000.0,60000.0,60000.0
IVFNSGAII,WFG3,3,4010,10,10000.0,100000.0,8809.560744382681,35782.3420808922,0.0864704143818265,0.4031065402634154,0.0785611261320007,0.4031065402634154,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,20000.0,20000.0,30000.0,40000.0
IVFNSGAII,WFG3,3,4011,10,10000.0,100000.0,9103.364872213237,35610.08910731375,0.0781505550977679,0.4043734273799357,0.0781505550977679,0.4043734273799357,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,20000.0,40000.0,100000.0
IVFNSGAII,WFG3,3,4012,10,10000.0,100000.0,8932.838970340243,35744.887274799454,0.0778994476558841,0.4030659984643411,0.07655706584219,0.4039300909185835,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,20000.0,30000.0,80000.0
IVFNSGAII,WFG3,3,4013,10,10000.0,100000.0,8431.071399618599,35830.54693680814,0.091120519875424,0.4028934309253766,0.0649195236248922,0.4054988418407914,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,20000.0,20000.0,40000.0,40000.0
IVFNSGAII,WFG3,3,4014,10,10000.0,100000.0,8896.478214972492,35797.64953077043,0.1151294793541308,0.400061653147566,0.0818695108621643,0.4032169503981488,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,20000.0,20000.0,70000.0
IVFNSGAII,WFG3,3,4015,10,10000.0,100000.0,7958.152882245141,36085.00722780226,0.0893425616563303,0.4041661468857518,0.0671978262413135,0.4065411209473515,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,20000.0,50000.0,50000.0
IVFNSGAII,WFG3,3,4016,10,10000.0,100000.0,8646.187016535801,35908.34521314997,0.0888591448150324,0.4046665915057186,0.0787427720344548,0.4046665915057186,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,20000.0,20000.0,30000.0
IVFNSGAII,WFG3,3,4017,10,10000.0,100000.0,8874.117259832037,35661.79369145439,0.0867971650604338,0.4021498241636542,0.0664567945598644,0.4045919552024965,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,20000.0,20000.0,60000.0,60000.0
IVFNSGAII,WFG3,3,4018,10,10000.0,100000.0,7403.675993497015,35914.34984660382,0.0807774690643679,0.4041891030387702,0.058538900678888,0.406950189211923,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,20000.0,30000.0,50000.0,90000.0
IVFNSGAII,WFG3,3,4019,10,10000.0,100000.0,8207.417126670589,35898.57959791214,0.1058576886081425,0.4013261789241482,0.0682876745235636,0.4043350778139772,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,20000.0,20000.0,20000.0,70000.0
IVFNSGAII,WFG3,3,4020,10,10000.0,100000.0,8468.037496471881,35737.74079604709,0.0811463263420436,0.4037056263224181,0.0720424678005013,0.4045923356173809,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,20000.0,30000.0,50000.0,90000.0
IVFNSGAII,WFG3,3,4021,10,10000.0,100000.0,9025.633154011573,35897.76978265968,0.0781113833322123,0.4047762439922986,0.0704306621445949,0.405880120628715,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,20000.0,40000.0,40000.0
IVFNSGAII,WFG3,3,4022,10,10000.0,100000.0,8650.12204721024,35638.90308592265,0.1002471831273614,0.3998844544709058,0.0694926505943304,0.4057965572712856,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,20000.0,30000.0,60000.0,60000.0
IVFNSGAII,WFG3,3,4023,10,10000.0,100000.0,8596.248319147866,35703.8570737703,0.1025785504324427,0.3979733334548449,0.0685508061828093,0.405192571454615,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,20000.0,30000.0,50000.0,50000.0
IVFNSGAII,WFG3,3,4024,10,10000.0,100000.0,8446.356991544126,35991.10203720252,0.0993311146794023,0.3994713467527141,0.0767283040448015,0.4045616067175451,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,80000.0
IVFNSGAII,WFG3,3,4025,10,10000.0,100000.0,8590.723615928771,35874.81697655358,0.0719690900293255,0.4033027493843913,0.0719690900293255,0.4033027493843913,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,40000.0,100000.0
IVFNSGAII,WFG3,3,4026,10,10000.0,100000.0,8129.985979394279,35969.42473009105,0.1150864178412881,0.3991820721446682,0.0777813563889799,0.4038682579476126,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,30000.0,80000.0
IVFNSGAII,WFG3,3,4027,10,10000.0,100000.0,8436.557371457646,35795.242355311115,0.0923069023520174,0.3981514168248893,0.0741235453784341,0.4058154465655553,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,20000.0,50000.0,90000.0
IVFNSGAII,WFG3,3,4028,10,10000.0,100000.0,8531.535616259307,35821.48069338938,0.1193513084546696,0.3951780362497997,0.0745175962273723,0.4031112929519262,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,20000.0,20000.0,30000.0
IVFNSGAII,WFG3,3,4029,10,10000.0,100000.0,8442.542339507552,35825.10915894946,0.1045550184803971,0.4010748646535709,0.0643695073202403,0.4040200967175991,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,30000.0,70000.0,70000.0
IVFNSGAII,WFG3,3,4030,10,10000.0,100000.0,9095.598004866166,35803.984793438845,0.0740443690546376,0.4043153319600749,0.0740443690546376,0.4054802463543645,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,30000.0,40000.0,100000.0
IVFNSGAII,WFG4,2,4001,10,10000.0,100000.0,1394.8937743901909,31156.767781848328,0.0149130942037672,0.3465629201975708,0.0144940320806679,0.3467702594637336,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,20000.0,50000.0
IVFNSGAII,WFG4,2,4002,10,10000.0,100000.0,1425.1715926884306,31169.170239990417,0.0148767951722326,0.3467373091470528,0.0148767951722326,0.3467373091470528,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,20000.0,100000.0
IVFNSGAII,WFG4,2,4003,10,10000.0,100000.0,1394.8841911839265,31163.51479751667,0.0155479011148567,0.3466107640364906,0.0144192711174132,0.3467822440925141,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,20000.0,40000.0
IVFNSGAII,WFG4,2,4004,10,10000.0,100000.0,1400.3351051322236,31167.189844363398,0.015706583149225,0.346706612765204,0.0140736390585328,0.3469816733850924,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,20000.0,90000.0
IVFNSGAII,WFG4,2,4005,10,10000.0,100000.0,1415.330327454596,31181.196723246547,0.0163336221669316,0.3464778016465877,0.0150900336183508,0.346925418296355,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,90000.0
IVFNSGAII,WFG4,2,4006,10,10000.0,100000.0,1376.77342477272,31151.81668128854,0.0145730965440746,0.3465427504808229,0.014166706927131,0.3466795649800307,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,20000.0,40000.0
IVFNSGAII,WFG4,2,4007,10,10000.0,100000.0,1394.677219285642,31145.642778919926,0.0148118995161457,0.3467053688686448,0.0145556113919597,0.3467152330781857,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,40000.0
IVFNSGAII,WFG4,2,4008,10,10000.0,100000.0,1391.3640786452636,31162.8955155384,0.0150600514557923,0.3466663287296038,0.0146075821351715,0.3468581972065694,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,20000.0,60000.0
IVFNSGAII,WFG4,2,4009,10,10000.0,100000.0,1417.5993481207831,31161.89595073093,0.0154531007197873,0.3465800853044934,0.0146127060845521,0.3468249210184045,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,20000.0,80000.0
IVFNSGAII,WFG4,2,4010,10,10000.0,100000.0,1404.3442943306782,31152.622002313637,0.0150842068058157,0.3467798268357224,0.0147386008296951,0.3469137583993421,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,20000.0,90000.0
IVFNSGAII,WFG4,2,4011,10,10000.0,100000.0,1383.3597874848122,31153.720303871836,0.0155098330216322,0.3468835686786922,0.0142103981679162,0.3468835686786922,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,20000.0,70000.0
IVFNSGAII,WFG4,2,4012,10,10000.0,100000.0,1399.1234750369645,31154.717835120267,0.0148553956380215,0.3467516587793773,0.0144126657155092,0.3468619699378256,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,70000.0
IVFNSGAII,WFG4,2,4013,10,10000.0,100000.0,1421.804674009369,31140.313066072325,0.0164180593063687,0.3461303537811035,0.0144430539282377,0.3466064215607378,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,20000.0,60000.0
IVFNSGAII,WFG4,2,4014,10,10000.0,100000.0,1367.3931916129166,31173.678799677367,0.0145941342940844,0.346654689086775,0.0145941342940844,0.3466784273508272,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,100000.0
IVFNSGAII,WFG4,2,4015,10,10000.0,100000.0,1389.156796365087,31148.893787353245,0.0152854781822863,0.3468325928552331,0.0141887746476716,0.3468325928552331,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,20000.0,70000.0
IVFNSGAII,WFG4,2,4016,10,10000.0,100000.0,1390.8449501438818,31161.825243196796,0.015729090077916,0.3467120560556615,0.0145018275499816,0.346914478927928,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,70000.0
IVFNSGAII,WFG4,2,4017,10,10000.0,100000.0,1375.555953711203,31172.37805738937,0.0139161463834909,0.3469159528833723,0.0139161463834909,0.3469159528833723,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,20000.0,100000.0
IVFNSGAII,WFG4,2,4018,10,10000.0,100000.0,1369.9333073041905,31189.090141293847,0.0155650201233786,0.346340375468857,0.0147160355250319,0.3468869980806463,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,70000.0
IVFNSGAII,WFG4,2,4019,10,10000.0,100000.0,1380.8245961715115,31173.10696186701,0.0152426266065593,0.3468437659351387,0.0146280245932354,0.3468437659351387,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,20000.0,90000.0
IVFNSGAII,WFG4,2,4020,10,10000.0,100000.0,1373.8434806553034,31178.395221742605,0.015335062742047,0.3463246418760325,0.0145459962140085,0.3470218086314829,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,90000.0
IVFNSGAII,WFG4,2,4021,10,10000.0,100000.0,1396.6490062155074,31145.410347668094,0.0144463945534564,0.3467849446074744,0.0144463945534564,0.3467955582732161,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,20000.0,100000.0
IVFNSGAII,WFG4,2,4022,10,10000.0,100000.0,1407.7933060994364,31139.415573421757,0.0148826502642542,0.346695998898022,0.0144471131493105,0.3468605358081622,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,20000.0,60000.0
IVFNSGAII,WFG4,2,4023,10,10000.0,100000.0,1429.9252589381547,31131.85184709969,0.0157431690625234,0.3465682848993042,0.0150783655341342,0.3465682848993042,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,20000.0,80000.0
IVFNSGAII,WFG4,2,4024,10,10000.0,100000.0,1389.2726979664476,31159.521742552526,0.0152851015166298,0.3465249420245173,0.0145196407634882,0.3467618015539152,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,20000.0,80000.0
IVFNSGAII,WFG4,2,4025,10,10000.0,100000.0,1370.208510234851,31167.299653212332,0.0161176551034392,0.346527507267882,0.0145779391191253,0.3468201676088346,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,20000.0,70000.0
IVFNSGAII,WFG4,2,4026,10,10000.0,100000.0,1397.3377529822476,31171.934334752248,0.0149802414544012,0.3467020437934335,0.0149802414544012,0.3467020437934335,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,100000.0
IVFNSGAII,WFG4,2,4027,10,10000.0,100000.0,1385.2419254645476,31169.736664617012,0.0149156911488328,0.3464972260251595,0.0145476044068587,0.3469428012218579,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,90000.0
IVFNSGAII,WFG4,2,4028,10,10000.0,100000.0,1391.5160167732054,31154.85642612766,0.01535297204006,0.3467186251526052,0.014587619695843,0.3468722417091659,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,20000.0,90000.0
IVFNSGAII,WFG4,2,4029,10,10000.0,100000.0,1406.0233891010666,31159.224557223486,0.0143559889280928,0.3468719959501121,0.0143559889280928,0.3468719959501121,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,20000.0,20000.0,100000.0
IVFNSGAII,WFG4,2,4030,10,10000.0,100000.0,1392.0734456303944,31146.722821163858,0.0151015792130804,0.3466455169763941,0.014386355405376,0.3467271825337193,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,20000.0,80000.0
IVFNSGAII,WFG4,3,4001,10,10000.0,100000.0,24534.811223146535,46865.5886594386,0.2600115342406611,0.5299162492992007,0.2600115342406611,0.5299162492992007,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,100000.0
IVFNSGAII,WFG4,3,4002,10,10000.0,100000.0,24061.621790134643,46900.188744274456,0.2612521426530874,0.5135623065592312,0.2522047261839336,0.5285661338712553,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,50000.0
IVFNSGAII,WFG4,3,4003,10,10000.0,100000.0,24102.174414839697,47024.367776207335,0.2654788628903618,0.5166996538355614,0.2549659581069547,0.5287688256135056,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,90000.0
IVFNSGAII,WFG4,3,4004,10,10000.0,100000.0,24253.241912675472,47092.7538087782,0.2820401459563362,0.5312271133198208,0.2549857356422568,0.5312271133198208,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,40000.0
IVFNSGAII,WFG4,3,4005,10,10000.0,100000.0,24213.725356221054,47208.47040381123,0.2638339317584774,0.5265738867197549,0.2560949803821437,0.5314910327981786,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,50000.0
IVFNSGAII,WFG4,3,4006,10,10000.0,100000.0,24062.98430345082,47496.25486416711,0.2627282900536647,0.5319865425666426,0.2477381746403767,0.5333042467943998,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,90000.0
IVFNSGAII,WFG4,3,4007,10,10000.0,100000.0,23822.596887845197,47047.81121414711,0.2660466501588776,0.5159377220843225,0.2486917056566352,0.5290559337784584,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,60000.0
IVFNSGAII,WFG4,3,4008,10,10000.0,100000.0,24192.178709187552,47150.79575910574,0.2732933953423869,0.5296148007609519,0.2571236079914398,0.5296963485240772,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,70000.0
IVFNSGAII,WFG4,3,4009,10,10000.0,100000.0,23993.950766219474,46911.55623327807,0.2676414934877387,0.5235090502515837,0.2605105086113555,0.5315213059731234,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,50000.0
IVFNSGAII,WFG4,3,4010,10,10000.0,100000.0,24362.54859786926,47107.846991802784,0.2788117475412539,0.5184232201166775,0.2554658145012909,0.5299862019880526,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,40000.0
IVFNSGAII,WFG4,3,4011,10,10000.0,100000.0,24252.706715869284,47220.13467173723,0.2559544434761038,0.5279037045976692,0.2556612080143893,0.5325850681224328,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
IVFNSGAII,WFG4,3,4012,10,10000.0,100000.0,23966.134052770096,47011.39501734452,0.286666060968934,0.5206262777997627,0.2507046944939727,0.5279907509626233,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,90000.0
IVFNSGAII,WFG4,3,4013,10,10000.0,100000.0,23877.512251769058,47302.813644303,0.2555645103784379,0.524127408814266,0.2537712147027452,0.5338439176059224,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,90000.0
IVFNSGAII,WFG4,3,4014,10,10000.0,100000.0,23831.574361757386,47332.326002894115,0.2715921773438116,0.5322933482563795,0.252898455543859,0.5322933482563795,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,50000.0
IVFNSGAII,WFG4,3,4015,10,10000.0,100000.0,23281.20675229976,47286.585117816416,0.266403097133608,0.5306106242000184,0.2394255351191996,0.533161343917108,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,50000.0
IVFNSGAII,WFG4,3,4016,10,10000.0,100000.0,24447.61198322423,47223.62384389636,0.2742754130047651,0.5220358709518352,0.2628145392099574,0.5313024175874022,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,80000.0
IVFNSGAII,WFG4,3,4017,10,10000.0,100000.0,23589.73617091071,47335.912933484076,0.2773922191286706,0.528927792248691,0.2504059149067741,0.5327451421348741,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,90000.0
IVFNSGAII,WFG4,3,4018,10,10000.0,100000.0,24414.828016131334,47275.56121638402,0.2565869831119791,0.5293819906884712,0.2565869831119791,0.5334981332859802,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,100000.0
IVFNSGAII,WFG4,3,4019,10,10000.0,100000.0,23734.102788067197,47035.26560402837,0.2611831130048948,0.5253232624341994,0.2534102345164821,0.5286735118388846,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,40000.0
IVFNSGAII,WFG4,3,4020,10,10000.0,100000.0,23969.85096716894,47170.994680378615,0.2762821153796238,0.5269497228117024,0.2586856281653912,0.5327187281160796,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,70000.0
IVFNSGAII,WFG4,3,4021,10,10000.0,100000.0,23441.489775064627,47484.890909110996,0.2605326754530013,0.5244081652629928,0.2525698400263741,0.5306685531389582,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,90000.0
IVFNSGAII,WFG4,3,4022,10,10000.0,100000.0,23963.88304980761,47204.18155741842,0.2675667315592022,0.5281905725537339,0.2522683004405407,0.5314817512218559,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,60000.0
IVFNSGAII,WFG4,3,4023,10,10000.0,100000.0,23961.78315828592,47167.40189326827,0.2546105613576544,0.5332394789094815,0.2494889415686948,0.5335501484020706,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,90000.0
IVFNSGAII,WFG4,3,4024,10,10000.0,100000.0,24061.597398495633,47244.226254105735,0.2628027883629374,0.5271110357412039,0.2542084915536908,0.5291598439200234,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,60000.0
IVFNSGAII,WFG4,3,4025,10,10000.0,100000.0,24158.020767586608,47184.23769362117,0.2641669166565719,0.5263623650217961,0.2521524957652883,0.5307879296725435,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,40000.0
IVFNSGAII,WFG4,3,4026,10,10000.0,100000.0,24055.59575913812,47132.93559400251,0.2729255203577943,0.5173283246980811,0.2474855306341126,0.5294535523757216,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,90000.0
IVFNSGAII,WFG4,3,4027,10,10000.0,100000.0,23757.67735453393,47161.68947693385,0.2590310678579257,0.5283653493107443,0.2508530345778988,0.531656083388721,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,60000.0
IVFNSGAII,WFG4,3,4028,10,10000.0,100000.0,24348.0407265703,46994.114198943265,0.2552150256552319,0.5312362313218605,0.2552150256552319,0.5312362313218605,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,100000.0
IVFNSGAII,WFG4,3,4029,10,10000.0,100000.0,24565.14527535325,46972.9877367943,0.2592483331110679,0.5264548208381438,0.2592483331110679,0.5267365226184968,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,100000.0
IVFNSGAII,WFG4,3,4030,10,10000.0,100000.0,23940.429824516505,47130.45576873857,0.262529288613527,0.5286338808065083,0.256944957879205,0.5294709279956324,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,60000.0
IVFNSGAII,WFG5,2,4001,10,10000.0,100000.0,5870.539433860045,28164.067364945346,0.0648794761324966,0.3130072933836745,0.0646258577479487,0.3131387986188905,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,90000.0
IVFNSGAII,WFG5,2,4002,10,10000.0,100000.0,5889.568296353357,28171.69250841908,0.0652523152525751,0.3126540479997487,0.0649176137989198,0.3131627687422288,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,20000.0
IVFNSGAII,WFG5,2,4003,10,10000.0,100000.0,5864.788967864923,28160.976143894582,0.065364862997949,0.3126918401029758,0.0644796885487277,0.313397122594286,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,90000.0
IVFNSGAII,WFG5,2,4004,10,10000.0,100000.0,5859.372356534968,28168.993842951208,0.064794297568745,0.3130737219656319,0.064551235442541,0.3133265561855074,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,70000.0
IVFNSGAII,WFG5,2,4005,10,10000.0,100000.0,5880.50018086137,28152.837822156325,0.0648225186553822,0.3131134971029543,0.0648225186553822,0.3131134971029543,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,100000.0
IVFNSGAII,WFG5,2,4006,10,10000.0,100000.0,5892.046619766089,28158.354641286765,0.0650870107711718,0.3128514133575745,0.0646724803314121,0.3131079978356134,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,90000.0
IVFNSGAII,WFG5,2,4007,10,10000.0,100000.0,5877.012499158376,28154.498136609658,0.0652861418531896,0.3128242860998941,0.0646044372389799,0.3131156114392276,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,20000.0
IVFNSGAII,WFG5,2,4008,10,10000.0,100000.0,5883.17135873227,28146.422419569833,0.0648688668688031,0.3128132579745919,0.0647282817125689,0.3131897485501844,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
IVFNSGAII,WFG5,2,4009,10,10000.0,100000.0,5871.331053955751,28140.42991641808,0.0650430336325342,0.3130471953036289,0.0647424629460469,0.3130471953036289,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,90000.0
IVFNSGAII,WFG5,2,4010,10,10000.0,100000.0,5888.932427576133,28162.247470592316,0.0653015177869449,0.3128895350485713,0.0648878590052983,0.3131266787960454,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,80000.0
IVFNSGAII,WFG5,2,4011,10,10000.0,100000.0,5861.24380695028,28154.137633442177,0.0650020180586391,0.3124490498835868,0.0647641004790201,0.312903271118103,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
