ivf_algo,base_algo,problem,M,run,n_fe_ivf,n_fe_base,n_fe_common,fe_lost_ivf,fe_lost_base,match_pct
IVFNSGAIII,NSGAIII,WFG9,2,5016,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,WFG9,2,5017,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,WFG9,2,5018,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,WFG9,2,5019,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,WFG9,2,5020,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,WFG9,2,5021,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,WFG9,2,5022,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,WFG9,2,5023,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,WFG9,2,5024,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,WFG9,2,5025,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,WFG9,2,5026,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,WFG9,2,5027,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,WFG9,2,5028,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,WFG9,2,5029,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,WFG9,2,5030,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,WFG9,3,5001,10,10,0,10,10,0.0
IVFNSGAIII,NSGAIII,WFG9,3,5002,10,10,0,10,10,0.0
IVFNSGAIII,NSGAIII,WFG9,3,5003,10,10,1,9,9,10.0
IVFNSGAIII,NSGAIII,WFG9,3,5004,10,10,0,10,10,0.0
IVFNSGAIII,NSGAIII,WFG9,3,5005,10,10,0,10,10,0.0
IVFNSGAIII,NSGAIII,WFG9,3,5006,10,10,0,10,10,0.0
IVFNSGAIII,NSGAIII,WFG9,3,5007,10,10,0,10,10,0.0
IVFNSGAIII,NSGAIII,WFG9,3,5008,10,10,0,10,10,0.0
IVFNSGAIII,NSGAIII,WFG9,3,5009,10,10,0,10,10,0.0
IVFNSGAIII,NSGAIII,WFG9,3,5010,10,10,0,10,10,0.0
IVFNSGAIII,NSGAIII,WFG9,3,5011,10,10,0,10,10,0.0
IVFNSGAIII,NSGAIII,WFG9,3,5012,10,10,0,10,10,0.0
IVFNSGAIII,NSGAIII,WFG9,3,5013,10,10,0,10,10,0.0
IVFNSGAIII,NSGAIII,WFG9,3,5014,10,10,0,10,10,0.0
IVFNSGAIII,NSGAIII,WFG9,3,5015,10,10,0,10,10,0.0
IVFNSGAIII,NSGAIII,WFG9,3,5016,10,10,0,10,10,0.0
IVFNSGAIII,NSGAIII,WFG9,3,5017,10,10,0,10,10,0.0
IVFNSGAIII,NSGAIII,WFG9,3,5018,10,10,0,10,10,0.0
IVFNSGAIII,NSGAIII,WFG9,3,5019,10,10,0,10,10,0.0
IVFNSGAIII,NSGAIII,WFG9,3,5020,10,10,0,10,10,0.0
IVFNSGAIII,NSGAIII,WFG9,3,5021,10,10,0,10,10,0.0
IVFNSGAIII,NSGAIII,WFG9,3,5022,10,10,0,10,10,0.0
IVFNSGAIII,NSGAIII,WFG9,3,5023,10,10,0,10,10,0.0
IVFNSGAIII,NSGAIII,WFG9,3,5024,10,10,0,10,10,0.0
IVFNSGAIII,NSGAIII,WFG9,3,5025,10,10,1,9,9,10.0
IVFNSGAIII,NSGAIII,WFG9,3,5026,10,10,0,10,10,0.0
IVFNSGAIII,NSGAIII,WFG9,3,5027,10,10,0,10,10,0.0
IVFNSGAIII,NSGAIII,WFG9,3,5028,10,10,0,10,10,0.0
IVFNSGAIII,NSGAIII,WFG9,3,5029,10,10,0,10,10,0.0
IVFNSGAIII,NSGAIII,WFG9,3,5030,10,10,0,10,10,0.0
IVFNSGAIII,NSGAIII,ZDT1,2,5001,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT1,2,5002,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT1,2,5003,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT1,2,5004,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT1,2,5005,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT1,2,5006,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT1,2,5007,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT1,2,5008,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT1,2,5009,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT1,2,5010,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT1,2,5011,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT1,2,5012,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT1,2,5013,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT1,2,5014,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT1,2,5015,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT1,2,5016,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT1,2,5017,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT1,2,5018,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT1,2,5019,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT1,2,5020,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT1,2,5021,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT1,2,5022,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT1,2,5023,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT1,2,5024,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT1,2,5025,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT1,2,5026,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT1,2,5027,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT1,2,5028,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT1,2,5029,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT1,2,5030,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT2,2,5001,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT2,2,5002,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT2,2,5003,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT2,2,5004,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT2,2,5005,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT2,2,5006,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT2,2,5007,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT2,2,5008,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT2,2,5009,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT2,2,5010,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT2,2,5011,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT2,2,5012,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT2,2,5013,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT2,2,5014,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT2,2,5015,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT2,2,5016,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT2,2,5017,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT2,2,5018,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT2,2,5019,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT2,2,5020,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT2,2,5021,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT2,2,5022,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT2,2,5023,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT2,2,5024,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT2,2,5025,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT2,2,5026,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT2,2,5027,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT2,2,5028,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT2,2,5029,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT2,2,5030,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT3,2,5001,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT3,2,5002,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT3,2,5003,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT3,2,5004,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT3,2,5005,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT3,2,5006,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT3,2,5007,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT3,2,5008,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT3,2,5009,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT3,2,5010,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT3,2,5011,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT3,2,5012,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT3,2,5013,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT3,2,5014,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT3,2,5015,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT3,2,5016,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT3,2,5017,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT3,2,5018,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT3,2,5019,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT3,2,5020,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT3,2,5021,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT3,2,5022,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT3,2,5023,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT3,2,5024,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT3,2,5025,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT3,2,5026,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT3,2,5027,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT3,2,5028,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT3,2,5029,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT3,2,5030,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT4,2,5001,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT4,2,5002,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT4,2,5003,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT4,2,5004,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT4,2,5005,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT4,2,5006,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT4,2,5007,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT4,2,5008,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT4,2,5009,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT4,2,5010,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT4,2,5011,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT4,2,5012,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT4,2,5013,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT4,2,5014,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT4,2,5015,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT4,2,5016,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT4,2,5017,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT4,2,5018,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT4,2,5019,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT4,2,5020,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT4,2,5021,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT4,2,5022,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT4,2,5023,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT4,2,5024,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT4,2,5025,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT4,2,5026,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT4,2,5027,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT4,2,5028,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT4,2,5029,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT4,2,5030,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT6,2,5001,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT6,2,5002,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT6,2,5003,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT6,2,5004,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT6,2,5005,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT6,2,5006,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT6,2,5007,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT6,2,5008,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT6,2,5009,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT6,2,5010,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT6,2,5011,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT6,2,5012,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT6,2,5013,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT6,2,5014,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT6,2,5015,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT6,2,5016,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT6,2,5017,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT6,2,5018,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT6,2,5019,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT6,2,5020,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT6,2,5021,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT6,2,5022,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT6,2,5023,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT6,2,5024,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT6,2,5025,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT6,2,5026,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT6,2,5027,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT6,2,5028,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT6,2,5029,10,10,10,0,0,100.0
IVFNSGAIII,NSGAIII,ZDT6,2,5030,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ1,2,4001,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ1,2,4002,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ1,2,4003,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ1,2,4004,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ1,2,4005,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ1,2,4006,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ1,2,4007,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ1,2,4008,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ1,2,4009,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ1,2,4010,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ1,2,4011,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ1,2,4012,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ1,2,4013,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ1,2,4014,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ1,2,4015,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ1,2,4016,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ1,2,4017,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ1,2,4018,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ1,2,4019,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ1,2,4020,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ1,2,4021,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ1,2,4022,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ1,2,4023,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ1,2,4024,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ1,2,4025,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ1,2,4026,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ1,2,4027,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ1,2,4028,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ1,2,4029,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ1,2,4030,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ1,3,4001,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ1,3,4002,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ1,3,4003,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ1,3,4004,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ1,3,4005,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ1,3,4006,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ1,3,4007,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ1,3,4008,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ1,3,4009,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ1,3,4010,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ1,3,4011,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ1,3,4012,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ1,3,4013,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ1,3,4014,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ1,3,4015,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ1,3,4016,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ1,3,4017,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ1,3,4018,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ1,3,4019,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ1,3,4020,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ1,3,4021,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ1,3,4022,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ1,3,4023,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ1,3,4024,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ1,3,4025,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ1,3,4026,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ1,3,4027,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ1,3,4028,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ1,3,4029,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ1,3,4030,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ2,2,4001,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ2,2,4002,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ2,2,4003,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ2,2,4004,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ2,2,4005,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ2,2,4006,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ2,2,4007,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ2,2,4008,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ2,2,4009,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ2,2,4010,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ2,2,4011,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ2,2,4012,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ2,2,4013,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ2,2,4014,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ2,2,4015,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ2,2,4016,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ2,2,4017,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ2,2,4018,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ2,2,4019,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ2,2,4020,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ2,2,4021,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ2,2,4022,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ2,2,4023,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ2,2,4024,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ2,2,4025,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ2,2,4026,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ2,2,4027,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ2,2,4028,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ2,2,4029,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ2,2,4030,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ2,3,4001,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ2,3,4002,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ2,3,4003,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ2,3,4004,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ2,3,4005,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ2,3,4006,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ2,3,4007,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ2,3,4008,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ2,3,4009,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ2,3,4010,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ2,3,4011,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ2,3,4012,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ2,3,4013,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ2,3,4014,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ2,3,4015,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ2,3,4016,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ2,3,4017,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ2,3,4018,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ2,3,4019,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ2,3,4020,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ2,3,4021,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ2,3,4022,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ2,3,4023,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ2,3,4024,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ2,3,4025,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ2,3,4026,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ2,3,4027,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ2,3,4028,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ2,3,4029,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ2,3,4030,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ3,2,4001,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ3,2,4002,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ3,2,4003,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ3,2,4004,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ3,2,4005,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ3,2,4006,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ3,2,4007,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ3,2,4008,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ3,2,4009,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ3,2,4010,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ3,2,4011,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ3,2,4012,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ3,2,4013,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ3,2,4014,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ3,2,4015,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ3,2,4016,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ3,2,4017,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ3,2,4018,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ3,2,4019,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ3,2,4020,10,10,10,0,0,100.0
IVFNSGAII,NSGAII,DTLZ3,2,4021,10,10,10,0,0,100.0
