Algorithm,IGD
NSGAIII,0.0374582564697893
NSGAIII,0.03723887071156647
NSGAIII,0.03761597711755567
NSGAIII,0.03739407197452946
NSGAIII,0.0374208184697428
NSGAIII,0.03725809412543107
NSGAIII,0.03777291210494823
NSGAIII,0.03723859505587116
NSGAIII,0.03735081571652353
NSGAIII,0.03723859505587116
NSGAIII,0.03743242238971953
NSGAIII,0.03734648480902671
NSGAIII,0.03735412643622376
NSGAIII,0.03725666753103597
NSGAIII,0.03723859505587116
NSGAIII,0.03725132585146599
NSGAIII,0.03741991611650033
NSGAIII,0.03740240697276075
NSGAIII,0.03734831800498068
NSGAIII,0.03741785575722619
NSGAIII,0.037455419690447744
NSGAIII,0.03739760695213307
NSGAIII,0.03735986729634926
NSGAIII,0.03741164850176983
NSGAIII,0.03723859525749799
NSGAIII,0.0373994420087694
NSGAIII,0.03743033456227608
NSGAIII,0.03732795129236789
NSGAIII,0.03723859505587116
NSGAIII,0.03739555783367728
NSGAIII,0.0373748424335122
NSGAIII,0.03740825866718526
NSGAIII,0.03723928119903083
NSGAIII,0.03739882565614926
NSGAIII,0.03740372299846948
NSGAIII,0.03733242102181812
NSGAIII,0.037239103684327694
NSGAIII,0.037405909363258806
NSGAIII,0.037404335108516144
NSGAIII,0.03723859505587116
NSGAIII,0.03723859505587116
NSGAIII,0.03730465844004201
NSGAIII,0.03728106489994953
NSGAIII,0.037348604244677175
NSGAIII,0.03741470404274188
NSGAIII,0.03723859505587116
NSGAIII,0.037363388537416733
NSGAIII,0.03742485213070685
NSGAIII,0.03725822910064271
NSGAIII,0.03798870134512599
NSGAIII,0.037325049207580334
NSGAIII,0.037360017073950244
NSGAIII,0.03725383296797378
NSGAIII,0.03723859505587116
NSGAIII,0.03738650441878636
NSGAIII,0.03764020520968673
NSGAIII,0.037580802377603285
NSGAIII,0.03769096962109955
NSGAIII,0.037382852205829174
NSGAIII,0.03743189129896643
NSGAIII,0.037239648670583214
NSGAIII,0.03723859505587116
NSGAIII,0.03737657972206548
NSGAIII,0.03736420025800014
NSGAIII,0.0373664727303682
NSGAIII,0.03723859505587116
NSGAIII,0.03742515551338152
NSGAIII,0.03724060427084026
NSGAIII,0.03723859505587116
NSGAIII,0.03827069977456326
NSGAIII,0.03735250744692947
NSGAIII,0.03723859505587116
NSGAIII,0.03723859505587116
NSGAIII,0.037300530408064025
NSGAIII,0.037332473605101085
NSGAIII,0.03740127197309071
NSGAIII,0.03742763384686159
NSGAIII,0.0376379569556738
NSGAIII,0.03736153365386238
NSGAIII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
