Grupo,Algoritmo,Problema,Run,M,D,arquivo_original,IGD,runtime,HV,Spread,IGDp,Spacing
DTLZ,IVFSPEA2,DTLZ1,24,M3,D7,IVFSPEA2_DTLZ1_M3_D7_24.mat,0.0201777322090443,22.082988000000025,0.842459596270004,,,
DTLZ,IVFSPEA2,DTLZ1,24,M2,D6,IVFSPEA2_DTLZ1_M2_D6_24.mat,0.0018316636115298,10.17671699999999,0.5823390192023632,0.097370246397129,0.001342429306703,0.0010908573279673
DTLZ,IVFSPEA2,DTLZ1,25,M3,D7,IVFSPEA2_DTLZ1_M3_D7_25.mat,0.0201320461849387,21.246027999999992,0.842784566542933,,,
DTLZ,IVFSPEA2,DTLZ1,25,M2,D6,IVFSPEA2_DTLZ1_M2_D6_25.mat,0.0018166317230875,10.238356999999992,0.582500458908781,0.0863244861035859,0.0012934838266915,0.001012719133942
DTLZ,IVFSPEA2,DTLZ1,26,M2,D6,IVFSPEA2_DTLZ1_M2_D6_26.mat,0.0018273755593412,10.531245999999996,0.5822557370929824,0.1040411854075658,0.0013678358398112,0.0012749234478883
DTLZ,IVFSPEA2,DTLZ1,26,M3,D7,IVFSPEA2_DTLZ1_M3_D7_26.mat,0.0202968506248883,21.620940999999984,0.841854346625125,,,
DTLZ,IVFSPEA2,DTLZ1,27,M2,D6,IVFSPEA2_DTLZ1_M2_D6_27.mat,0.0018309439464214,10.651124999999997,0.5822293540894349,0.0954777462467726,0.0013758404689368,0.0010952140780993
DTLZ,IVFSPEA2,DTLZ1,27,M3,D7,IVFSPEA2_DTLZ1_M3_D7_27.mat,0.0202641452951766,21.315383999999984,0.842408245285161,,,
DTLZ,IVFSPEA2,DTLZ1,28,M3,D7,IVFSPEA2_DTLZ1_M3_D7_28.mat,0.0202119025077424,21.825437,0.841976889071609,,,
DTLZ,IVFSPEA2,DTLZ1,28,M2,D6,IVFSPEA2_DTLZ1_M2_D6_28.mat,0.0018149892035732,9.88757200000001,0.5825225587778966,0.0943164398292776,0.0012867955873818,0.0011052335927418
DTLZ,IVFSPEA2,DTLZ1,29,M2,D6,IVFSPEA2_DTLZ1_M2_D6_29.mat,0.001828481255189,10.538254000000007,0.5824621051481476,0.1013959319566598,0.001305129941545,0.0014089528262713
DTLZ,IVFSPEA2,DTLZ1,29,M3,D7,IVFSPEA2_DTLZ1_M3_D7_29.mat,0.0201037535946817,20.75738199999999,0.842223050246317,,,
DTLZ,IVFSPEA2,DTLZ1,30,M3,D7,IVFSPEA2_DTLZ1_M3_D7_30.mat,0.0200428201312965,22.341091000000013,0.842742700992154,,,
DTLZ,IVFSPEA2,DTLZ1,30,M2,D6,IVFSPEA2_DTLZ1_M2_D6_30.mat,0.0018215627586128,10.672626999999997,0.582479920116342,0.1052456296038884,0.0012996971673603,0.0012452529092529
