Grupo,Algoritmo,Problema,Run,M,D,arquivo_original,IGD,runtime,HV,Spread,IGDp,Spacing
DTLZ,SPEA2SDE,DTLZ5,13,M2,D11,SPEA2SDE_DTLZ5_M2_D11_13.mat,0.0107423424455025,12.901912,0.346830188076336,0.61422168853578,0.0025217694045899,0.0172301644589157
DTLZ,SPEA2SDE,DTLZ5,14,M2,D11,SPEA2SDE_DTLZ5_M2_D11_14.mat,0.0085179279022791,13.01706,0.347196799910087,0.594192822488939,0.0021982776104085,0.0138752217726659
DTLZ,SPEA2SDE,DTLZ5,15,M2,D11,SPEA2SDE_DTLZ5_M2_D11_15.mat,0.0100182382307513,12.914886,0.347087794702041,0.619897779164712,0.0023161822296702,0.0170221043348797
DTLZ,SPEA2SDE,DTLZ5,16,M2,D11,SPEA2SDE_DTLZ5_M2_D11_16.mat,0.0088186353297736,12.828232,0.347170172262628,0.599487508929621,0.0022539053653586,0.015450963816785
DTLZ,SPEA2SDE,DTLZ5,17,M2,D11,SPEA2SDE_DTLZ5_M2_D11_17.mat,0.0118052202838096,13.026604,0.346884957261126,0.590986309387116,0.0024960505235075,0.0193233948877907
DTLZ,SPEA2SDE,DTLZ5,18,M2,D11,SPEA2SDE_DTLZ5_M2_D11_18.mat,0.0099686890960138,12.914082,0.347136830517842,0.560658620463364,0.0022325721063839,0.0168582212770529
DTLZ,SPEA2SDE,DTLZ5,19,M2,D11,SPEA2SDE_DTLZ5_M2_D11_19.mat,0.0102417413394416,12.899815,0.347089781625381,0.585031641259093,0.0022834853050769,0.017131857390022
DTLZ,SPEA2SDE,DTLZ5,20,M2,D11,SPEA2SDE_DTLZ5_M2_D11_20.mat,0.0088257014983967,12.946581,0.347298245327298,0.540426734988497,0.0021449458675627,0.0151354782668117
DTLZ,SPEA2SDE,DTLZ5,21,M2,D11,SPEA2SDE_DTLZ5_M2_D11_21.mat,0.0111475615909624,12.811664,0.346853302631804,0.578281004340215,0.0025100389250537,0.0176800075759323
DTLZ,SPEA2SDE,DTLZ5,22,M2,D11,SPEA2SDE_DTLZ5_M2_D11_22.mat,0.0090727480312268,12.996757,0.347150585044583,0.577875120674285,0.0022470301652334,0.0154813200677392
DTLZ,SPEA2SDE,DTLZ5,23,M2,D11,SPEA2SDE_DTLZ5_M2_D11_23.mat,0.0093425873515218,13.055697,0.347200799718378,0.56326373424558,0.0022064672513864,0.0154308373977063
DTLZ,SPEA2SDE,DTLZ5,24,M2,D11,SPEA2SDE_DTLZ5_M2_D11_24.mat,0.0092790242182436,12.952432,0.347054747744482,0.608807060903157,0.0023148869518553,0.0155546690307768
DTLZ,SPEA2SDE,DTLZ5,25,M2,D11,SPEA2SDE_DTLZ5_M2_D11_25.mat,0.008188446094234,13.031369,0.347164648407441,0.584609920816887,0.0022269393074095,0.0136425776558439
DTLZ,SPEA2SDE,DTLZ5,26,M2,D11,SPEA2SDE_DTLZ5_M2_D11_26.mat,0.0108685768839743,13.087769,0.347048938087839,0.603244530518592,0.0023867185329927,0.0177968625679486
DTLZ,SPEA2SDE,DTLZ5,27,M2,D11,SPEA2SDE_DTLZ5_M2_D11_27.mat,0.0084641599590292,12.995775,0.347182990184493,0.540752997498017,0.0022202261981807,0.0137637305620707
DTLZ,SPEA2SDE,DTLZ5,28,M2,D11,SPEA2SDE_DTLZ5_M2_D11_28.mat,0.0117193522055442,13.116453,0.347015882751339,0.603679464930214,0.002392773871476,0.0197414391825076
DTLZ,SPEA2SDE,DTLZ5,29,M2,D11,SPEA2SDE_DTLZ5_M2_D11_29.mat,0.0115722159130747,12.958947,0.346997627897304,0.619446183832325,0.0024013658089489,0.0193828208860184
DTLZ,SPEA2SDE,DTLZ5,30,M2,D11,SPEA2SDE_DTLZ5_M2_D11_30.mat,0.0103926825376058,12.955741,0.347230173242581,0.539984312470038,0.0022432359682977,0.017988556818024
DTLZ,SPEA2SDE,DTLZ5,31,M2,D11,SPEA2SDE_DTLZ5_M2_D11_31.mat,0.008976033230891,12.864327,0.347246290562521,0.56276010382934,0.0021853749377992,0.0156634132101347
DTLZ,SPEA2SDE,DTLZ5,32,M2,D11,SPEA2SDE_DTLZ5_M2_D11_32.mat,0.0087334890376388,12.923212,0.347067818760336,0.568676520614126,0.0023021985789434,0.0145969729529906
DTLZ,SPEA2SDE,DTLZ5,33,M2,D11,SPEA2SDE_DTLZ5_M2_D11_33.mat,0.0089406390772518,13.064003,0.347235978500128,0.588167776494764,0.0022079645040263,0.0149262884739266
DTLZ,SPEA2SDE,DTLZ5,34,M2,D11,SPEA2SDE_DTLZ5_M2_D11_34.mat,0.0100625918077043,12.973339,0.3468583919976,0.599805359827321,0.0025087616644035,0.0164025467212229
DTLZ,SPEA2SDE,DTLZ5,35,M2,D11,SPEA2SDE_DTLZ5_M2_D11_35.mat,0.0099335188625464,12.924101,0.347224519730084,0.581710873699403,0.0022227034834241,0.0169005070967279
DTLZ,SPEA2SDE,DTLZ5,36,M2,D11,SPEA2SDE_DTLZ5_M2_D11_36.mat,0.0118577547337263,12.993913,0.346939321734211,0.581581111798487,0.0024665445050259,0.0197186343070295
DTLZ,SPEA2SDE,DTLZ5,37,M2,D11,SPEA2SDE_DTLZ5_M2_D11_37.mat,0.0115892527257248,12.972603,0.346994312230987,0.604900776419422,0.0024087524623202,0.019358777624419
DTLZ,SPEA2SDE,DTLZ5,38,M2,D11,SPEA2SDE_DTLZ5_M2_D11_38.mat,0.0117232042541647,12.82347,0.347035674992551,0.631286358499722,0.0024052508058983,0.0198416167975017
DTLZ,SPEA2SDE,DTLZ5,39,M2,D11,SPEA2SDE_DTLZ5_M2_D11_39.mat,0.0099859886538327,12.838728,0.347182258158673,0.572242501243437,0.0022513830878337,0.0171270367071467
DTLZ,SPEA2SDE,DTLZ5,40,M2,D11,SPEA2SDE_DTLZ5_M2_D11_40.mat,0.0101748782586905,12.90454,0.347124078151754,0.558788395608767,0.0023173480245561,0.0167140678853553
DTLZ,SPEA2SDE,DTLZ5,41,M2,D11,SPEA2SDE_DTLZ5_M2_D11_41.mat,0.009434180759036,12.903402,0.347095626298741,0.613910957287023,0.0022926661978478,0.0161336656374788
DTLZ,SPEA2SDE,DTLZ5,42,M2,D11,SPEA2SDE_DTLZ5_M2_D11_42.mat,0.0097425683087898,12.933051,0.347106846208958,0.605625588546379,0.0023318223190564,0.0171664141240961
DTLZ,SPEA2SDE,DTLZ5,43,M2,D11,SPEA2SDE_DTLZ5_M2_D11_43.mat,0.0094395147301414,12.96351,0.346926014203086,0.567791155402622,0.0024486311850006,0.0160974131728574
DTLZ,SPEA2SDE,DTLZ5,44,M2,D11,SPEA2SDE_DTLZ5_M2_D11_44.mat,0.0126435636040094,12.847314,0.347001291851637,0.582679319499056,0.0024463250965403,0.0210161901048568
DTLZ,SPEA2SDE,DTLZ5,45,M2,D11,SPEA2SDE_DTLZ5_M2_D11_45.mat,0.0092349808388092,12.985287,0.347209236283496,0.621914631555664,0.0022251124080552,0.0160684296601049
DTLZ,SPEA2SDE,DTLZ5,46,M2,D11,SPEA2SDE_DTLZ5_M2_D11_46.mat,0.009551089256044,12.949448,0.347043572295888,0.624404692694384,0.002349843022624,0.0155590327168806
DTLZ,SPEA2SDE,DTLZ5,47,M2,D11,SPEA2SDE_DTLZ5_M2_D11_47.mat,0.0120927790596131,12.986303,0.346883830695083,0.673219007777518,0.0024967493542522,0.0202211528500012
DTLZ,SPEA2SDE,DTLZ5,48,M2,D11,SPEA2SDE_DTLZ5_M2_D11_48.mat,0.0090592903124779,12.914352,0.347174898282049,0.659658485054429,0.0022436654944207,0.0163049417429787
DTLZ,SPEA2SDE,DTLZ5,49,M2,D11,SPEA2SDE_DTLZ5_M2_D11_49.mat,0.0097690780847701,13.046553,0.346910222596289,0.630282064571728,0.0024303484179337,0.0168529518341362
DTLZ,SPEA2SDE,DTLZ5,50,M2,D11,SPEA2SDE_DTLZ5_M2_D11_50.mat,0.0092735918602276,12.786397,0.34713993443102,0.55520764169764,0.0022828720999286,0.0161207851302928
DTLZ,SPEA2SDE,DTLZ5,51,M2,D11,SPEA2SDE_DTLZ5_M2_D11_51.mat,0.0092563182235061,13.044418,0.347222368217605,0.60989183552225,0.0022219337618229,0.0162973732141829
DTLZ,SPEA2SDE,DTLZ5,52,M2,D11,SPEA2SDE_DTLZ5_M2_D11_52.mat,0.011185054221395,13.009671,0.347138795836025,0.550897190184379,0.002316046001328,0.018648045086037
DTLZ,SPEA2SDE,DTLZ5,53,M2,D11,SPEA2SDE_DTLZ5_M2_D11_53.mat,0.0101065165519137,12.884091,0.34684304973913,0.622083722420456,0.0024886558071653,0.0165586772042843
DTLZ,SPEA2SDE,DTLZ5,54,M2,D11,SPEA2SDE_DTLZ5_M2_D11_54.mat,0.0107781502655536,12.893862,0.346999001008465,0.654527720214815,0.0023900691012792,0.0185580401899354
DTLZ,SPEA2SDE,DTLZ5,55,M2,D11,SPEA2SDE_DTLZ5_M2_D11_55.mat,0.0111714417353941,12.915323,0.346967539318326,0.609659730738061,0.0024226306970789,0.018293273800776
DTLZ,SPEA2SDE,DTLZ5,56,M2,D11,SPEA2SDE_DTLZ5_M2_D11_56.mat,0.009729037915234,13.025354,0.347105709357144,0.617162506476846,0.0022998578528804,0.0169900493874386
DTLZ,SPEA2SDE,DTLZ5,57,M2,D11,SPEA2SDE_DTLZ5_M2_D11_57.mat,0.0118702037716875,12.867559,0.346887822216346,0.587442843642753,0.0024725282864353,0.0196828641006919
DTLZ,SPEA2SDE,DTLZ5,58,M2,D11,SPEA2SDE_DTLZ5_M2_D11_58.mat,0.0105332706121649,12.895501,0.347206479585895,0.573426143652788,0.0022391962181818,0.0179699194846271
DTLZ,SPEA2SDE,DTLZ5,59,M2,D11,SPEA2SDE_DTLZ5_M2_D11_59.mat,0.0102619960879005,13.012423,0.346970830576617,0.614400377288668,0.0024040607201514,0.0168741335444673
DTLZ,SPEA2SDE,DTLZ5,60,M2,D11,SPEA2SDE_DTLZ5_M2_D11_60.mat,0.0102677977014218,12.881136,0.346807606852888,0.62547633058766,0.002487979766247,0.0167056559359596
DTLZ,AGEMOEAII,DTLZ6,1,M2,D11,AGEMOEAII_DTLZ6_M2_D11_1.mat,0.00442362202787688,28.043701,0.347228470871617,NaN,NaN,NaN
DTLZ,AGEMOEAII,DTLZ6,2,M2,D11,AGEMOEAII_DTLZ6_M2_D11_2.mat,0.0045199977341844,24.700218,0.347243277132984,NaN,NaN,NaN
DTLZ,AGEMOEAII,DTLZ6,3,M2,D11,AGEMOEAII_DTLZ6_M2_D11_3.mat,0.00445330236341318,27.679974,0.347265488481599,NaN,NaN,NaN
DTLZ,AGEMOEAII,DTLZ6,4,M2,D11,AGEMOEAII_DTLZ6_M2_D11_4.mat,0.00445077896190061,33.076646,0.347252533967126,NaN,NaN,NaN
DTLZ,AGEMOEAII,DTLZ6,5,M2,D11,AGEMOEAII_DTLZ6_M2_D11_5.mat,0.0044684693707062,24.065671,0.347280450130498,NaN,NaN,NaN
DTLZ,AGEMOEAII,DTLZ6,6,M2,D11,AGEMOEAII_DTLZ6_M2_D11_6.mat,0.00447371084960132,27.50895,0.347275168050575,NaN,NaN,NaN
DTLZ,AGEMOEAII,DTLZ6,7,M2,D11,AGEMOEAII_DTLZ6_M2_D11_7.mat,0.00453554974373745,22.295153,0.34728496408217,NaN,NaN,NaN
DTLZ,AGEMOEAII,DTLZ6,8,M2,D11,AGEMOEAII_DTLZ6_M2_D11_8.mat,0.00441127607653107,26.179477,0.347203767955241,NaN,NaN,NaN
DTLZ,AGEMOEAII,DTLZ6,9,M2,D11,AGEMOEAII_DTLZ6_M2_D11_9.mat,0.00445739000669853,25.430309,0.347270095520074,NaN,NaN,NaN
DTLZ,AGEMOEAII,DTLZ6,10,M2,D11,AGEMOEAII_DTLZ6_M2_D11_10.mat,0.00447636002195247,29.290564,0.347276489486236,NaN,NaN,NaN
DTLZ,AGEMOEAII,DTLZ6,11,M2,D11,AGEMOEAII_DTLZ6_M2_D11_11.mat,0.00449599616027788,24.495146,0.347344455871027,NaN,NaN,NaN
DTLZ,AGEMOEAII,DTLZ6,12,M2,D11,AGEMOEAII_DTLZ6_M2_D11_12.mat,0.00450372086314806,26.138191,0.347254087462423,NaN,NaN,NaN
DTLZ,AGEMOEAII,DTLZ6,13,M2,D11,AGEMOEAII_DTLZ6_M2_D11_13.mat,0.00443166315570586,30.95292,0.347223867118321,NaN,NaN,NaN
DTLZ,AGEMOEAII,DTLZ6,14,M2,D11,AGEMOEAII_DTLZ6_M2_D11_14.mat,0.00447468796662028,27.164569,0.347291739143284,NaN,NaN,NaN
DTLZ,AGEMOEAII,DTLZ6,15,M2,D11,AGEMOEAII_DTLZ6_M2_D11_15.mat,0.0045266923125822,21.482653,0.347260823284547,NaN,NaN,NaN
DTLZ,AGEMOEAII,DTLZ6,16,M2,D11,AGEMOEAII_DTLZ6_M2_D11_16.mat,0.00443999877581136,31.650539,0.347260897174399,NaN,NaN,NaN
DTLZ,AGEMOEAII,DTLZ6,17,M2,D11,AGEMOEAII_DTLZ6_M2_D11_17.mat,0.00438227501568665,31.504049,0.347143236752226,NaN,NaN,NaN
DTLZ,AGEMOEAII,DTLZ6,18,M2,D11,AGEMOEAII_DTLZ6_M2_D11_18.mat,0.00445899529595642,31.4916719999999,0.347274693535248,NaN,NaN,NaN
DTLZ,AGEMOEAII,DTLZ6,19,M2,D11,AGEMOEAII_DTLZ6_M2_D11_19.mat,0.00447085202936108,32.650692,0.34726214086629,NaN,NaN,NaN
DTLZ,AGEMOEAII,DTLZ6,20,M2,D11,AGEMOEAII_DTLZ6_M2_D11_20.mat,0.00445634076535382,32.914525,0.347256467883825,NaN,NaN,NaN
DTLZ,AGEMOEAII,DTLZ6,21,M2,D11,AGEMOEAII_DTLZ6_M2_D11_21.mat,0.00445553988591836,30.753009,0.347266672160054,NaN,NaN,NaN
DTLZ,AGEMOEAII,DTLZ6,22,M2,D11,AGEMOEAII_DTLZ6_M2_D11_22.mat,0.00442660182567003,29.773816,0.347214824551936,NaN,NaN,NaN
DTLZ,AGEMOEAII,DTLZ6,23,M2,D11,AGEMOEAII_DTLZ6_M2_D11_23.mat,0.00440786493371844,28.933345,0.347175321704771,NaN,NaN,NaN
DTLZ,AGEMOEAII,DTLZ6,24,M2,D11,AGEMOEAII_DTLZ6_M2_D11_24.mat,0.00448409285659564,30.485418,0.347231059729488,NaN,NaN,NaN
DTLZ,AGEMOEAII,DTLZ6,25,M2,D11,AGEMOEAII_DTLZ6_M2_D11_25.mat,0.00450416088569986,25.343878,0.34737356433657,NaN,NaN,NaN
DTLZ,AGEMOEAII,DTLZ6,26,M2,D11,AGEMOEAII_DTLZ6_M2_D11_26.mat,0.00442010386301924,26.795515,0.347204252472435,NaN,NaN,NaN
DTLZ,AGEMOEAII,DTLZ6,27,M2,D11,AGEMOEAII_DTLZ6_M2_D11_27.mat,0.00453592273943619,30.185984,0.347350325289281,NaN,NaN,NaN
DTLZ,AGEMOEAII,DTLZ6,28,M2,D11,AGEMOEAII_DTLZ6_M2_D11_28.mat,0.00451649161914934,23.063164,0.347349275793545,NaN,NaN,NaN
DTLZ,AGEMOEAII,DTLZ6,29,M2,D11,AGEMOEAII_DTLZ6_M2_D11_29.mat,0.00446340432669768,31.868865,0.347276062965174,NaN,NaN,NaN
DTLZ,AGEMOEAII,DTLZ6,30,M2,D11,AGEMOEAII_DTLZ6_M2_D11_30.mat,0.00448489494282099,30.882067,0.347222579010932,NaN,NaN,NaN
DTLZ,AGEMOEAII,DTLZ6,31,M2,D11,AGEMOEAII_DTLZ6_M2_D11_31.mat,0.00450870955849412,25.172475,0.347367197158852,NaN,NaN,NaN
DTLZ,AGEMOEAII,DTLZ6,32,M2,D11,AGEMOEAII_DTLZ6_M2_D11_32.mat,0.00456909888234992,28.284566,0.347335929274602,NaN,NaN,NaN
DTLZ,AGEMOEAII,DTLZ6,33,M2,D11,AGEMOEAII_DTLZ6_M2_D11_33.mat,0.00447962072406669,28.688958,0.347327167785866,NaN,NaN,NaN
DTLZ,AGEMOEAII,DTLZ6,34,M2,D11,AGEMOEAII_DTLZ6_M2_D11_34.mat,0.00443771756951017,28.775733,0.347228232654498,NaN,NaN,NaN
DTLZ,AGEMOEAII,DTLZ6,35,M2,D11,AGEMOEAII_DTLZ6_M2_D11_35.mat,0.00448866701482688,23.468628,0.347318576076095,NaN,NaN,NaN
DTLZ,AGEMOEAII,DTLZ6,36,M2,D11,AGEMOEAII_DTLZ6_M2_D11_36.mat,0.00445278023922881,23.454545,0.347260874971409,NaN,NaN,NaN
DTLZ,AGEMOEAII,DTLZ6,37,M2,D11,AGEMOEAII_DTLZ6_M2_D11_37.mat,0.00451344487546235,29.459918,0.347156053919187,NaN,NaN,NaN
DTLZ,AGEMOEAII,DTLZ6,38,M2,D11,AGEMOEAII_DTLZ6_M2_D11_38.mat,0.00444154576725413,25.629627,0.347253527223418,NaN,NaN,NaN
DTLZ,AGEMOEAII,DTLZ6,39,M2,D11,AGEMOEAII_DTLZ6_M2_D11_39.mat,0.00441606825837112,25.918561,0.347183617846814,NaN,NaN,NaN
DTLZ,AGEMOEAII,DTLZ6,40,M2,D11,AGEMOEAII_DTLZ6_M2_D11_40.mat,0.00445795247948229,34.826069,0.34718108444682,NaN,NaN,NaN
DTLZ,AGEMOEAII,DTLZ6,41,M2,D11,AGEMOEAII_DTLZ6_M2_D11_41.mat,0.00447233506815696,25.998163,0.347265475194803,NaN,NaN,NaN
DTLZ,AGEMOEAII,DTLZ6,42,M2,D11,AGEMOEAII_DTLZ6_M2_D11_42.mat,0.00441677923888328,24.430807,0.347184438625929,NaN,NaN,NaN
DTLZ,AGEMOEAII,DTLZ6,43,M2,D11,AGEMOEAII_DTLZ6_M2_D11_43.mat,0.0044237561542792,30.125665,0.347196925386718,NaN,NaN,NaN
DTLZ,AGEMOEAII,DTLZ6,44,M2,D11,AGEMOEAII_DTLZ6_M2_D11_44.mat,0.00449037462347472,26.464568,0.347235622584863,NaN,NaN,NaN
DTLZ,AGEMOEAII,DTLZ6,45,M2,D11,AGEMOEAII_DTLZ6_M2_D11_45.mat,0.00443667672404138,28.848176,0.347228741921474,NaN,NaN,NaN
DTLZ,AGEMOEAII,DTLZ6,46,M2,D11,AGEMOEAII_DTLZ6_M2_D11_46.mat,0.00449965970775968,32.025985,0.347231559455626,NaN,NaN,NaN
DTLZ,AGEMOEAII,DTLZ6,47,M2,D11,AGEMOEAII_DTLZ6_M2_D11_47.mat,0.00449130196416059,32.741924,0.347335208467905,NaN,NaN,NaN
DTLZ,AGEMOEAII,DTLZ6,48,M2,D11,AGEMOEAII_DTLZ6_M2_D11_48.mat,0.00450530241504257,23.610184,0.347319046041467,NaN,NaN,NaN
DTLZ,AGEMOEAII,DTLZ6,49,M2,D11,AGEMOEAII_DTLZ6_M2_D11_49.mat,0.00443661556560934,30.146238,0.347235500061152,NaN,NaN,NaN
DTLZ,AGEMOEAII,DTLZ6,50,M2,D11,AGEMOEAII_DTLZ6_M2_D11_50.mat,0.00444347393207642,23.90131,0.347226909983878,NaN,NaN,NaN
DTLZ,AGEMOEAII,DTLZ6,51,M2,D11,AGEMOEAII_DTLZ6_M2_D11_51.mat,0.00441596198069351,29.327694,0.347213855786792,NaN,NaN,NaN
DTLZ,AGEMOEAII,DTLZ6,52,M2,D11,AGEMOEAII_DTLZ6_M2_D11_52.mat,0.0044429230213315,30.184867,0.347257430032705,NaN,NaN,NaN
DTLZ,AGEMOEAII,DTLZ6,53,M2,D11,AGEMOEAII_DTLZ6_M2_D11_53.mat,0.00449291450537507,27.936005,0.347205275651984,NaN,NaN,NaN
DTLZ,AGEMOEAII,DTLZ6,54,M2,D11,AGEMOEAII_DTLZ6_M2_D11_54.mat,0.00445568984016079,29.980573,0.34726566838312,NaN,NaN,NaN
DTLZ,AGEMOEAII,DTLZ6,55,M2,D11,AGEMOEAII_DTLZ6_M2_D11_55.mat,0.00450812542425696,23.460873,0.347352651887715,NaN,NaN,NaN
DTLZ,AGEMOEAII,DTLZ6,56,M2,D11,AGEMOEAII_DTLZ6_M2_D11_56.mat,0.00447663466234449,26.102085,0.347321813741226,NaN,NaN,NaN
DTLZ,AGEMOEAII,DTLZ6,57,M2,D11,AGEMOEAII_DTLZ6_M2_D11_57.mat,0.00445412575385289,27.351125,0.347271581799933,NaN,NaN,NaN
DTLZ,AGEMOEAII,DTLZ6,58,M2,D11,AGEMOEAII_DTLZ6_M2_D11_58.mat,0.004429955334623,26.448479,0.347224842087299,NaN,NaN,NaN
DTLZ,AGEMOEAII,DTLZ6,59,M2,D11,AGEMOEAII_DTLZ6_M2_D11_59.mat,0.00443628590236319,25.227526,0.347231645320164,NaN,NaN,NaN
DTLZ,AGEMOEAII,DTLZ6,60,M2,D11,AGEMOEAII_DTLZ6_M2_D11_60.mat,0.00445377205286605,30.844002,0.347232620864933,NaN,NaN,NaN
DTLZ,ARMOEA,DTLZ6,1,M2,D11,ARMOEA_DTLZ6_M2_D11_1.mat,0.00396600172015412,20.759891,0.347215141343414,NaN,NaN,NaN
DTLZ,ARMOEA,DTLZ6,2,M2,D11,ARMOEA_DTLZ6_M2_D11_2.mat,0.00396634740202356,19.519368,0.347215102736059,NaN,NaN,NaN
DTLZ,ARMOEA,DTLZ6,3,M2,D11,ARMOEA_DTLZ6_M2_D11_3.mat,0.00396619536019255,19.529274,0.347215130271697,NaN,NaN,NaN
DTLZ,ARMOEA,DTLZ6,4,M2,D11,ARMOEA_DTLZ6_M2_D11_4.mat,0.00396610356326772,20.112338,0.347215162570424,NaN,NaN,NaN
DTLZ,ARMOEA,DTLZ6,5,M2,D11,ARMOEA_DTLZ6_M2_D11_5.mat,0.00396603167113452,20.166588,0.347215145650572,NaN,NaN,NaN
DTLZ,ARMOEA,DTLZ6,6,M2,D11,ARMOEA_DTLZ6_M2_D11_6.mat,0.00396604254649108,19.727355,0.347215152942423,NaN,NaN,NaN
DTLZ,ARMOEA,DTLZ6,7,M2,D11,ARMOEA_DTLZ6_M2_D11_7.mat,0.00396639572269891,19.879947,0.347215044284445,NaN,NaN,NaN
DTLZ,ARMOEA,DTLZ6,8,M2,D11,ARMOEA_DTLZ6_M2_D11_8.mat,0.00396602013895371,20.697885,0.347215200654903,NaN,NaN,NaN
DTLZ,ARMOEA,DTLZ6,9,M2,D11,ARMOEA_DTLZ6_M2_D11_9.mat,0.00396604200324502,20.347666,0.347215129314355,NaN,NaN,NaN
DTLZ,ARMOEA,DTLZ6,10,M2,D11,ARMOEA_DTLZ6_M2_D11_10.mat,0.00396616911234831,20.809883,0.347215201887469,NaN,NaN,NaN
DTLZ,ARMOEA,DTLZ6,11,M2,D11,ARMOEA_DTLZ6_M2_D11_11.mat,0.00396604871256751,20.187466,0.34721518835635,NaN,NaN,NaN
DTLZ,ARMOEA,DTLZ6,12,M2,D11,ARMOEA_DTLZ6_M2_D11_12.mat,0.0039660503026035,20.410842,0.347215146813472,NaN,NaN,NaN
DTLZ,ARMOEA,DTLZ6,13,M2,D11,ARMOEA_DTLZ6_M2_D11_13.mat,0.00396605538805321,20.411161,0.347215123571716,NaN,NaN,NaN
DTLZ,ARMOEA,DTLZ6,14,M2,D11,ARMOEA_DTLZ6_M2_D11_14.mat,0.00396602435467322,20.190303,0.347215140914892,NaN,NaN,NaN
DTLZ,ARMOEA,DTLZ6,15,M2,D11,ARMOEA_DTLZ6_M2_D11_15.mat,0.00396603021705923,20.830941,0.347215116060877,NaN,NaN,NaN
DTLZ,ARMOEA,DTLZ6,16,M2,D11,ARMOEA_DTLZ6_M2_D11_16.mat,0.00396599173851261,20.240594,0.347215175391651,NaN,NaN,NaN
DTLZ,ARMOEA,DTLZ6,17,M2,D11,ARMOEA_DTLZ6_M2_D11_17.mat,0.00396600650256244,20.384653,0.347215147627344,NaN,NaN,NaN
DTLZ,ARMOEA,DTLZ6,18,M2,D11,ARMOEA_DTLZ6_M2_D11_18.mat,0.00396610662809129,20.693627,0.347215169333266,NaN,NaN,NaN
DTLZ,ARMOEA,DTLZ6,19,M2,D11,ARMOEA_DTLZ6_M2_D11_19.mat,0.00396611478628798,20.874031,0.347215132825314,NaN,NaN,NaN
DTLZ,ARMOEA,DTLZ6,20,M2,D11,ARMOEA_DTLZ6_M2_D11_20.mat,0.00396608795289042,20.568272,0.347215137115783,NaN,NaN,NaN
DTLZ,ARMOEA,DTLZ6,21,M2,D11,ARMOEA_DTLZ6_M2_D11_21.mat,0.00396608426803991,20.399975,0.347215159434728,NaN,NaN,NaN
DTLZ,ARMOEA,DTLZ6,22,M2,D11,ARMOEA_DTLZ6_M2_D11_22.mat,0.00396610180766052,20.161114,0.347215159955015,NaN,NaN,NaN
DTLZ,ARMOEA,DTLZ6,23,M2,D11,ARMOEA_DTLZ6_M2_D11_23.mat,0.00396608804243515,19.935167,0.347215148796851,NaN,NaN,NaN
DTLZ,ARMOEA,DTLZ6,24,M2,D11,ARMOEA_DTLZ6_M2_D11_24.mat,0.00396598061885562,20.344319,0.347215175959091,NaN,NaN,NaN
DTLZ,ARMOEA,DTLZ6,25,M2,D11,ARMOEA_DTLZ6_M2_D11_25.mat,0.00396620297750394,20.479034,0.347215114211116,NaN,NaN,NaN
DTLZ,ARMOEA,DTLZ6,26,M2,D11,ARMOEA_DTLZ6_M2_D11_26.mat,0.00396604579429477,19.710718,0.347215171276157,NaN,NaN,NaN
DTLZ,ARMOEA,DTLZ6,27,M2,D11,ARMOEA_DTLZ6_M2_D11_27.mat,0.00396618944687968,19.893906,0.34721510190431,NaN,NaN,NaN
DTLZ,ARMOEA,DTLZ6,28,M2,D11,ARMOEA_DTLZ6_M2_D11_28.mat,0.00396606649279232,20.850349,0.347215203575129,NaN,NaN,NaN
DTLZ,ARMOEA,DTLZ6,29,M2,D11,ARMOEA_DTLZ6_M2_D11_29.mat,0.00396597606746567,20.155231,0.347215179443133,NaN,NaN,NaN
DTLZ,ARMOEA,DTLZ6,30,M2,D11,ARMOEA_DTLZ6_M2_D11_30.mat,0.00396606141931327,20.627494,0.347215168975899,NaN,NaN,NaN
DTLZ,ARMOEA,DTLZ6,31,M2,D11,ARMOEA_DTLZ6_M2_D11_31.mat,0.00396608850456923,19.77685,0.347215106341391,NaN,NaN,NaN
DTLZ,ARMOEA,DTLZ6,32,M2,D11,ARMOEA_DTLZ6_M2_D11_32.mat,0.00396610940743326,20.147917,0.347215138772685,NaN,NaN,NaN
DTLZ,ARMOEA,DTLZ6,33,M2,D11,ARMOEA_DTLZ6_M2_D11_33.mat,0.00396607828827141,19.950504,0.347215173162174,NaN,NaN,NaN
DTLZ,ARMOEA,DTLZ6,34,M2,D11,ARMOEA_DTLZ6_M2_D11_34.mat,0.00396602882094917,20.657189,0.34721515246913,NaN,NaN,NaN
DTLZ,ARMOEA,DTLZ6,35,M2,D11,ARMOEA_DTLZ6_M2_D11_35.mat,0.00396604007531785,20.197878,0.347215176371162,NaN,NaN,NaN
DTLZ,ARMOEA,DTLZ6,36,M2,D11,ARMOEA_DTLZ6_M2_D11_36.mat,0.00396614831142496,20.245319,0.347215130541908,NaN,NaN,NaN
DTLZ,ARMOEA,DTLZ6,37,M2,D11,ARMOEA_DTLZ6_M2_D11_37.mat,0.00396611956313023,19.77786,0.347215179499755,NaN,NaN,NaN
DTLZ,ARMOEA,DTLZ6,38,M2,D11,ARMOEA_DTLZ6_M2_D11_38.mat,0.00396606616821519,20.254837,0.347215179891259,NaN,NaN,NaN
DTLZ,ARMOEA,DTLZ6,39,M2,D11,ARMOEA_DTLZ6_M2_D11_39.mat,0.00396601167223145,20.50338,0.34721512518223,NaN,NaN,NaN
