Grupo,Problema,Numero,Algoritmo,Objetivos,IGD
DTLZ,DTLZ3,3,SPEA2,M3,0.05330618951620068
DTLZ,DTLZ3,3,SPEA2,M3,0.05333290815831482
DTLZ,DTLZ3,3,SPEA2,M3,0.053343881352840496
DTLZ,DTLZ3,3,SPEA2,M3,0.053404813288662006
DTLZ,DTLZ3,3,SPEA2,M3,0.05343118376671387
DTLZ,DTLZ3,3,SPEA2,M3,0.05343927326433358
DTLZ,DTLZ3,3,SPEA2,M3,0.053482319845220505
DTLZ,DTLZ3,3,SPEA2,M3,0.05348844451519946
DTLZ,DTLZ3,3,SPEA2,M3,0.05355106267418113
DTLZ,DTLZ3,3,SPEA2,M3,0.05355398821601155
DTLZ,DTLZ3,3,SPEA2,M3,0.05356716164378875
DTLZ,DTLZ3,3,SPEA2,M3,0.05357384621269214
DTLZ,DTLZ3,3,SPEA2,M3,0.053588573257213584
DTLZ,DTLZ3,3,SPEA2,M3,0.053591978434400986
DTLZ,DTLZ3,3,SPEA2,M3,0.053596624929714815
DTLZ,DTLZ3,3,SPEA2,M3,0.05366186527747171
DTLZ,DTLZ3,3,SPEA2,M3,0.05369076120581091
DTLZ,DTLZ3,3,SPEA2,M3,0.05369538482792009
DTLZ,DTLZ3,3,SPEA2,M3,0.05370626423735811
DTLZ,DTLZ3,3,SPEA2,M3,0.05382099425878076
DTLZ,DTLZ3,3,SPEA2,M3,0.053837962368221054
DTLZ,DTLZ3,3,SPEA2,M3,0.05397520101830632
DTLZ,DTLZ3,3,SPEA2,M3,0.05405568147998469
DTLZ,DTLZ3,3,SPEA2,M3,0.05436170881470008
DTLZ,DTLZ3,3,SPEA2,M3,0.054418177841342286
DTLZ,DTLZ3,3,SPEA2,M3,0.05443938856357003
DTLZ,DTLZ3,3,SPEA2,M3,0.05463602666922597
DTLZ,DTLZ3,3,SPEA2,M3,0.054692241586614704
DTLZ,DTLZ3,3,SPEA2,M3,0.054780435952860924
DTLZ,DTLZ3,3,SPEA2,M3,0.05605010097827346
DTLZ,DTLZ3,3,SPEA2SDE,M3,0.06950895041128458
DTLZ,DTLZ3,3,SPEA2SDE,M3,0.07116771914726522
DTLZ,DTLZ3,3,SPEA2SDE,M3,0.07239535296581168
DTLZ,DTLZ3,3,SPEA2SDE,M3,0.07251888815953358
DTLZ,DTLZ3,3,SPEA2SDE,M3,0.07255032069876662
DTLZ,DTLZ3,3,SPEA2SDE,M3,0.07270915572246427
DTLZ,DTLZ3,3,SPEA2SDE,M3,0.07303480952347635
DTLZ,DTLZ3,3,SPEA2SDE,M3,0.07321784070612518
DTLZ,DTLZ3,3,SPEA2SDE,M3,0.07339861532991719
DTLZ,DTLZ3,3,SPEA2SDE,M3,0.0736160032833642
DTLZ,DTLZ3,3,SPEA2SDE,M3,0.07378049697524315
DTLZ,DTLZ3,3,SPEA2SDE,M3,0.07380570417462966
DTLZ,DTLZ3,3,SPEA2SDE,M3,0.07390009009033263
DTLZ,DTLZ3,3,SPEA2SDE,M3,0.07404251689928329
DTLZ,DTLZ3,3,SPEA2SDE,M3,0.07415408441964245
DTLZ,DTLZ3,3,SPEA2SDE,M3,0.07426213353805901
DTLZ,DTLZ3,3,SPEA2SDE,M3,0.07435646341688368
DTLZ,DTLZ3,3,SPEA2SDE,M3,0.07445789689876968
DTLZ,DTLZ3,3,SPEA2SDE,M3,0.07458777003970199
DTLZ,DTLZ3,3,SPEA2SDE,M3,0.07478008829920191
DTLZ,DTLZ3,3,SPEA2SDE,M3,0.07488868730503416
DTLZ,DTLZ3,3,SPEA2SDE,M3,0.07498437667205898
DTLZ,DTLZ3,3,SPEA2SDE,M3,0.07513326813168486
DTLZ,DTLZ3,3,SPEA2SDE,M3,0.07515775754301728
DTLZ,DTLZ3,3,SPEA2SDE,M3,0.07519259023964914
DTLZ,DTLZ3,3,SPEA2SDE,M3,0.07524718664337848
DTLZ,DTLZ3,3,SPEA2SDE,M3,0.07532148147258237
DTLZ,DTLZ3,3,SPEA2SDE,M3,0.07535787256397063
DTLZ,DTLZ3,3,SPEA2SDE,M3,0.07540656438198676
DTLZ,DTLZ3,3,SPEA2SDE,M3,0.07550342522622829
DTLZ,DTLZ3,3,SPEA2SDE,M3,0.07556008553479028
DTLZ,DTLZ3,3,SPEA2SDE,M3,0.07558214881801288
DTLZ,DTLZ3,3,SPEA2SDE,M3,0.07558648255755789
DTLZ,DTLZ3,3,SPEA2SDE,M3,0.07563026761332818
DTLZ,DTLZ3,3,SPEA2SDE,M3,0.07568303964151256
DTLZ,DTLZ3,3,SPEA2SDE,M3,0.07572362931788135
DTLZ,DTLZ3,3,SPEA2SDE,M3,0.07574456106603521
DTLZ,DTLZ3,3,SPEA2SDE,M3,0.07575777065795321
DTLZ,DTLZ3,3,SPEA2SDE,M3,0.0761832347149813
DTLZ,DTLZ3,3,SPEA2SDE,M3,0.07654898189234269
DTLZ,DTLZ3,3,SPEA2SDE,M3,0.07671881975743579
DTLZ,DTLZ3,3,SPEA2SDE,M3,0.07678131350511784
DTLZ,DTLZ3,3,SPEA2SDE,M3,0.07694608055924353
DTLZ,DTLZ3,3,SPEA2SDE,M3,0.07695357037364811
DTLZ,DTLZ3,3,SPEA2SDE,M3,0.07753147538853818
DTLZ,DTLZ3,3,SPEA2SDE,M3,0.07781751942423464
DTLZ,DTLZ3,3,SPEA2SDE,M3,0.07806313612231515
DTLZ,DTLZ3,3,SPEA2SDE,M3,0.07813037978012664
DTLZ,DTLZ3,3,SPEA2SDE,M3,0.0784447736494588
DTLZ,DTLZ3,3,SPEA2SDE,M3,0.07880705082187076
DTLZ,DTLZ3,3,SPEA2SDE,M3,0.07883754683773923
DTLZ,DTLZ3,3,SPEA2SDE,M3,0.07897012328491947
DTLZ,DTLZ3,3,SPEA2SDE,M3,0.07990350128820516
DTLZ,DTLZ3,3,SPEA2SDE,M3,0.08033862799123836
DTLZ,DTLZ3,3,SPEA2SDE,M3,0.08046722973124182
DTLZ,DTLZ3,3,SPEA2SDE,M3,0.0806843700795747
DTLZ,DTLZ3,3,SPEA2SDE,M3,0.08145874504482445
DTLZ,DTLZ3,3,SPEA2SDE,M3,0.08210927677525298
DTLZ,DTLZ3,3,SPEA2SDE,M3,0.08303191334378501
DTLZ,DTLZ3,3,SPEA2SDE,M3,0.08507081151851985
DTLZ,DTLZ4,4,IVFSPEA2,M2,0.0040728773424789436
DTLZ,DTLZ4,4,IVFSPEA2,M2,0.004078403328305313
DTLZ,DTLZ4,4,IVFSPEA2,M2,0.004089799484725502
DTLZ,DTLZ4,4,IVFSPEA2,M2,0.004096917679032636
DTLZ,DTLZ4,4,IVFSPEA2,M2,0.004097088773159828
DTLZ,DTLZ4,4,IVFSPEA2,M2,0.004097126705279254
DTLZ,DTLZ4,4,IVFSPEA2,M2,0.004097598794510646
DTLZ,DTLZ4,4,IVFSPEA2,M2,0.004101470990022074
DTLZ,DTLZ4,4,IVFSPEA2,M2,0.004102593548682962
DTLZ,DTLZ4,4,IVFSPEA2,M2,0.004110701821267639
DTLZ,DTLZ4,4,IVFSPEA2,M2,0.004122461392802673
DTLZ,DTLZ4,4,IVFSPEA2,M2,0.0041231337049042706
DTLZ,DTLZ4,4,IVFSPEA2,M2,0.004124157562662503
DTLZ,DTLZ4,4,IVFSPEA2,M2,0.004126353222677729
DTLZ,DTLZ4,4,IVFSPEA2,M2,0.004126507159649736
DTLZ,DTLZ4,4,IVFSPEA2,M2,0.004127451922549635
DTLZ,DTLZ4,4,IVFSPEA2,M2,0.0041289605990291875
DTLZ,DTLZ4,4,IVFSPEA2,M2,0.004129381669675691
DTLZ,DTLZ4,4,IVFSPEA2,M2,0.004129929967225074
DTLZ,DTLZ4,4,IVFSPEA2,M2,0.004132110535781825
DTLZ,DTLZ4,4,IVFSPEA2,M2,0.004132122938735622
DTLZ,DTLZ4,4,IVFSPEA2,M2,0.004132893871346416
DTLZ,DTLZ4,4,IVFSPEA2,M2,0.0041381032631666185
DTLZ,DTLZ4,4,IVFSPEA2,M2,0.004138640261251382
DTLZ,DTLZ4,4,IVFSPEA2,M2,0.004139250642759632
DTLZ,DTLZ4,4,IVFSPEA2,M2,0.004140104367233542
DTLZ,DTLZ4,4,IVFSPEA2,M2,0.004142981274095617
DTLZ,DTLZ4,4,IVFSPEA2,M2,0.004152867780427171
DTLZ,DTLZ4,4,IVFSPEA2,M2,0.004154442710125506
DTLZ,DTLZ4,4,IVFSPEA2,M2,0.004157184441094786
DTLZ,DTLZ4,4,IVFSPEA2,M2,0.004158004637731567
DTLZ,DTLZ4,4,IVFSPEA2,M2,0.004159451303861216
DTLZ,DTLZ4,4,IVFSPEA2,M2,0.0041744267426278925
DTLZ,DTLZ4,4,IVFSPEA2,M2,0.004177461166636647
DTLZ,DTLZ4,4,IVFSPEA2,M2,0.004182310514505316
DTLZ,DTLZ4,4,IVFSPEA2,M2,0.004188166629084434
DTLZ,DTLZ4,4,IVFSPEA2,M2,0.004198599009315992
DTLZ,DTLZ4,4,IVFSPEA2,M2,0.004200441521249457
DTLZ,DTLZ4,4,IVFSPEA2,M2,0.004238202209159396
DTLZ,DTLZ4,4,IVFSPEA2,M2,0.004280277846278449
DTLZ,DTLZ4,4,IVFSPEA2,M2,0.7420913386437863
DTLZ,DTLZ4,4,IVFSPEA2,M2,0.7420913386941206
DTLZ,DTLZ4,4,IVFSPEA2,M2,0.7420913387555618
DTLZ,DTLZ4,4,IVFSPEA2,M2,0.7420913387701671
DTLZ,DTLZ4,4,IVFSPEA2,M2,0.7420913389511048
DTLZ,DTLZ4,4,IVFSPEA2,M2,0.7420913389615281
DTLZ,DTLZ4,4,IVFSPEA2,M2,0.7420913389642768
DTLZ,DTLZ4,4,IVFSPEA2,M2,0.7420913390033603
DTLZ,DTLZ4,4,IVFSPEA2,M2,0.7420913390288831
DTLZ,DTLZ4,4,IVFSPEA2,M2,0.7420913390479492
DTLZ,DTLZ4,4,IVFSPEA2,M2,0.7420913392416124
DTLZ,DTLZ4,4,IVFSPEA2,M2,0.7420913394341054
DTLZ,DTLZ4,4,IVFSPEA2,M2,0.7420913394824955
DTLZ,DTLZ4,4,IVFSPEA2,M2,0.7420913395663893
DTLZ,DTLZ4,4,IVFSPEA2,M2,0.7420913396168478
DTLZ,DTLZ4,4,IVFSPEA2,M2,0.7420913399861484
DTLZ,DTLZ4,4,IVFSPEA2,M2,0.7420913403397595
DTLZ,DTLZ4,4,IVFSPEA2,M2,0.7420913412602779
DTLZ,DTLZ4,4,IVFSPEA2,M2,0.742091343841148
DTLZ,DTLZ4,4,IVFSPEA2,M2,0.7420913467620702
DTLZ,DTLZ4,4,MFOSPEA2,M2,0.0040784633311579535
DTLZ,DTLZ4,4,MFOSPEA2,M2,0.004085221572878438
DTLZ,DTLZ4,4,MFOSPEA2,M2,0.004085292026881787
DTLZ,DTLZ4,4,MFOSPEA2,M2,0.004086140274462746
DTLZ,DTLZ4,4,MFOSPEA2,M2,0.004096948195598557
DTLZ,DTLZ4,4,MFOSPEA2,M2,0.004099559764968935
DTLZ,DTLZ4,4,MFOSPEA2,M2,0.004100369649260899
DTLZ,DTLZ4,4,MFOSPEA2,M2,0.004107923467968954
DTLZ,DTLZ4,4,MFOSPEA2,M2,0.004110594004803216
DTLZ,DTLZ4,4,MFOSPEA2,M2,0.00411089398221148
DTLZ,DTLZ4,4,MFOSPEA2,M2,0.004114938508728575
DTLZ,DTLZ4,4,MFOSPEA2,M2,0.004118320023904189
DTLZ,DTLZ4,4,MFOSPEA2,M2,0.00412304729003191
DTLZ,DTLZ4,4,MFOSPEA2,M2,0.00412464030133915
DTLZ,DTLZ4,4,MFOSPEA2,M2,0.0041267991444918755
DTLZ,DTLZ4,4,MFOSPEA2,M2,0.004135682009295404
DTLZ,DTLZ4,4,MFOSPEA2,M2,0.004138235376862851
DTLZ,DTLZ4,4,MFOSPEA2,M2,0.004142906553383519
DTLZ,DTLZ4,4,MFOSPEA2,M2,0.004143651802401942
DTLZ,DTLZ4,4,MFOSPEA2,M2,0.004149546275025205
DTLZ,DTLZ4,4,MFOSPEA2,M2,0.004151220567350472
DTLZ,DTLZ4,4,MFOSPEA2,M2,0.0041519225355037374
DTLZ,DTLZ4,4,MFOSPEA2,M2,0.004152176266829925
DTLZ,DTLZ4,4,MFOSPEA2,M2,0.004154805525687252
DTLZ,DTLZ4,4,MFOSPEA2,M2,0.004156312697680518
DTLZ,DTLZ4,4,MFOSPEA2,M2,0.004158063307494975
DTLZ,DTLZ4,4,MFOSPEA2,M2,0.004160511419389864
DTLZ,DTLZ4,4,MFOSPEA2,M2,0.004162964394997195
DTLZ,DTLZ4,4,MFOSPEA2,M2,0.004165983301550743
DTLZ,DTLZ4,4,MFOSPEA2,M2,0.004166087938411091
DTLZ,DTLZ4,4,MFOSPEA2,M2,0.004166685362332887
DTLZ,DTLZ4,4,MFOSPEA2,M2,0.004171788173645918
DTLZ,DTLZ4,4,MFOSPEA2,M2,0.004174300574183382
DTLZ,DTLZ4,4,MFOSPEA2,M2,0.004175518093812721
DTLZ,DTLZ4,4,MFOSPEA2,M2,0.004176905136568667
DTLZ,DTLZ4,4,MFOSPEA2,M2,0.0041773665396365066
DTLZ,DTLZ4,4,MFOSPEA2,M2,0.004177736821904799
DTLZ,DTLZ4,4,MFOSPEA2,M2,0.004181295034095783
DTLZ,DTLZ4,4,MFOSPEA2,M2,0.004191981287921144
DTLZ,DTLZ4,4,MFOSPEA2,M2,0.004194377014630848
DTLZ,DTLZ4,4,MFOSPEA2,M2,0.004206077262045382
DTLZ,DTLZ4,4,MFOSPEA2,M2,0.004208235634213088
DTLZ,DTLZ4,4,MFOSPEA2,M2,0.004214375092622065
DTLZ,DTLZ4,4,MFOSPEA2,M2,0.004214475970837878
DTLZ,DTLZ4,4,MFOSPEA2,M2,0.004215962416170018
DTLZ,DTLZ4,4,MFOSPEA2,M2,0.004228067461078055
DTLZ,DTLZ4,4,MFOSPEA2,M2,0.004233353843150572
DTLZ,DTLZ4,4,MFOSPEA2,M2,0.004236309698595178
DTLZ,DTLZ4,4,MFOSPEA2,M2,0.004255474785314226
DTLZ,DTLZ4,4,MFOSPEA2,M2,0.004255999572330183
DTLZ,DTLZ4,4,MFOSPEA2,M2,0.0042567377330821905
DTLZ,DTLZ4,4,MFOSPEA2,M2,0.742091338798219
DTLZ,DTLZ4,4,MFOSPEA2,M2,0.7420913388296719
DTLZ,DTLZ4,4,MFOSPEA2,M2,0.7420913389049714
DTLZ,DTLZ4,4,MFOSPEA2,M2,0.7420913389407837
DTLZ,DTLZ4,4,MFOSPEA2,M2,0.7420913394237396
DTLZ,DTLZ4,4,MFOSPEA2,M2,0.7420913394532322
DTLZ,DTLZ4,4,MFOSPEA2,M2,0.7420913395429908
DTLZ,DTLZ4,4,MFOSPEA2,M2,0.7420913398270939
DTLZ,DTLZ4,4,MFOSPEA2,M2,0.7420913399774518
DTLZ,DTLZ4,4,MOEAD,M2,0.003965876220929712
DTLZ,DTLZ4,4,MOEAD,M2,0.003965880034109834
DTLZ,DTLZ4,4,MOEAD,M2,0.003965880141096187
DTLZ,DTLZ4,4,MOEAD,M2,0.0039658816352724875
DTLZ,DTLZ4,4,MOEAD,M2,0.0039658820849609025
DTLZ,DTLZ4,4,MOEAD,M2,0.0039658823120246245
DTLZ,DTLZ4,4,MOEAD,M2,0.0039658833373279875
DTLZ,DTLZ4,4,MOEAD,M2,0.003965883438789839
DTLZ,DTLZ4,4,MOEAD,M2,0.003965883698392234
DTLZ,DTLZ4,4,MOEAD,M2,0.003965884113311484
DTLZ,DTLZ4,4,MOEAD,M2,0.00396588467710629
DTLZ,DTLZ4,4,MOEAD,M2,0.003965884930237547
DTLZ,DTLZ4,4,MOEAD,M2,0.003965884957635698
DTLZ,DTLZ4,4,MOEAD,M2,0.0039658849744197726
DTLZ,DTLZ4,4,MOEAD,M2,0.003965885796419202
DTLZ,DTLZ4,4,MOEAD,M2,0.003965886000525362
DTLZ,DTLZ4,4,MOEAD,M2,0.003965886149758789
DTLZ,DTLZ4,4,MOEAD,M2,0.003965886431750261
DTLZ,DTLZ4,4,MOEAD,M2,0.003965886940890885
DTLZ,DTLZ4,4,MOEAD,M2,0.003965887039815565
DTLZ,DTLZ4,4,MOEAD,M2,0.003965887331723137
DTLZ,DTLZ4,4,MOEAD,M2,0.003965887562591911
DTLZ,DTLZ4,4,MOEAD,M2,0.003965887630921947
DTLZ,DTLZ4,4,MOEAD,M2,0.003965887784188307
DTLZ,DTLZ4,4,MOEAD,M2,0.003965888154573086
DTLZ,DTLZ4,4,MOEAD,M2,0.003965888194142759
DTLZ,DTLZ4,4,MOEAD,M2,0.003965888198259098
DTLZ,DTLZ4,4,MOEAD,M2,0.003965888525366589
DTLZ,DTLZ4,4,MOEAD,M2,0.003965888527911917
DTLZ,DTLZ4,4,MOEAD,M2,0.003965888813872673
DTLZ,DTLZ4,4,MOEAD,M2,0.003965889755028823
DTLZ,DTLZ4,4,MOEAD,M2,0.00396588992240528
DTLZ,DTLZ4,4,MOEAD,M2,0.003965890403472628
DTLZ,DTLZ4,4,MOEAD,M2,0.003965890487056977
DTLZ,DTLZ4,4,MOEAD,M2,0.0039658909997708925
DTLZ,DTLZ4,4,MOEAD,M2,0.003965891831968055
DTLZ,DTLZ4,4,MOEAD,M2,0.00396589221549582
DTLZ,DTLZ4,4,MOEAD,M2,0.003965892332257865
DTLZ,DTLZ4,4,MOEAD,M2,0.003965892494085348
DTLZ,DTLZ4,4,MOEAD,M2,0.003965894394554175
DTLZ,DTLZ4,4,MOEAD,M2,0.003965898909558388
DTLZ,DTLZ4,4,MOEAD,M2,0.0039658996311167025
DTLZ,DTLZ4,4,MOEAD,M2,0.003965900319071567
DTLZ,DTLZ4,4,MOEAD,M2,0.0039659025769999
DTLZ,DTLZ4,4,MOEAD,M2,0.003965902888478718
DTLZ,DTLZ4,4,MOEAD,M2,0.003965906952221989
DTLZ,DTLZ4,4,MOEAD,M2,0.0039659127514426315
DTLZ,DTLZ4,4,MOEAD,M2,0.003965918161056733
DTLZ,DTLZ4,4,MOEAD,M2,0.003965925251306665
DTLZ,DTLZ4,4,MOEAD,M2,0.003965938156638637
DTLZ,DTLZ4,4,MOEAD,M2,0.003965953848131356
DTLZ,DTLZ4,4,MOEAD,M2,0.003966017313418671
DTLZ,DTLZ4,4,MOEAD,M2,0.00396608447270201
DTLZ,DTLZ4,4,MOEAD,M2,0.003966116611847943
DTLZ,DTLZ4,4,MOEAD,M2,0.003966238499364899
DTLZ,DTLZ4,4,MOEAD,M2,0.004174228705227747
DTLZ,DTLZ4,4,MOEAD,M2,0.7420913395247004
DTLZ,DTLZ4,4,MOEAD,M2,0.7420913396278728
DTLZ,DTLZ4,4,MOEAD,M2,0.7420913407356217
DTLZ,DTLZ4,4,MOEAD,M2,0.7420913418691756
DTLZ,DTLZ4,4,NSGAII,M2,0.00474175791480309
DTLZ,DTLZ4,4,NSGAII,M2,0.004809730141041635
DTLZ,DTLZ4,4,NSGAII,M2,0.0048304518498034415
DTLZ,DTLZ4,4,NSGAII,M2,0.004872734676630604
DTLZ,DTLZ4,4,NSGAII,M2,0.004898692772892888
DTLZ,DTLZ4,4,NSGAII,M2,0.004904944720702073
DTLZ,DTLZ4,4,NSGAII,M2,0.004912961554443225
DTLZ,DTLZ4,4,NSGAII,M2,0.004929974575622324
DTLZ,DTLZ4,4,NSGAII,M2,0.004936381493798503
DTLZ,DTLZ4,4,NSGAII,M2,0.004940248077803681
DTLZ,DTLZ4,4,NSGAII,M2,0.00495045985395122
DTLZ,DTLZ4,4,NSGAII,M2,0.004954584262266254
DTLZ,DTLZ4,4,NSGAII,M2,0.004956908959610507
DTLZ,DTLZ4,4,NSGAII,M2,0.004960773854204143
DTLZ,DTLZ4,4,NSGAII,M2,0.004969209977783066
DTLZ,DTLZ4,4,NSGAII,M2,0.004984304622986217
DTLZ,DTLZ4,4,NSGAII,M2,0.0049958255640870555
DTLZ,DTLZ4,4,NSGAII,M2,0.004995965291807984
DTLZ,DTLZ4,4,NSGAII,M2,0.005005478334164819
DTLZ,DTLZ4,4,NSGAII,M2,0.005017361884622545
DTLZ,DTLZ4,4,NSGAII,M2,0.005028330664379569
DTLZ,DTLZ4,4,NSGAII,M2,0.00503476519002312
DTLZ,DTLZ4,4,NSGAII,M2,0.005036739679798625
DTLZ,DTLZ4,4,NSGAII,M2,0.005041162895024518
DTLZ,DTLZ4,4,NSGAII,M2,0.005054613161722126
DTLZ,DTLZ4,4,NSGAII,M2,0.005087847379647051
DTLZ,DTLZ4,4,NSGAII,M2,0.005150816743988123
DTLZ,DTLZ4,4,NSGAII,M2,0.005178664155207665
DTLZ,DTLZ4,4,NSGAII,M2,0.005185659943687394
DTLZ,DTLZ4,4,NSGAII,M2,0.005187996401242873
DTLZ,DTLZ4,4,NSGAII,M2,0.00521327890277407
DTLZ,DTLZ4,4,NSGAII,M2,0.005217856313518786
DTLZ,DTLZ4,4,NSGAII,M2,0.005232427248716281
DTLZ,DTLZ4,4,NSGAII,M2,0.005256021767464993
DTLZ,DTLZ4,4,NSGAII,M2,0.005258325204772186
DTLZ,DTLZ4,4,NSGAII,M2,0.005261329376849941
DTLZ,DTLZ4,4,NSGAII,M2,0.005267878253451194
DTLZ,DTLZ4,4,NSGAII,M2,0.005298161668809368
DTLZ,DTLZ4,4,NSGAII,M2,0.005300419507230171
DTLZ,DTLZ4,4,NSGAII,M2,0.005317702929006204
DTLZ,DTLZ4,4,NSGAII,M2,0.005319612941906591
DTLZ,DTLZ4,4,NSGAII,M2,0.005331900460367674
DTLZ,DTLZ4,4,NSGAII,M2,0.005342479664505172
DTLZ,DTLZ4,4,NSGAII,M2,0.005378929583951655
DTLZ,DTLZ4,4,NSGAII,M2,0.0054038490559499665
DTLZ,DTLZ4,4,NSGAII,M2,0.005538148924305194
DTLZ,DTLZ4,4,NSGAII,M2,0.005566315902492917
DTLZ,DTLZ4,4,NSGAII,M2,0.005570492605502976
DTLZ,DTLZ4,4,NSGAII,M2,0.7420913387615181
DTLZ,DTLZ4,4,NSGAII,M2,0.7420913389445841
DTLZ,DTLZ4,4,NSGAII,M2,0.742091338981962
DTLZ,DTLZ4,4,NSGAII,M2,0.7420913390908838
DTLZ,DTLZ4,4,NSGAII,M2,0.7420913391776205
DTLZ,DTLZ4,4,NSGAII,M2,0.7420913392799664
DTLZ,DTLZ4,4,NSGAII,M2,0.7420913393591386
DTLZ,DTLZ4,4,NSGAII,M2,0.7420913393634276
DTLZ,DTLZ4,4,NSGAII,M2,0.742091339606504
DTLZ,DTLZ4,4,NSGAII,M2,0.7420913397384785
DTLZ,DTLZ4,4,NSGAII,M2,0.7420913398872159
DTLZ,DTLZ4,4,NSGAII,M2,0.7420913401863144
DTLZ,DTLZ4,4,NSGAIII,M2,0.003965999509941942
DTLZ,DTLZ4,4,NSGAIII,M2,0.003966010469011509
DTLZ,DTLZ4,4,NSGAIII,M2,0.0039660127363330315
DTLZ,DTLZ4,4,NSGAIII,M2,0.003966019602951548
DTLZ,DTLZ4,4,NSGAIII,M2,0.0039660273193386185
DTLZ,DTLZ4,4,NSGAIII,M2,0.003966027409914229
DTLZ,DTLZ4,4,NSGAIII,M2,0.003966027458037531
DTLZ,DTLZ4,4,NSGAIII,M2,0.003966028630684076
DTLZ,DTLZ4,4,NSGAIII,M2,0.003966032037863364
DTLZ,DTLZ4,4,NSGAIII,M2,0.0039660333618057935
DTLZ,DTLZ4,4,NSGAIII,M2,0.003966046142833205
DTLZ,DTLZ4,4,NSGAIII,M2,0.00396604660307815
DTLZ,DTLZ4,4,NSGAIII,M2,0.00396604668282774
DTLZ,DTLZ4,4,NSGAIII,M2,0.0039660480627263395
DTLZ,DTLZ4,4,NSGAIII,M2,0.00396605071515211
DTLZ,DTLZ4,4,NSGAIII,M2,0.003966062014775895
DTLZ,DTLZ4,4,NSGAIII,M2,0.003966068634683714
DTLZ,DTLZ4,4,NSGAIII,M2,0.003966078080295007
DTLZ,DTLZ4,4,NSGAIII,M2,0.003966084657035175
DTLZ,DTLZ4,4,NSGAIII,M2,0.003966091192363608
DTLZ,DTLZ4,4,NSGAIII,M2,0.00396609177150624
DTLZ,DTLZ4,4,NSGAIII,M2,0.00396609252330619
DTLZ,DTLZ4,4,NSGAIII,M2,0.00396611104953362
DTLZ,DTLZ4,4,NSGAIII,M2,0.003966128742096122
DTLZ,DTLZ4,4,NSGAIII,M2,0.003966136593078159
DTLZ,DTLZ4,4,NSGAIII,M2,0.003966137376365513
DTLZ,DTLZ4,4,NSGAIII,M2,0.003966150296131501
DTLZ,DTLZ4,4,NSGAIII,M2,0.0039661621718761215
DTLZ,DTLZ4,4,NSGAIII,M2,0.003966206489645508
DTLZ,DTLZ4,4,NSGAIII,M2,0.003966209708225549
DTLZ,DTLZ4,4,NSGAIII,M2,0.00396623467470454
DTLZ,DTLZ4,4,NSGAIII,M2,0.003966237402796116
DTLZ,DTLZ4,4,NSGAIII,M2,0.00396623817607728
DTLZ,DTLZ4,4,NSGAIII,M2,0.0039662665191046356
DTLZ,DTLZ4,4,NSGAIII,M2,0.003966275390391309
DTLZ,DTLZ4,4,NSGAIII,M2,0.003966312155893781
DTLZ,DTLZ4,4,NSGAIII,M2,0.003966314363711388
DTLZ,DTLZ4,4,NSGAIII,M2,0.003966418188193416
DTLZ,DTLZ4,4,NSGAIII,M2,0.0039664929028756036
DTLZ,DTLZ4,4,NSGAIII,M2,0.003966540812970924
DTLZ,DTLZ4,4,NSGAIII,M2,0.003966680617236219
DTLZ,DTLZ4,4,NSGAIII,M2,0.003966838746318008
DTLZ,DTLZ4,4,NSGAIII,M2,0.003966844179996884
DTLZ,DTLZ4,4,NSGAIII,M2,0.003966848900895862
DTLZ,DTLZ4,4,NSGAIII,M2,0.003966879222572805
DTLZ,DTLZ4,4,NSGAIII,M2,0.0039676788382009085
DTLZ,DTLZ4,4,NSGAIII,M2,0.003968170245468418
DTLZ,DTLZ4,4,NSGAIII,M2,0.003973280891008146
DTLZ,DTLZ4,4,NSGAIII,M2,0.003978143788556318
DTLZ,DTLZ4,4,NSGAIII,M2,0.00408699599149567
DTLZ,DTLZ4,4,NSGAIII,M2,0.7420913390111942
DTLZ,DTLZ4,4,NSGAIII,M2,0.7420913390450161
DTLZ,DTLZ4,4,NSGAIII,M2,0.7420913391654054
DTLZ,DTLZ4,4,NSGAIII,M2,0.7420913391718489
DTLZ,DTLZ4,4,NSGAIII,M2,0.7420913392092693
DTLZ,DTLZ4,4,NSGAIII,M2,0.7420913395603519
DTLZ,DTLZ4,4,NSGAIII,M2,0.7420913396119364
DTLZ,DTLZ4,4,NSGAIII,M2,0.742091339957782
DTLZ,DTLZ4,4,NSGAIII,M2,0.7420913399903875
DTLZ,DTLZ4,4,NSGAIII,M2,0.7420913406362575
DTLZ,DTLZ4,4,SPEA2,M2,0.00409093778196346
DTLZ,DTLZ4,4,SPEA2,M2,0.004097954170067144
DTLZ,DTLZ4,4,SPEA2,M2,0.004098245685086733
DTLZ,DTLZ4,4,SPEA2,M2,0.0040985569459562445
DTLZ,DTLZ4,4,SPEA2,M2,0.004100270115072068
DTLZ,DTLZ4,4,SPEA2,M2,0.004105781522788702
DTLZ,DTLZ4,4,SPEA2,M2,0.0041059896372478205
DTLZ,DTLZ4,4,SPEA2,M2,0.004106364673886766
DTLZ,DTLZ4,4,SPEA2,M2,0.004110535943760134
DTLZ,DTLZ4,4,SPEA2,M2,0.004111027638922383
DTLZ,DTLZ4,4,SPEA2,M2,0.0041137599890704235
DTLZ,DTLZ4,4,SPEA2,M2,0.004115259409757885
DTLZ,DTLZ4,4,SPEA2,M2,0.0041160950709516865
DTLZ,DTLZ4,4,SPEA2,M2,0.004121734004238431
