display_order,case_id,display_label,role,problem,m,d,run_id,seed,summary_mat_path,final_igd,final_hv,n_cycles
4,positive_wfg3_m3,WFG3 (M=3),positive,WFG3,3,12,9009,51008,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/positive_wfg3_m3/IVFSPEA2V2TRACE_WFG3_M3_D12_9009.mat,0.0936243120299746,0.3909289703320893,1874
4,positive_wfg3_m3,WFG3 (M=3),positive,WFG3,3,12,9010,51009,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/positive_wfg3_m3/IVFSPEA2V2TRACE_WFG3_M3_D12_9010.mat,0.08313338409276949,0.39736530346239657,1875
4,positive_wfg3_m3,WFG3 (M=3),positive,WFG3,3,12,9011,51010,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/positive_wfg3_m3/IVFSPEA2V2TRACE_WFG3_M3_D12_9011.mat,0.0864804421771384,0.3980992577393177,1875
4,positive_wfg3_m3,WFG3 (M=3),positive,WFG3,3,12,9012,51011,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/positive_wfg3_m3/IVFSPEA2V2TRACE_WFG3_M3_D12_9012.mat,0.08166885701058312,0.39991118426419847,1874
4,positive_wfg3_m3,WFG3 (M=3),positive,WFG3,3,12,9013,51012,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/positive_wfg3_m3/IVFSPEA2V2TRACE_WFG3_M3_D12_9013.mat,0.08861840386451968,0.39545123620935746,1875
4,positive_wfg3_m3,WFG3 (M=3),positive,WFG3,3,12,9014,51013,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/positive_wfg3_m3/IVFSPEA2V2TRACE_WFG3_M3_D12_9014.mat,0.09192899457190563,0.39581208349792313,1874
4,positive_wfg3_m3,WFG3 (M=3),positive,WFG3,3,12,9015,51014,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/positive_wfg3_m3/IVFSPEA2V2TRACE_WFG3_M3_D12_9015.mat,0.08547537566596695,0.39706457760003994,1875
4,positive_wfg3_m3,WFG3 (M=3),positive,WFG3,3,12,9016,51015,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/positive_wfg3_m3/IVFSPEA2V2TRACE_WFG3_M3_D12_9016.mat,0.09156026934427086,0.39304900235395535,1874
4,positive_wfg3_m3,WFG3 (M=3),positive,WFG3,3,12,9017,51016,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/positive_wfg3_m3/IVFSPEA2V2TRACE_WFG3_M3_D12_9017.mat,0.09136186210525617,0.3932654304912667,1875
4,positive_wfg3_m3,WFG3 (M=3),positive,WFG3,3,12,9018,51017,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/positive_wfg3_m3/IVFSPEA2V2TRACE_WFG3_M3_D12_9018.mat,0.08968849339532155,0.3945658192094875,1873
4,positive_wfg3_m3,WFG3 (M=3),positive,WFG3,3,12,9019,51018,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/positive_wfg3_m3/IVFSPEA2V2TRACE_WFG3_M3_D12_9019.mat,0.08846889267811077,0.3946125806336326,1874
4,positive_wfg3_m3,WFG3 (M=3),positive,WFG3,3,12,9020,51019,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/positive_wfg3_m3/IVFSPEA2V2TRACE_WFG3_M3_D12_9020.mat,0.08522878695168973,0.3950247127024616,1874
4,positive_wfg3_m3,WFG3 (M=3),positive,WFG3,3,12,9021,51020,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/positive_wfg3_m3/IVFSPEA2V2TRACE_WFG3_M3_D12_9021.mat,0.08460546402471932,0.39827932218961565,1874
4,positive_wfg3_m3,WFG3 (M=3),positive,WFG3,3,12,9022,51021,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/positive_wfg3_m3/IVFSPEA2V2TRACE_WFG3_M3_D12_9022.mat,0.09841556547306811,0.3911676591436384,1875
4,positive_wfg3_m3,WFG3 (M=3),positive,WFG3,3,12,9023,51022,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/positive_wfg3_m3/IVFSPEA2V2TRACE_WFG3_M3_D12_9023.mat,0.08665502053229514,0.3929462627719429,1874
4,positive_wfg3_m3,WFG3 (M=3),positive,WFG3,3,12,9024,51023,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/positive_wfg3_m3/IVFSPEA2V2TRACE_WFG3_M3_D12_9024.mat,0.09859499812740045,0.3912371481573752,1875
4,positive_wfg3_m3,WFG3 (M=3),positive,WFG3,3,12,9025,51024,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/positive_wfg3_m3/IVFSPEA2V2TRACE_WFG3_M3_D12_9025.mat,0.08310886547269405,0.3946027478333849,1875
4,positive_wfg3_m3,WFG3 (M=3),positive,WFG3,3,12,9026,51025,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/positive_wfg3_m3/IVFSPEA2V2TRACE_WFG3_M3_D12_9026.mat,0.08147416235233253,0.3962862104659724,1875
4,positive_wfg3_m3,WFG3 (M=3),positive,WFG3,3,12,9027,51026,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/positive_wfg3_m3/IVFSPEA2V2TRACE_WFG3_M3_D12_9027.mat,0.07977010965983673,0.3989572243084439,1874
4,positive_wfg3_m3,WFG3 (M=3),positive,WFG3,3,12,9028,51027,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/positive_wfg3_m3/IVFSPEA2V2TRACE_WFG3_M3_D12_9028.mat,0.08993057203873087,0.39642731488966204,1874
4,positive_wfg3_m3,WFG3 (M=3),positive,WFG3,3,12,9029,51028,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/positive_wfg3_m3/IVFSPEA2V2TRACE_WFG3_M3_D12_9029.mat,0.08601057531107802,0.3989292749154746,1874
4,positive_wfg3_m3,WFG3 (M=3),positive,WFG3,3,12,9030,51029,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/positive_wfg3_m3/IVFSPEA2V2TRACE_WFG3_M3_D12_9030.mat,0.08705770524362441,0.3974791081473601,1875
5,negative_wfg2_m3,WFG2 (M=3),negative,WFG2,3,12,9001,52000,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/negative_wfg2_m3/IVFSPEA2V2TRACE_WFG2_M3_D12_9001.mat,0.18075848937050662,0.9271427984534648,1874
5,negative_wfg2_m3,WFG2 (M=3),negative,WFG2,3,12,9002,52001,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/negative_wfg2_m3/IVFSPEA2V2TRACE_WFG2_M3_D12_9002.mat,0.18466862137436285,0.9289309572757526,1874
5,negative_wfg2_m3,WFG2 (M=3),negative,WFG2,3,12,9003,52002,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/negative_wfg2_m3/IVFSPEA2V2TRACE_WFG2_M3_D12_9003.mat,0.1923981923522141,0.9288681172475451,1874
5,negative_wfg2_m3,WFG2 (M=3),negative,WFG2,3,12,9004,52003,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/negative_wfg2_m3/IVFSPEA2V2TRACE_WFG2_M3_D12_9004.mat,0.18221261691957286,0.9294874668941846,1874
5,negative_wfg2_m3,WFG2 (M=3),negative,WFG2,3,12,9005,52004,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/negative_wfg2_m3/IVFSPEA2V2TRACE_WFG2_M3_D12_9005.mat,0.1746799512423102,0.9287636365461202,1874
5,negative_wfg2_m3,WFG2 (M=3),negative,WFG2,3,12,9006,52005,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/negative_wfg2_m3/IVFSPEA2V2TRACE_WFG2_M3_D12_9006.mat,0.1874841971023453,0.9307197272393444,1874
5,negative_wfg2_m3,WFG2 (M=3),negative,WFG2,3,12,9007,52006,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/negative_wfg2_m3/IVFSPEA2V2TRACE_WFG2_M3_D12_9007.mat,0.19194138626045978,0.9275402125943254,1874
5,negative_wfg2_m3,WFG2 (M=3),negative,WFG2,3,12,9008,52007,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/negative_wfg2_m3/IVFSPEA2V2TRACE_WFG2_M3_D12_9008.mat,0.17842834234273022,0.9290013564880314,1874
5,negative_wfg2_m3,WFG2 (M=3),negative,WFG2,3,12,9009,52008,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/negative_wfg2_m3/IVFSPEA2V2TRACE_WFG2_M3_D12_9009.mat,0.19300039053324716,0.9265857947953947,1875
5,negative_wfg2_m3,WFG2 (M=3),negative,WFG2,3,12,9010,52009,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/negative_wfg2_m3/IVFSPEA2V2TRACE_WFG2_M3_D12_9010.mat,0.1874382021438083,0.9309457241936188,1875
5,negative_wfg2_m3,WFG2 (M=3),negative,WFG2,3,12,9011,52010,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/negative_wfg2_m3/IVFSPEA2V2TRACE_WFG2_M3_D12_9011.mat,0.17580013105391148,0.9296259873482874,1875
5,negative_wfg2_m3,WFG2 (M=3),negative,WFG2,3,12,9012,52011,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/negative_wfg2_m3/IVFSPEA2V2TRACE_WFG2_M3_D12_9012.mat,0.1887946200928297,0.9294038885549636,1875
5,negative_wfg2_m3,WFG2 (M=3),negative,WFG2,3,12,9013,52012,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/negative_wfg2_m3/IVFSPEA2V2TRACE_WFG2_M3_D12_9013.mat,0.18028650911858368,0.9286537068206826,1874
5,negative_wfg2_m3,WFG2 (M=3),negative,WFG2,3,12,9014,52013,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/negative_wfg2_m3/IVFSPEA2V2TRACE_WFG2_M3_D12_9014.mat,0.18902176687783845,0.9300771406781547,1874
5,negative_wfg2_m3,WFG2 (M=3),negative,WFG2,3,12,9015,52014,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/negative_wfg2_m3/IVFSPEA2V2TRACE_WFG2_M3_D12_9015.mat,0.1774461591079231,0.9292133624622336,1874
5,negative_wfg2_m3,WFG2 (M=3),negative,WFG2,3,12,9016,52015,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/negative_wfg2_m3/IVFSPEA2V2TRACE_WFG2_M3_D12_9016.mat,0.17738974927841025,0.9295471545042385,1874
5,negative_wfg2_m3,WFG2 (M=3),negative,WFG2,3,12,9017,52016,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/negative_wfg2_m3/IVFSPEA2V2TRACE_WFG2_M3_D12_9017.mat,0.1825442644531733,0.9286434720421498,1875
5,negative_wfg2_m3,WFG2 (M=3),negative,WFG2,3,12,9018,52017,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/negative_wfg2_m3/IVFSPEA2V2TRACE_WFG2_M3_D12_9018.mat,0.17902387933365752,0.9291457414703927,1874
5,negative_wfg2_m3,WFG2 (M=3),negative,WFG2,3,12,9019,52018,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/negative_wfg2_m3/IVFSPEA2V2TRACE_WFG2_M3_D12_9019.mat,0.1854379771308609,0.9285418727897461,1875
5,negative_wfg2_m3,WFG2 (M=3),negative,WFG2,3,12,9020,52019,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/negative_wfg2_m3/IVFSPEA2V2TRACE_WFG2_M3_D12_9020.mat,0.18494030094363365,0.9293640572175911,1875
5,negative_wfg2_m3,WFG2 (M=3),negative,WFG2,3,12,9021,52020,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/negative_wfg2_m3/IVFSPEA2V2TRACE_WFG2_M3_D12_9021.mat,0.1804046315571079,0.9266146616545502,1875
5,negative_wfg2_m3,WFG2 (M=3),negative,WFG2,3,12,9022,52021,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/negative_wfg2_m3/IVFSPEA2V2TRACE_WFG2_M3_D12_9022.mat,0.1827260366178089,0.9285212855553678,1874
5,negative_wfg2_m3,WFG2 (M=3),negative,WFG2,3,12,9023,52022,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/negative_wfg2_m3/IVFSPEA2V2TRACE_WFG2_M3_D12_9023.mat,0.18015229019705095,0.9283583413925276,1875
5,negative_wfg2_m3,WFG2 (M=3),negative,WFG2,3,12,9024,52023,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/negative_wfg2_m3/IVFSPEA2V2TRACE_WFG2_M3_D12_9024.mat,0.18626802501373532,0.9290873108555536,1874
5,negative_wfg2_m3,WFG2 (M=3),negative,WFG2,3,12,9025,52024,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/negative_wfg2_m3/IVFSPEA2V2TRACE_WFG2_M3_D12_9025.mat,0.17962521273252982,0.9285962098196834,1875
5,negative_wfg2_m3,WFG2 (M=3),negative,WFG2,3,12,9026,52025,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/negative_wfg2_m3/IVFSPEA2V2TRACE_WFG2_M3_D12_9026.mat,0.18680189223963872,0.9298655845773635,1874
5,negative_wfg2_m3,WFG2 (M=3),negative,WFG2,3,12,9027,52026,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/negative_wfg2_m3/IVFSPEA2V2TRACE_WFG2_M3_D12_9027.mat,0.1829654030757298,0.9283422095756507,1874
5,negative_wfg2_m3,WFG2 (M=3),negative,WFG2,3,12,9028,52027,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/negative_wfg2_m3/IVFSPEA2V2TRACE_WFG2_M3_D12_9028.mat,0.18367628902941635,0.9275896890093746,1875
5,negative_wfg2_m3,WFG2 (M=3),negative,WFG2,3,12,9029,52028,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/negative_wfg2_m3/IVFSPEA2V2TRACE_WFG2_M3_D12_9029.mat,0.1860491314468941,0.9264815120458403,1874
5,negative_wfg2_m3,WFG2 (M=3),negative,WFG2,3,12,9030,52029,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/negative_wfg2_m3/IVFSPEA2V2TRACE_WFG2_M3_D12_9030.mat,0.1730836286356136,0.9326568505898852,1875
6,bimodal_dtlz4_m3,DTLZ4 (M=3),bimodal,DTLZ4,3,12,9001,53000,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/bimodal_dtlz4_m3/IVFSPEA2V2TRACE_DTLZ4_M3_D12_9001.mat,0.5408247921927695,0.347462452894223,1874
6,bimodal_dtlz4_m3,DTLZ4 (M=3),bimodal,DTLZ4,3,12,9002,53001,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/bimodal_dtlz4_m3/IVFSPEA2V2TRACE_DTLZ4_M3_D12_9002.mat,0.05380996806434865,0.5574373230637478,1875
6,bimodal_dtlz4_m3,DTLZ4 (M=3),bimodal,DTLZ4,3,12,9003,53002,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/bimodal_dtlz4_m3/IVFSPEA2V2TRACE_DTLZ4_M3_D12_9003.mat,0.053795952054468285,0.5590876420135629,1875
6,bimodal_dtlz4_m3,DTLZ4 (M=3),bimodal,DTLZ4,3,12,9004,53003,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/bimodal_dtlz4_m3/IVFSPEA2V2TRACE_DTLZ4_M3_D12_9004.mat,0.054074025112327374,0.557257513344521,1874
6,bimodal_dtlz4_m3,DTLZ4 (M=3),bimodal,DTLZ4,3,12,9005,53004,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/bimodal_dtlz4_m3/IVFSPEA2V2TRACE_DTLZ4_M3_D12_9005.mat,0.5408306183568328,0.34752604233405693,1875
6,bimodal_dtlz4_m3,DTLZ4 (M=3),bimodal,DTLZ4,3,12,9006,53005,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/bimodal_dtlz4_m3/IVFSPEA2V2TRACE_DTLZ4_M3_D12_9006.mat,0.053901789959008684,0.5582033263112052,1874
6,bimodal_dtlz4_m3,DTLZ4 (M=3),bimodal,DTLZ4,3,12,9007,53006,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/bimodal_dtlz4_m3/IVFSPEA2V2TRACE_DTLZ4_M3_D12_9007.mat,0.05349800308972175,0.5565539875674931,1875
6,bimodal_dtlz4_m3,DTLZ4 (M=3),bimodal,DTLZ4,3,12,9008,53007,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/bimodal_dtlz4_m3/IVFSPEA2V2TRACE_DTLZ4_M3_D12_9008.mat,0.9459249259302437,0.09090909086781762,1358
6,bimodal_dtlz4_m3,DTLZ4 (M=3),bimodal,DTLZ4,3,12,9009,53008,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/bimodal_dtlz4_m3/IVFSPEA2V2TRACE_DTLZ4_M3_D12_9009.mat,0.0531467486622918,0.558188487221903,1874
6,bimodal_dtlz4_m3,DTLZ4 (M=3),bimodal,DTLZ4,3,12,9010,53009,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/bimodal_dtlz4_m3/IVFSPEA2V2TRACE_DTLZ4_M3_D12_9010.mat,0.5408302905114247,0.3474494340198767,1874
6,bimodal_dtlz4_m3,DTLZ4 (M=3),bimodal,DTLZ4,3,12,9011,53010,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/bimodal_dtlz4_m3/IVFSPEA2V2TRACE_DTLZ4_M3_D12_9011.mat,0.5408250791311772,0.3473725899021878,1874
6,bimodal_dtlz4_m3,DTLZ4 (M=3),bimodal,DTLZ4,3,12,9012,53011,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/bimodal_dtlz4_m3/IVFSPEA2V2TRACE_DTLZ4_M3_D12_9012.mat,0.053532811849061286,0.5578231626146715,1875
6,bimodal_dtlz4_m3,DTLZ4 (M=3),bimodal,DTLZ4,3,12,9013,53012,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/bimodal_dtlz4_m3/IVFSPEA2V2TRACE_DTLZ4_M3_D12_9013.mat,0.05410490776081861,0.556786663440878,1875
6,bimodal_dtlz4_m3,DTLZ4 (M=3),bimodal,DTLZ4,3,12,9014,53013,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/bimodal_dtlz4_m3/IVFSPEA2V2TRACE_DTLZ4_M3_D12_9014.mat,0.053244326970844344,0.5596731119023182,1874
6,bimodal_dtlz4_m3,DTLZ4 (M=3),bimodal,DTLZ4,3,12,9015,53014,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/bimodal_dtlz4_m3/IVFSPEA2V2TRACE_DTLZ4_M3_D12_9015.mat,0.053436733533183484,0.5579031774315489,1875
6,bimodal_dtlz4_m3,DTLZ4 (M=3),bimodal,DTLZ4,3,12,9016,53015,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/bimodal_dtlz4_m3/IVFSPEA2V2TRACE_DTLZ4_M3_D12_9016.mat,0.05393216841977172,0.5571539198521838,1874
6,bimodal_dtlz4_m3,DTLZ4 (M=3),bimodal,DTLZ4,3,12,9017,53016,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/bimodal_dtlz4_m3/IVFSPEA2V2TRACE_DTLZ4_M3_D12_9017.mat,0.054189010226141796,0.5571705551552346,1874
6,bimodal_dtlz4_m3,DTLZ4 (M=3),bimodal,DTLZ4,3,12,9018,53017,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/bimodal_dtlz4_m3/IVFSPEA2V2TRACE_DTLZ4_M3_D12_9018.mat,0.9459249259171183,0.09090909089305055,1475
6,bimodal_dtlz4_m3,DTLZ4 (M=3),bimodal,DTLZ4,3,12,9019,53018,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/bimodal_dtlz4_m3/IVFSPEA2V2TRACE_DTLZ4_M3_D12_9019.mat,0.053436663864168475,0.5582871673133833,1874
6,bimodal_dtlz4_m3,DTLZ4 (M=3),bimodal,DTLZ4,3,12,9020,53019,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/bimodal_dtlz4_m3/IVFSPEA2V2TRACE_DTLZ4_M3_D12_9020.mat,0.0541347980063131,0.5566580257869682,1875
6,bimodal_dtlz4_m3,DTLZ4 (M=3),bimodal,DTLZ4,3,12,9021,53020,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/bimodal_dtlz4_m3/IVFSPEA2V2TRACE_DTLZ4_M3_D12_9021.mat,0.05418003464742665,0.5581645483469693,1875
6,bimodal_dtlz4_m3,DTLZ4 (M=3),bimodal,DTLZ4,3,12,9022,53021,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/bimodal_dtlz4_m3/IVFSPEA2V2TRACE_DTLZ4_M3_D12_9022.mat,0.5408266240070435,0.34742161083949064,1875
6,bimodal_dtlz4_m3,DTLZ4 (M=3),bimodal,DTLZ4,3,12,9023,53022,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/bimodal_dtlz4_m3/IVFSPEA2V2TRACE_DTLZ4_M3_D12_9023.mat,0.05297611864114327,0.5587663160756418,1874
6,bimodal_dtlz4_m3,DTLZ4 (M=3),bimodal,DTLZ4,3,12,9024,53023,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/bimodal_dtlz4_m3/IVFSPEA2V2TRACE_DTLZ4_M3_D12_9024.mat,0.540833791709442,0.34734239813031553,1874
6,bimodal_dtlz4_m3,DTLZ4 (M=3),bimodal,DTLZ4,3,12,9025,53024,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/bimodal_dtlz4_m3/IVFSPEA2V2TRACE_DTLZ4_M3_D12_9025.mat,0.05396586008791823,0.5585062095211141,1875
6,bimodal_dtlz4_m3,DTLZ4 (M=3),bimodal,DTLZ4,3,12,9026,53025,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/bimodal_dtlz4_m3/IVFSPEA2V2TRACE_DTLZ4_M3_D12_9026.mat,0.5408287377289736,0.34741562321601727,1874
6,bimodal_dtlz4_m3,DTLZ4 (M=3),bimodal,DTLZ4,3,12,9027,53026,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/bimodal_dtlz4_m3/IVFSPEA2V2TRACE_DTLZ4_M3_D12_9027.mat,0.054171965531494115,0.5543369827814121,1875
6,bimodal_dtlz4_m3,DTLZ4 (M=3),bimodal,DTLZ4,3,12,9028,53027,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/bimodal_dtlz4_m3/IVFSPEA2V2TRACE_DTLZ4_M3_D12_9028.mat,0.5408305799903955,0.34724623166052565,1875
6,bimodal_dtlz4_m3,DTLZ4 (M=3),bimodal,DTLZ4,3,12,9029,53028,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/bimodal_dtlz4_m3/IVFSPEA2V2TRACE_DTLZ4_M3_D12_9029.mat,0.054311107650291374,0.5557883065469783,1874
6,bimodal_dtlz4_m3,DTLZ4 (M=3),bimodal,DTLZ4,3,12,9030,53029,/home/pedro/desenvolvimento/ivfspea2/data/raw/ivf_trace_cases/summary/bimodal_dtlz4_m3/IVFSPEA2V2TRACE_DTLZ4_M3_D12_9030.mat,0.540822831307146,0.3473837673659679,1874
